Date,CLOSE
1994-06-17,10250
1994-06-20,10025
1994-06-21,10100
1994-06-22,9950
1994-06-23,10050
1994-06-24,9950
1994-06-28,10050
1994-06-29,10050
1994-06-30,9975
1994-07-01,9935
1994-07-04,10035
1994-07-05,10025
1994-07-06,10000
1994-07-07,9975
1994-07-08,9935
1994-07-11,9950
1994-07-12,9865
1994-07-13,9785
1994-07-14,9715
1994-07-15,9825
1994-07-18,9875
1994-07-19,10025
1994-07-20,10050
1994-07-21,10050
1994-07-22,10050
1994-07-25,10150
1994-07-26,10200
1994-07-27,10125
1994-07-28,10075
1994-07-29,10160
1994-08-01,10175
1994-08-02,10235
1994-08-03,10215
1994-08-04,10335
1994-08-05,10285
1994-08-08,10335
1994-08-09,10275
1994-08-10,10115
1994-08-11,10175
1994-08-12,10100
1994-08-15,10150
1994-08-16,10135
1994-08-17,10125
1994-08-18,10115
1994-08-19,10075
1994-08-22,10150
1994-08-23,10100
1994-08-24,10135
1994-08-25,10200
1994-08-26,10150
1994-08-31,10225
1994-09-01,10325
1994-09-02,10400
1994-09-05,10350
1994-09-06,10235
1994-09-07,10250
1994-09-08,10250
1994-09-09,10250
1994-09-12,10175
1994-09-13,10115
1994-09-14,10065
1994-09-15,10060
1994-09-16,9975
1994-09-19,9950
1994-09-20,9862
1994-09-21,9812
1994-09-22,9787
1994-09-23,9775
1994-09-26,9760
1994-09-27,9750
1994-09-28,9750
1994-09-29,9750
1994-09-30,9650
1994-10-03,9610
1994-10-04,9565
1994-10-05,9425
1994-10-06,9365
1994-10-07,9185
1994-10-10,9175
1994-10-11,9300
1994-10-12,9400
1994-10-13,9415
1994-10-14,9465
1994-10-17,9525
1994-10-18,9550
1994-10-19,9437
1994-10-20,9325
1994-10-21,9250
1994-10-24,9235
1994-10-26,9175
1994-10-27,9175
1994-10-28,9235
1994-10-31,9350
1994-11-01,9350
1994-11-02,9315
1994-11-03,9310
1994-11-04,9415
1994-11-07,9375
1994-11-08,9375
1994-11-09,9385
1994-11-10,9350
1994-11-11,9365
1994-11-14,9375
1994-11-15,9335
1994-11-16,9285
1994-11-17,9250
1994-11-18,9165
1994-11-21,9140
1994-11-22,9125
1994-11-23,9100
1994-11-24,9100
1994-11-25,9165
1994-11-28,9300
1994-11-29,9250
1994-11-30,9225
1994-12-01,9235
1994-12-02,9240
1994-12-05,9300
1994-12-06,9300
1994-12-07,9300
1994-12-08,9225
1994-12-09,9100
1996-08-28,9425
1996-08-29,9425
