Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2017-12-14,8.272134,,8.272134,,2.0,125000.0
2017-12-15,8.272134,,8.272134,,1.0,40000.0
2017-12-20,8.390796,,8.390796,,1.0,8000.0
2017-12-21,8.506511,,8.483596,,3.0,49828.0
2018-06-01,8.842626,8.842626,8.842626,,1.0,1199.0
2018-07-12,8.100986,8.100986,8.100986,,2.0,537670.0
2018-08-16,7.939347,7.939347,7.939347,,1.0,50000.0
2018-10-02,7.559019,7.559019,7.559019,,1.0,48680.0
2018-11-28,7.261165,7.261165,7.261165,,1.0,12685.0
2018-12-14,8.043937,8.043937,8.043937,,1.0,200000.0
2019-03-15,10.20306,10.20306,10.20306,,1.0,1141.0
