Date,CLOSE
1998-12-01,113.0
1998-12-09,114.0
1998-12-14,115.0
1998-12-21,116.0
1998-12-22,115.0
1998-12-24,116.0
1999-01-04,117.0
1999-01-12,116.0
1999-01-15,117.0
1999-01-18,116.0
1999-01-19,117.0
1999-01-22,118.0
1999-02-04,116.0
1999-02-08,115.0
1999-02-09,116.0
1999-02-12,115.0
1999-02-15,114.0
1999-02-16,115.0
1999-02-17,114.0
1999-02-18,115.0
1999-02-23,116.0
1999-02-25,115.0
1999-02-26,113.0
1999-03-02,112.0
1999-03-04,111.0
1999-03-05,112.0
1999-03-15,113.0
1999-03-17,114.0
1999-03-22,113.0
1999-03-24,114.0
1999-03-26,113.0
1999-04-01,114.0
1999-04-08,115.0
1999-04-14,114.0
1999-04-16,113.0
1999-04-29,112.0
1999-04-30,113.0
1999-05-10,110.0
1999-05-11,111.0
1999-05-14,112.0
1999-05-17,110.0
1999-05-18,109.0
1999-05-19,110.0
1999-06-14,108.0
1999-07-01,110.0
1999-07-08,108.0
1999-08-03,109.0
1999-08-11,108.0
1999-08-26,110.0
1999-09-14,105.0
1999-09-16,104.0
1999-09-17,106.0
1999-09-20,107.0
1999-09-21,106.0
1999-09-23,105.0
1999-09-24,106.0
1999-09-27,107.0
1999-09-28,106.0
1999-10-01,106.0
1999-10-05,107.0
1999-10-06,106.0
1999-10-15,105.0
1999-10-18,106.0
1999-10-22,107.0
1999-10-25,106.0
1999-10-26,105.0
1999-10-27,106.0
1999-10-28,107.0
1999-11-01,105.0
1999-11-02,105.0625
1999-11-04,111.4375
1999-11-08,113.9375
1999-11-10,112.625
1999-11-11,112.25
1999-11-12,112.5
1999-11-15,113.75
1999-11-16,113.625
1999-11-17,114.625
1999-11-18,113.75
1999-11-19,113.125
1999-11-22,113.0
1999-11-23,112.0625
1999-11-24,112.25
1999-11-25,111.625
1999-11-26,111.125
1999-11-29,111.5
1999-11-30,111.75
1999-12-01,112.125
1999-12-02,112.0625
1999-12-03,111.25
1999-12-06,110.0
1999-12-07,110.5
1999-12-08,111.625
1999-12-09,111.8125
1999-12-10,112.8125
1999-12-13,113.75
1999-12-14,113.8125
1999-12-15,113.3125
1999-12-16,113.5625
1999-12-17,111.8125
1999-12-20,111.3125
1999-12-21,111.0625
1999-12-22,111.0625
1999-12-23,110.0625
1999-12-29,110.125
1999-12-30,110.125
2000-01-04,109.5625
2000-01-05,108.125
2000-01-06,107.625
2000-01-07,107.5625
2000-01-10,108.0625
2000-01-11,108.75
2000-01-12,108.25
2000-01-13,106.875
2000-01-14,107.75
2000-01-17,107.25
2000-01-18,106.75
2000-01-19,105.75
2000-01-20,106.0625
2000-01-21,105.5625
2000-01-24,105.75
2000-01-25,105.9375
2000-01-26,106.9375
2000-01-27,106.75
2000-01-28,105.75
2000-01-31,105.5
2000-02-01,106.75
2000-02-02,107.9375
2000-02-03,107.25
2000-02-04,108.5
2000-02-07,107.625
2000-02-08,107.6875
2000-02-09,108.0
2000-02-10,107.5625
