Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
2007-03-09,101.25,,,,,
2007-03-12,101.25,,,,,
2007-03-13,101.25,,,,,
2007-03-14,101.25,,,,,
2007-03-15,101.25,,,,,
2007-03-16,101.25,,,,,
2007-03-19,101.25,,,,,
2007-03-20,101.25,,,,,
2007-03-21,101.25,,,,,
2007-03-22,101.5,,,,,
2007-03-23,101.5,,,,,
2007-03-26,101.5,,,,,
2007-03-27,102.75,,,,,
2007-03-28,103.25,,,,,
2007-03-29,103.25,,,,,
2007-03-30,103.25,,,,,
2007-04-02,104.25,,,,,
2007-04-03,105.75,,,,,
2007-04-04,105.75,,,,,
2007-04-05,107.25,,,,,
2007-04-10,107.25,,,,,
2007-04-11,107.25,,,,,
2007-04-12,107.25,,,,,
2007-04-13,107.25,,,,,
2007-04-16,107.25,,,,,
2007-04-17,107.25,,,,,
2007-04-18,106.75,,,,,
2007-04-19,106.25,,,,,
2007-04-20,106.25,,,,,
2007-04-23,106.25,,,,,
2007-04-24,106.25,,,,,
2007-04-25,106.25,,,,,
2007-04-26,106.25,,,,,
2007-04-27,106.25,,,,,
2007-04-30,0.0,,,,,
