Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2008-05-15,,121.2278,,,21,1833
2008-05-16,,121.5563,,,17,966
2008-05-19,,119.8202,,,9,405
2008-05-20,,118.7738,,,36,3104
2008-05-21,,117.8907,,,11,871
2008-05-22,,115.0317,,,28,1798
2008-05-23,,115.0668,,,14,823
2008-05-27,,115.8605,,,8,515
2008-05-28,,117.3927,,,22,1802
2008-05-29,,119.6608,,,41,4176
2008-05-30,,121.1397,,,45,4500
2008-06-02,,119.9229,,,5,351
2008-06-03,,120.8687,,,4,278
2008-06-04,,120.3884,,,3,160
2008-06-05,,122.3194,,,7,509
2008-06-06,,120.2572,,,8,421
2008-06-09,,116.3163,,,17,742
2008-06-10,,117.8124,,,24,1277
2008-06-11,,117.8488,,,14,936
2008-06-12,,113.5072,,,164,32917
2008-06-13,,111.904,,,104,13925
2008-06-16,,112.6271,,,23,2013
2008-06-17,,116.5406,,,18,1844
2008-06-18,,115.5211,,,21,1379
2008-06-19,,115.9188,,,9,516
2008-06-20,,114.495,,,14,1970
2008-06-23,,111.2532,,,6,1711
2008-06-24,,113.245,,,7,755
2008-06-25,,113.2991,,,14,1475
2008-06-26,,109.1843,,,26,2178
2008-06-27,,113.2956,,,9,540
2008-06-30,,107.0816,,,13,798
2008-07-01,,109.4252,,,52,8744
2008-07-02,,110.0539,,,20,5515
2008-07-03,,108.1474,,,5,230
2008-07-04,,108.6514,,,,
2008-07-07,,112.242,,,13,767
2008-07-08,,112.0332,,,6,376
2008-07-09,,114.5867,,,12,1023
2008-07-10,,110.6828,,,11,371
2008-07-11,,109.7847,,,15,734
2008-07-14,,109.607,,,60,7327
2008-07-15,,106.4508,,,9,405
2008-07-16,,106.5475,,,5,275
2008-07-17,,107.0676,,,3,26
2008-07-18,,105.9068,,,4,162
2008-07-21,,103.6037,,,40,5035
2008-07-22,,96.4387,,,55,11389
2008-07-23,,104.134,,,15,1560
2008-07-24,,103.1529,,,2,100
2008-07-25,,102.9793,,,49,8160
2008-07-28,,101.6013,,,14,1349
2008-07-29,,100.9082,,,10,684
2008-07-30,,101.9609,,,5,580
2008-07-31,,103.3237,,,10,643
2008-08-01,,101.0388,,,27,751
2008-08-04,,108.1157,,,9,607
2008-08-05,,100.9603,,,7,1582
2008-08-06,,105.0743,,,37,4862
2008-08-07,,107.3329,,,10,729
2008-08-08,,108.5073,,,6,340
2008-08-11,,115.682,,,34,2945
2008-08-12,,119.0727,,,25,2848
2008-08-13,,118.865,,,7,253
2008-08-14,,120.2755,,,12,1305
2008-08-15,,120.336,,,,
2008-08-18,,120.7566,,,7,1035
2008-08-19,,119.9864,,,9,375
2008-08-20,,119.5246,,,2,21
2008-08-21,,117.7687,,,16,1320
2008-08-22,,118.999,,,1,45
2008-08-26,,117.527,,,12,667
2008-08-27,,118.2203,,,17,405
2008-08-28,,119.4699,,,20,337
2008-08-29,,115.7609,,,2,96
2008-09-01,,115.7755,,,,
2008-09-02,,118.0329,,,13,634
2008-09-03,,113.4482,,,12,795
2008-09-04,,114.6159,,,4,148
2008-09-05,,110.7168,,,10,995
2008-09-08,,107.8529,,,11,711
2008-09-09,,111.1502,,,6,287
2008-09-10,,106.3771,,,6,430
2008-09-11,,105.879,,,10,484
2008-09-12,,107.1074,,,5,1225
2008-09-15,,103.0536,,,8,720
2008-09-16,,97.0785,,,17,1715
2008-09-17,,94.6328,,,10,552
2008-09-18,,86.3893,,,28,4141
2008-09-19,,99.3056,,,27,2842
2008-09-22,,94.5946,,,10,900
2008-09-23,,91.2065,,,9,1042
2008-09-24,,87.0034,,,24,1614
2008-09-25,,89.5806,,,25,2403
2008-09-26,,85.7231,,,28,3735
2008-09-29,,75.5601,,,65,7608
2008-09-30,,76.46,,,72,5409
2008-10-01,88.25,77.2272,76.75,,51,3435
2008-10-02,78.25,73.88,72.75,,58,5155
2008-10-03,77.0,75.6563,69.0,,60,4012
2008-10-06,69.0,67.34,64.75,,45,4676
2008-10-07,75.0,70.28,69.75,,38,4428
2008-10-08,69.5,66.047,63.25,,28,1992
2008-10-09,69.25,67.899,66.0,,27,2961
2008-10-10,69.75,66.85,62.5,,32,2809
2008-10-13,78.5,78.13,75.25,,407,94014
2008-10-14,85.75,81.59,78.0,,520,96504
2008-10-15,78.5,76.9,75.5,,44,5876
2008-10-16,74.5,69.8895,68.75,,20,1039
2008-10-17,74.75,71.49,73.25,,22,1768
2008-10-20,73.75,73.01,70.0,,29,2911
2008-10-21,73.75,71.8,71.25,,22,7541
2008-10-22,78.5,76.78,73.75,,41,3901
2008-10-23,76.75,73.25,74.75,,29,4428
2008-10-24,75.75,75.3398,70.0,,19,4396
2008-10-27,76.5,76.45,74.5,,31,8885
2008-10-28,76.25,75.49,74.5,,11,1518
2008-10-29,85.0,80.72,79.5,,37,4816
2008-10-30,85.75,85.6731,84.0,,37,10556
2008-10-31,84.75,80.18,82.0,,25,2337
2008-11-03,85.75,84.5151,82.5,,40,3441
2008-11-04,86.5,86.3021,83.25,,48,10828
2008-11-05,84.25,83.0396,83.0,,57,9386
2008-11-06,78.75,76.3476,75.75,,10,688
2008-11-07,78.0,76.3622,75.25,,24,9436
2008-11-10,78.0,75.87,75.75,,32,10638
2008-11-11,74.25,73.74,73.75,,6,1321
2008-11-12,74.25,77.09,73.0,,11,1334
2008-11-13,72.25,71.3669,71.0,,11,642
2008-11-14,74.75,70.47,72.5,,8,1429
2008-11-17,70.25,69.73,69.0,,7,246
2008-11-18,71.25,69.92,70.0,,23,6007
2008-11-19,71.5,70.3836,70.5,,4,212
2008-11-20,68.5,66.12,64.75,,44,5851
2008-11-21,67.0,65.59,64.5,,28,4825
2008-11-26,73.25,72.22,69.5,,8,1225
2008-11-27,,71.01,,,,
2008-11-28,73.5,73.2,71.5,,10,350
2008-12-01,72.5,71.5,70.5,,14,677
2008-12-02,72.25,72.3059,68.0,,38,9869
2008-12-03,73.75,73.31,71.0,,8,1041
