Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2007-11-01,,12.5958,,,,
2007-11-07,,11.56,,,,
2007-11-09,,11.4637,,,,
2007-11-14,,11.1,,,,
2007-11-22,,10.17,,,,
2007-11-23,,10.25,,,,
2007-11-26,,10.7,,,,
2007-11-28,,10.4515,,,,
2007-11-29,,10.3111,,,,
2007-12-03,,10.7903,,,,
2007-12-06,,10.51,,,1.0,3830.0
2007-12-07,,11.8,,,3.0,4100.0
2007-12-11,,11.9285,,,,
2007-12-12,,12.31,,,3.0,300.0
2007-12-14,,11.94,,,1.0,100.0
2007-12-17,,12.0,,,2.0,200.0
2007-12-21,,12.35,,,1.0,2000.0
2008-04-14,,6.9192,,,1.0,2900.0
2008-04-16,,7.0577,,,1.0,3000.0
2008-04-24,,7.2321,,,1.0,10500.0
2008-05-19,,8.2565,,,1.0,25000.0
2008-06-09,,6.8653,,,1.0,38200.0
2008-06-13,,6.06,,,1.0,5602.0
2008-07-01,,3.6525,,,1.0,850.0
2008-07-02,,4.2013,,,1.0,4000.0
2008-07-25,,3.3367,,,1.0,10000.0
2008-07-29,,3.3367,,,,
2008-08-29,,3.9756,,,1.0,24070.0
2008-09-01,,3.9735,,,1.0,10629.0
2008-10-01,3.1,3.1,3.0,,1.0,10000.0
2008-11-11,3.25,3.25,3.0,,1.0,1866.0
2008-11-13,,3.0,,,,
2008-11-14,,3.0,,,,
2009-02-25,,3.75,,,,
2009-02-26,,3.56,,,,
2009-04-15,3.8,3.8,4.0,3.8,1.0,2488.0
2009-04-24,3.96,3.958,4.0,3.958,1.0,23500.0
2009-04-27,,3.958,,3.958,,
2009-05-19,4.14,4.14,4.0,4.14,1.0,10.0
2009-05-20,,4.14,,4.14,,
2009-05-21,,4.14,,4.14,,
2009-05-26,4.03,4.025,4.0,4.0,2.0,8026.0
2009-06-10,3.67,3.6685,4.0,3.6685,1.0,18295.0
2009-08-07,3.67,3.6655,4.0,3.6655,2.0,2343.0
2009-08-24,4.12,4.12,4.0,4.12,1.0,2800.0
2009-09-16,3.9,3.9,4.0,3.9,1.0,20000.0
2009-09-23,,3.9,,3.9,,
2009-10-06,3.89,3.89,4.0,3.89,1.0,10000.0
2009-10-07,3.87,3.87,4.0,3.87,1.0,10000.0
2009-10-26,3.52,3.52,4.0,3.52,1.0,1866.0
2009-12-04,3.81,3.81,4.0,3.81,1.0,1730.0
2010-01-04,4.0,3.965,4.0,4.0,2.0,2890.0
2010-01-19,4.42,4.418,4.0,4.418,1.0,27000.0
2010-01-20,4.44,4.437,4.0,4.437,1.0,21520.0
2010-01-21,4.32,4.316,4.0,4.316,1.0,14133.0
2010-01-25,4.31,4.311,4.0,4.311,1.0,13715.0
2010-01-28,4.35,4.353,4.0,4.353,1.0,58000.0
2010-01-29,4.34,4.18,4.0,4.207,3.0,31282.0
2010-02-02,4.33,4.328,4.0,4.328,1.0,25307.0
2010-02-03,4.39,4.393,4.0,4.393,1.0,13000.0
2010-02-08,3.93,3.931,4.0,3.931,1.0,66242.0
2010-02-09,3.92,3.918,4.0,3.918,1.0,57760.0
2010-02-10,3.99,3.991,4.0,3.991,1.0,19738.0
2010-02-11,3.97,3.975,4.0,3.975,2.0,95870.0
2010-02-12,3.97,3.972,4.0,3.972,1.0,10000.0
2010-02-26,4.12,4.118,4.0,4.118,1.0,8400.0
2010-04-21,,4.0852,,,,
2010-07-09,3.46,3.46,3.0,3.46,1.0,20.0
2010-12-02,3.91,3.9115,3.89,3.895,3.0,289.0
2010-12-06,3.81,3.8065,3.81,3.8065,1.0,335.0
2011-02-07,3.55,3.55,3.55,3.55,1.0,650.0
2011-03-01,,3.38898,,,,
2011-03-15,3.0,3.0,3.0,,1.0,1284.0
2011-03-18,,3.16,,,1.0,1312.0
2011-07-19,3.12,3.12,,,1.0,1156.0
2011-09-26,2.5,2.5,2.5,,1.0,4750.0
2011-11-30,2.601,2.60109,2.601,,1.0,1251.0
2012-11-30,1.40962,1.40962,1.40962,,1.0,5170.0
2013-01-03,1.54,1.54,1.54,,1.0,5000.0
2013-01-21,1.9992,1.9992,1.9992,,1.0,800.0
2013-02-18,2.15,2.15,2.15,,1.0,5000.0
2013-03-20,2.5,2.5,2.5,,1.0,1000.0
2013-05-31,2.00058,2.00058,2.00058,,1.0,5541.0
2013-07-26,1.88,1.88,1.88,,1.0,140.0
2013-08-16,1.948,1.948,1.948,,1.0,2000.0
2013-11-18,1.75,1.75,1.75,,1.0,275.0
2013-11-19,,1.75,,,,
2013-11-26,1.7088,1.7088,1.7088,,1.0,6586.0
2013-12-23,,1.684663,,,,
2014-01-13,2.2396,2.232,2.232,,2.0,7985.0
2014-01-14,2.35,2.2856,2.2856,,2.0,10750.0
2014-01-20,2.0,2.0,2.0,,1.0,5500.0
2014-01-23,2.0431,2.0431,2.0431,,1.0,67792.0
2014-02-04,1.983373,1.983373,1.983373,,1.0,90000.0
2014-03-05,2.0941,2.0941,2.0941,,1.0,2000.0
2014-03-06,2.1214,2.1214,2.1214,,1.0,3500.0
2014-03-07,2.1091,2.1091,2.1091,,1.0,2700.0
2014-03-10,2.0558,2.0558,2.0558,,1.0,2300.0
2014-03-12,2.0701,2.0542,2.0542,,2.0,6700.0
2014-03-13,2.0386,2.0386,2.0386,,1.0,2500.0
2014-03-14,1.95,1.95,1.95,,1.0,1500.0
2014-03-20,2.3087,2.3087,2.3087,,1.0,3000.0
2014-03-21,2.0,2.0,2.0,,1.0,2854.0
2014-03-24,2.17,2.17,2.17,,1.0,300.0
2014-04-17,1.654,1.654,1.654,,1.0,25041.0
2014-05-19,1.443,1.432,1.432,,2.0,21200.0
2014-06-03,1.411395,1.411395,1.411395,,1.0,275.0
2014-06-20,1.36750602,1.36750602,1.36750602,,1.0,41664.0
2014-08-06,1.214,1.214,1.214,,1.0,412.0
2014-08-20,1.299,1.299,1.299,,1.0,824.0
2014-08-26,,1.51,,,,
2014-09-04,1.355,1.355,1.355,,1.0,413.0
2014-10-01,1.268,1.268,1.268,,1.0,412.0
2014-10-14,1.205,1.205,1.205,,1.0,409.0
2014-10-20,,1.21,,,,
2014-11-05,1.299,1.299,1.299,,1.0,826.0
2014-11-19,1.184,1.184,1.184,,1.0,412.0
2014-11-25,1.168455,1.14,1.14,,2.0,22670.0
2015-03-17,1.265,1.2295,1.22,,12.0,1710.0
2015-03-18,1.2535,1.2245,1.2235,,14.0,4100.0
2015-03-24,1.2655,1.259,1.234,,13.0,1883.0
2015-05-19,1.1905,1.1905,1.1905,,1.0,650.0
2015-07-27,1.127,1.126,1.126,,2.0,1600.0
2016-02-15,0.8544,0.8544,0.8544,,1.0,183.0
2016-02-18,0.885,0.885,0.885,,1.0,183.0
2016-09-22,0.6928,0.6928,0.6928,0.67805,1.0,6246.0
2016-10-06,0.76,0.76,0.76,0.7445,1.0,8000.0
2017-05-10,1.1761,1.1761,1.1761,1.03095,1.0,986.0
2017-05-11,1.0496,1.0496,1.0496,1.31495,1.0,986.0
2017-06-02,0.88278,0.88278,0.88278,0.8845,1.0,31326.0
2017-08-04,0.9286,0.9286,0.9286,0.85495,1.0,890.0
2017-08-17,0.4099,0.4099,0.4099,0.404,1.0,46000.0
2017-08-18,0.41,0.41,0.41,0.4215,1.0,5000.0
2017-08-21,0.41902,0.41902,0.41902,0.4195,1.0,10000.0
