Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2011-06-03,29.5,29.5,29.5,,2,277
2011-06-06,29.0,28.5,28.5,,2,350
2011-06-07,28.25,28.25,28.25,,1,350
2011-08-01,25.526,25.51692,25.517,,2,2116
2011-08-02,,24.84298,,,,
2011-09-13,20.743,20.74313,20.743,,2,202
2011-10-07,22.732,22.65625,22.732,,2,80
2011-11-02,20.253,20.2075,20.253,,5,453
2011-11-07,20.175,20.175,20.175,,2,12
2011-11-15,20.265,20.26541,20.265,,1,6300
2011-11-16,20.19,20.19236,20.19,,2,8816
2011-11-17,20.175,20.17537,20.175,,1,6886
2011-11-18,20.463,20.46271,20.463,,1,6838
2011-11-22,,20.12468,,,,
2011-11-23,,20.14863,,,,
2011-12-05,21.69,21.69,21.69,,1,3
2011-12-06,21.245,21.44688,21.245,,2,243
2011-12-12,19.3,19.3,19.3,,2,2331
2011-12-21,,18.27,,,,
2012-01-20,19.91,19.91,19.91,,1,29
2012-02-20,19.27,19.27,19.27,,1,22
2012-03-01,19.5,19.34,19.34,,13,9883
2012-04-17,13.285,13.255,13.255,,4,785
2012-04-18,13.75,13.25,13.25,,3,380
2012-04-20,13.5,13.5,13.5,,2,635
2012-04-23,13.5,13.25,13.25,,2,50
2012-04-24,13.5,13.25,13.5,,2,257
2012-04-25,13.75,13.25,13.25,,2,150
2012-04-26,13.5,13.5,13.5,,2,200
2012-04-27,13.75,13.75,13.75,,1,90
2012-05-02,13.25,13.25,13.25,,1,380
2012-05-04,13.5,13.5,13.5,,3,806
2012-05-14,11.75,11.75,11.75,,1,150
2012-05-15,12.0,12.0,11.75,,2,396
2012-05-16,10.25,10.25,10.25,,1,380
2012-05-21,9.25,9.0,9.0,,2,1935
2012-05-23,9.75,9.75,9.75,,1,100
2012-05-25,10.25,10.25,10.25,,1,135
2012-06-01,9.25,9.25,9.25,,1,174
2012-06-06,9.0,9.0,9.0,,1,85
2012-06-11,9.66,9.5,9.5,,2,300
2012-06-15,9.25,9.25,9.25,,1,100
2012-06-22,10.25,10.25,10.0,,2,110
2012-06-26,9.5,9.5,9.5,,1,65
2012-06-29,10.0,10.0,10.0,,1,623
2012-07-02,10.32,10.25,10.318,,8,2867
2012-07-03,10.5,10.5,10.5,,2,478
2012-07-04,,10.5,,,,
2012-07-06,10.25,10.25,10.25,,1,150
2012-07-09,10.193,10.1933,10.0,,2,3700
2012-07-10,11.5,11.5,11.5,,1,184
2012-07-11,11.75,11.25,11.25,,2,240
2012-07-13,11.25,11.25,11.25,,1,350
2012-07-19,11.419,11.4186,11.419,,1,150
2012-07-25,11.5,11.5,11.5,,1,150
2012-07-27,13.25,13.1673,12.75,,8,5647
2012-07-30,13.25,13.25,13.25,,1,110
2012-07-31,13.0,13.0,13.0,,1,300
2012-08-01,,13.035,,13.065,,
2012-08-02,12.55,12.55,12.55,12.79,1,161
