Date,CLOSE
1998-10-20,4.005
1998-10-21,4.38
1998-10-29,4.875
1998-11-04,5.625
1998-11-24,6.125
1998-12-16,6.0
1999-01-05,6.25
1999-01-13,6.75
1999-01-28,6.5
1999-02-15,5.875
1999-02-22,6.255
1999-03-15,6.505
1999-04-09,6.875
1999-04-12,7.005
1999-04-14,7.125
1999-04-21,7.875
1999-04-27,8.005
1999-04-28,8.875
1999-05-11,9.125
1999-05-14,8.875
1999-05-27,8.375
1999-06-11,8.625
1999-07-09,9.375
1999-07-26,8.875
1999-07-30,7.875
1999-08-18,7.375
1999-09-02,7.755
1999-09-06,7.625
1999-09-10,7.375
1999-09-23,7.125
1999-10-25,7.875
1999-10-26,6.375
1999-10-28,7.0
1999-11-05,7.25
1999-11-10,6.825
1999-11-26,6.625
1999-12-23,7.125
2000-02-02,6.375
2000-02-24,5.875
2000-03-03,5.375
2000-03-14,4.625
2000-03-21,4.875
2000-03-30,5.125
2000-04-06,4.625
2000-04-10,5.125
2000-04-14,4.625
2000-04-18,4.375
2000-05-10,4.125
2000-05-23,3.875
2000-05-25,3.375
2000-06-09,4.255
2000-06-14,3.875
2000-06-19,4.125
2000-06-28,4.375
2000-07-18,4.125
2000-07-25,3.875
2000-07-27,3.625
2000-07-31,3.875
2000-09-01,4.375
2000-09-19,4.125
2000-10-04,3.875
2000-10-12,3.625
2000-10-17,3.375
2000-10-27,3.125
2000-11-08,3.625
2000-11-10,3.69
2000-11-14,3.565
2001-01-12,3.815
2001-01-23,4.565
2001-02-01,4.315
2001-02-02,4.065
2001-02-21,4.125
2001-02-22,4.1875
2001-02-27,4.065
2001-03-01,4.125
2001-03-06,4.25
2001-03-08,4.1875
2001-03-16,4.19
2001-03-21,3.94
2001-03-30,3.69
2001-05-08,3.34
2001-05-09,3.44
2001-05-15,3.665
2001-05-29,3.315
2001-06-01,3.615
2001-06-05,3.665
2001-08-02,3.415
2001-09-05,3.315
2001-09-17,3.215
2001-09-19,4.125
2001-09-24,3.015
2001-09-26,2.925
2001-10-17,2.775
2001-11-16,2.475
2001-12-06,2.425
2001-12-11,2.475
2001-12-21,2.575
