Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2012-04-12,22.54,22.54,22.54,,1,4887
2012-04-16,22.704,22.7042,22.704,,1,766
2012-04-19,23.673,23.6725,23.673,,1,50000
2012-05-02,24.383,24.3825,23.76,,3,7871
2012-05-03,24.4,24.4,24.4,,1,4484
2012-05-10,23.74,23.74,23.74,,1,7429
2012-05-14,22.813,22.8125,22.5,,3,4654
2012-05-23,23.99,23.99,23.99,,1,300
2012-06-13,,23.835,,,,
2012-06-15,,25.57571,,,,
2012-06-20,24.619,24.61916,24.619,,1,8324
2012-06-25,,24.49921,,,,
2012-06-26,24.9,24.9,24.9,,1,134
2012-06-28,25.262,25.26187,25.262,,1,387
2012-07-03,24.873,24.8725,24.873,,1,8501
2012-07-04,24.883,24.88263,24.883,,1,5628
2012-07-09,25.128,25.12772,25.128,,4,8123
2012-07-10,25.134,25.13431,25.134,,3,3720
2012-07-11,,25.13431,,,,
2012-07-19,26.665,26.665,26.665,,1,20000
2012-07-23,25.44,25.275,25.275,,2,400
2012-07-26,24.088,24.14,24.088,,3,775931
2012-07-27,24.87,24.7,24.33,,5,474896
2012-07-30,24.745,24.75,24.745,,2,49391
2012-07-31,23.85,23.5425,23.543,,10,66867
2012-08-01,24.075,24.07,24.075,,1,1000
2012-08-02,24.5,24.5,24.5,,1,500
2012-08-03,24.159,23.94,23.94,,2,51832
2012-08-06,24.5,24.5,24.5,,1,51
2012-08-07,24.025,24.025,24.025,,1,66680
2012-08-10,23.979,23.97902,23.979,,1,5933
2012-08-22,24.5,24.5,24.5,,1,1118
2012-08-24,24.33,24.33,24.33,,2,52081
2012-08-28,,24.47031,,,,
2012-08-30,,24.98,,,,
2012-08-31,24.92,24.77031,24.92,,2,900000
2012-09-03,24.97,24.53031,24.72,,3,2013711
2012-09-04,,24.90031,,,,
2012-09-05,24.25,24.84031,24.1675,,2,4617
2012-09-07,24.819,24.819,24.819,,2,25967
2012-09-12,25.01012,25.01012,24.9,,3,1450322
2012-09-13,24.92,24.92,24.905,,3,6563132
2012-09-14,24.45,24.995,24.405,,6,616000
2012-09-17,24.47,24.47,24.47,,1,863711
2012-09-18,24.44,24.44,24.44,,1,500
2012-09-19,24.34,24.67031,24.34,,1,7
2012-09-20,25.46,25.46,25.0,,6,4214
2012-09-21,26.4,26.4,25.695,,2,60010
2012-09-25,27.11375,27.045,27.045,,4,2432
2012-09-26,26.09875,26.0,26.0,,4,4458
2012-09-27,26.49,26.49,26.49,,1,566
2012-09-28,,26.785,,,,
2012-10-03,26.63,26.38,26.2675,,27,25447
2012-10-04,26.1425,26.0,25.97,,11,8230
2012-10-09,26.805,26.795,26.795,,5,598
2012-10-11,,27.295,,,,
2012-10-16,27.08,27.08,27.08,,2,33708
2012-10-17,27.42,27.42,27.29,,2,88000
2012-10-18,27.25,26.87,26.8,,3,366101
2012-10-19,26.7,26.62,26.305,,36,2836
2012-10-23,26.22,26.22,26.22,,1,10000
2012-10-24,25.9,25.8225,25.8225,,2,42570
2012-10-25,25.095,25.0,24.99125,,29,40625
2012-10-29,25.455,25.455,25.455,,1,9
2012-10-31,25.4005,25.1415,25.1415,,10,16500
2012-11-05,25.05,25.05,25.05,,1,12714
2012-11-07,25.39254,25.39254,25.39254,,1,22091
2012-11-08,25.41246,25.38754,25.38754,,2,4032
2012-11-09,25.2,25.2,25.2,,1,3622
2012-11-12,25.1828,25.1828,25.1828,,1,2500
2012-11-14,25.215,25.215,25.215,,1,396
2012-11-15,,25.215,,,,
2012-11-16,25.06,25.06,25.06,,1,2291
2012-11-19,25.23248,25.23248,25.23248,,1,4994
2012-11-20,24.9975,24.9975,24.975,,3,72362
2012-11-21,25.03,24.8,24.8,,3,5049
2012-11-22,24.46,24.46,24.46,,1,20000
2012-11-26,24.8,24.8,24.8,,1,50000
2012-11-29,24.68,24.68,24.68,,1,13
2012-11-30,24.58,24.09204,24.09204,,18,29980
2012-12-03,24.0,23.73737,23.6,,18,47639
2012-12-04,23.99,23.99,23.935,,4,655
2012-12-05,24.3,24.0735,23.96563,,8,39160
2012-12-06,24.365,24.1827,24.17,,38,47501
