Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME
2003-11-27,135.5,129.5,135.5,132.5,,212828
2003-11-28,133.5,132.0,132.0,133.5,,188632
2003-12-01,138.5,134.0,134.0,138.5,,88485
2003-12-02,142.0,139.0,139.0,142.0,,180254
2003-12-03,142.0,142.0,142.0,142.0,,19850
2003-12-04,142.0,140.5,142.0,140.5,,7848
2003-12-05,140.5,140.5,140.5,140.5,,11701
2003-12-08,141.5,140.5,140.5,141.5,,58950
2003-12-09,141.5,140.5,141.5,140.5,,109850
2003-12-10,140.5,140.0,140.5,140.0,,13086
2003-12-11,140.0,140.0,140.0,140.0,,11000
2003-12-12,140.0,140.0,140.0,140.0,,6000
2003-12-15,140.0,140.0,140.0,140.0,,3500
2003-12-16,,,,140.0,,
2003-12-17,140.0,140.0,140.0,140.0,,36700
2003-12-18,140.0,140.0,140.0,140.0,,2500
2003-12-19,,,,140.0,,
2003-12-22,,,,140.0,,
2003-12-23,140.0,140.0,140.0,140.0,,2500
2003-12-24,,,,140.0,,
2003-12-29,140.0,139.5,140.0,139.5,,3000
2003-12-30,,,,139.5,,
2003-12-31,,,,139.5,,
2004-01-02,139.5,139.5,139.5,139.5,,2125
2004-01-05,140.0,139.5,139.5,140.0,,16262
2004-01-06,140.0,140.0,140.0,140.0,,7000
2004-01-07,140.0,139.5,139.5,140.0,,516
2004-01-08,140.0,140.0,140.0,140.0,,879
2004-01-09,,,,140.0,,
2004-01-12,140.0,140.0,140.0,140.0,,500
2004-01-13,140.0,140.0,140.0,140.0,,2776
2004-01-14,140.0,140.0,140.0,140.0,,3491
2004-01-15,140.0,140.0,140.0,140.0,,998
2004-01-16,140.0,140.0,140.0,140.0,,3000
2004-01-19,140.0,140.0,140.0,140.0,,15000
2004-01-20,,,,140.0,,
2004-01-21,,,,140.0,,
2004-01-22,140.0,140.0,140.0,140.0,,500
2004-01-23,,,,140.0,,
2004-01-26,140.0,140.0,140.0,140.0,,357
2004-01-27,140.0,140.0,140.0,140.0,,2125
2004-01-28,,,,140.0,,
2004-01-29,140.0,140.0,140.0,140.0,,2682
2004-01-30,140.0,140.0,140.0,140.0,,18000
2004-02-02,140.0,140.0,140.0,140.0,,2000
2004-02-03,140.0,140.0,140.0,140.0,,353
2004-02-04,,,,140.0,,
2004-02-05,140.0,140.0,140.0,140.0,,4350
2004-02-06,140.0,140.0,140.0,140.0,,3500
2004-02-09,140.0,140.0,140.0,140.0,,29278
2004-02-10,140.0,140.0,140.0,140.0,,21496
2004-02-11,,,,140.0,,
2004-02-12,,,,140.0,,
2004-02-13,140.0,140.0,140.0,140.0,,7500
2004-02-16,140.0,140.0,140.0,140.0,,2080
2004-02-17,140.0,140.0,140.0,140.0,,5500
2004-02-18,140.0,140.0,140.0,140.0,,2000
2004-02-19,,,,140.0,,
2004-02-20,140.0,140.0,140.0,140.0,,2000
2004-02-23,140.0,137.5,140.0,137.5,,382308
2004-02-24,136.5,136.5,136.5,136.5,,7500
2004-02-25,136.5,129.5,136.5,129.5,,34000
2004-02-26,127.5,123.5,127.5,125.5,,36284
2004-02-27,131.5,131.5,131.5,131.5,,82560
2004-03-01,131.5,131.5,131.5,131.5,,66552
2004-03-02,132.5,131.0,131.5,131.0,,10741
2004-03-03,131.0,128.5,131.0,128.5,,14200
2004-03-04,128.5,128.5,128.5,128.5,,53900
2004-03-05,128.5,128.5,128.5,128.5,,46000
2004-03-08,,,,128.5,,
2004-03-09,128.5,128.5,128.5,128.5,,38000
2004-03-10,128.5,128.5,128.5,128.5,,21500
2004-03-11,128.5,128.5,128.5,128.5,,13474
2004-03-12,,,,128.5,,
2004-03-15,133.0,132.5,132.5,133.0,,561288
2004-03-16,131.5,130.0,131.5,130.0,,69744
2004-03-17,130.0,130.0,130.0,130.0,,40575
2004-03-18,130.0,130.0,130.0,130.0,,166696
2004-03-19,130.0,130.0,130.0,130.0,,45906
2004-03-22,130.5,130.0,130.5,130.0,,77381
2004-03-23,130.0,130.0,130.0,130.0,,67208
2004-03-24,130.0,130.0,130.0,130.0,,20499
2004-03-25,130.0,130.0,130.0,130.0,,90243
2004-03-26,130.0,130.0,130.0,130.0,,17450
2004-03-29,130.0,130.0,130.0,130.0,,98122
2004-03-30,131.5,130.0,130.0,131.5,,572660
2004-03-31,133.5,131.5,131.5,132.0,,327609
2004-04-01,132.0,132.0,132.0,132.0,,64422
2004-04-02,133.0,132.0,132.0,133.0,,423964
2004-04-05,138.5,133.0,133.0,138.5,,514728
2004-04-06,151.5,139.0,146.0,151.5,,643609
2004-04-07,157.5,147.0,151.5,155.0,,291078
2004-04-08,165.0,154.0,154.0,165.0,,289272
2004-04-13,166.5,160.5,165.0,164.0,,257187
2004-04-14,164.0,155.5,164.0,155.5,,99106
2004-04-15,156.5,155.5,155.5,156.5,,42574
2004-04-16,160.5,156.5,156.5,160.5,,79046
2004-04-19,166.0,160.5,160.5,165.0,,69441
2004-04-20,165.0,163.0,165.0,164.0,,50752
2004-04-21,164.0,161.5,164.0,161.5,,29044
2004-04-22,161.5,160.0,161.5,160.0,,144065
2004-04-23,160.0,160.0,160.0,160.0,,19242
2004-04-26,160.0,160.0,160.0,160.0,,27433
2004-04-27,160.0,159.5,160.0,159.5,,15707
2004-04-28,159.5,158.5,159.5,159.5,,34863
2004-04-29,159.5,158.0,159.5,158.0,,10186
2004-04-30,158.0,158.0,158.0,158.0,,40659
2004-05-04,158.5,158.0,158.5,158.0,,40433
2004-05-05,158.0,158.0,158.0,158.0,,21865
2004-05-06,158.0,154.5,158.0,154.5,,61143
2004-05-07,156.0,151.5,156.0,151.5,,30888
2004-05-10,151.0,149.0,151.0,149.0,,41961
2004-05-11,149.0,147.5,148.5,149.0,,57982
2004-05-12,149.0,148.5,149.0,148.5,,9742
2004-05-13,152.5,148.5,148.5,151.5,,116677
2004-05-14,151.5,151.5,151.5,151.5,,41868
2004-05-17,151.5,145.5,151.5,145.5,,12160
2004-05-18,146.5,145.5,145.5,146.5,,161300
2004-05-19,146.5,146.5,146.5,146.5,,4711
2004-05-20,146.5,145.5,146.5,145.5,,6749
2004-05-21,145.5,145.0,145.5,145.0,,11193
2004-05-24,145.0,145.0,145.0,145.0,,31339
2004-05-25,144.0,143.0,144.0,143.0,,25714
2004-05-26,144.0,143.0,143.0,144.0,,11671
2004-05-27,144.0,144.0,144.0,144.0,,31274
2004-05-28,144.0,144.0,144.0,144.0,,22537
2004-06-01,144.0,144.0,144.0,144.0,,2508
2004-06-02,144.0,144.0,144.0,144.0,,188716
2004-06-03,144.0,144.0,144.0,144.0,,24740
2004-06-04,144.0,144.0,144.0,144.0,,137778
2004-06-07,148.0,144.5,144.5,148.0,,279983
2004-06-08,149.0,147.5,149.0,147.5,,128201
2004-06-09,159.0,152.0,152.0,152.5,,204801
2004-06-10,152.5,147.5,152.5,147.5,,377456
2004-06-11,148.5,147.5,147.5,148.5,,324654
2004-06-14,147.5,147.5,147.5,147.5,,6263
2004-06-15,147.5,147.5,147.5,147.5,,16474
2004-06-16,147.5,147.5,147.5,147.5,,12249
2004-06-17,147.5,147.5,147.5,147.5,,7800
2004-06-18,147.5,138.5,147.5,139.5,,576873
2004-06-21,139.5,136.5,139.5,136.5,,31920
2004-06-22,136.5,133.5,136.5,133.5,,384410
2004-06-23,133.5,133.5,133.5,133.5,,45124
2004-06-24,134.5,133.5,134.0,134.5,,147545
2004-06-25,135.0,134.5,134.5,134.5,,71514
2004-06-28,134.5,130.0,134.5,130.0,,474278
2004-06-29,132.5,126.5,129.5,132.5,,137212
2004-06-30,139.5,133.5,134.0,139.5,,113815
2004-07-01,141.0,139.0,141.0,140.5,,43602
2004-07-02,143.5,140.5,143.5,141.0,,57393
2004-07-05,142.0,141.0,141.0,141.5,,81004
2004-07-06,141.5,140.5,141.5,140.5,,55949
2004-07-07,140.5,140.5,140.5,140.5,,182689
2004-07-08,140.5,140.5,140.5,140.5,,6687
2004-07-09,141.5,140.0,140.5,141.5,,90430
2004-07-12,142.5,141.5,141.5,142.5,,42912
2004-07-13,142.5,142.5,142.5,142.5,,9500
2004-07-14,142.0,142.0,142.0,142.0,,11624
2004-07-15,142.0,142.0,142.0,142.0,,20872
2004-07-16,142.0,142.0,142.0,142.0,,21200
2004-07-19,142.0,141.0,142.0,141.0,,11317
2004-07-20,141.0,141.0,141.0,141.0,,4920
2004-07-21,141.5,141.0,141.0,141.0,,25450
2004-07-22,142.0,141.0,141.0,141.0,,10481
2004-07-23,141.0,141.0,141.0,141.0,,166871
2004-07-26,144.0,142.5,143.0,142.5,,28424
2004-07-27,142.5,142.5,142.5,142.5,,49194
2004-07-28,142.5,142.5,142.5,142.5,,6179
2004-07-29,142.5,142.5,142.5,142.5,,7952
2004-07-30,142.5,142.5,142.5,142.5,,19974
2004-08-02,142.5,142.5,142.5,142.5,,5353
2004-08-03,,,,142.5,,
2004-08-04,142.5,142.5,142.5,142.5,,13670
2004-08-05,142.5,141.5,142.5,142.5,,29340
2004-08-06,142.5,141.5,142.5,141.5,,8504
2004-08-09,141.5,138.5,141.5,139.5,,34150
2004-08-10,139.5,139.5,139.5,139.5,,6775
2004-08-11,139.5,139.5,139.5,139.5,,9404
2004-08-12,139.5,139.5,139.5,139.5,,64
2004-08-13,139.5,138.5,139.5,138.5,,17666
2004-08-16,140.0,139.0,139.0,140.0,,59300
2004-08-17,140.0,140.0,140.0,140.0,,3502
2004-08-18,140.0,139.5,140.0,140.0,,14449
2004-08-19,140.0,139.0,140.0,139.0,,12795
2004-08-20,139.0,139.0,139.0,139.0,,14140
2004-08-23,139.0,139.0,139.0,139.0,,85000
2004-08-24,139.0,139.0,139.0,139.0,,7500
2004-08-25,139.0,138.5,139.0,138.5,,40570
2004-08-26,138.5,138.5,138.5,138.5,,45900
2004-08-27,138.5,138.5,138.5,138.5,,165270
2004-08-31,138.5,138.5,138.5,138.5,,20115
2004-09-01,139.5,138.5,138.5,139.5,,57646
2004-09-02,139.0,139.0,139.0,139.0,,8366
2004-09-03,139.0,139.0,139.0,139.0,,5500
2004-09-06,139.0,139.0,139.0,139.0,,34144
2004-09-07,139.0,138.0,139.0,138.0,,108187
2004-09-08,138.0,138.0,138.0,138.0,,10330
2004-09-09,138.0,138.0,138.0,138.0,,3000
2004-09-10,138.0,138.0,138.0,138.0,,11398
2004-09-13,141.5,138.0,138.0,141.5,,76590
2004-09-14,141.5,141.5,141.5,141.5,,38352
2004-09-15,141.5,137.5,141.5,139.5,,170172
2004-09-16,139.5,139.5,139.5,139.5,,20148
2004-09-17,139.5,139.5,139.5,139.5,,3787
2004-09-20,139.5,139.5,139.5,139.5,,4058
2004-09-21,140.0,139.5,139.5,140.0,,8149
2004-09-22,140.0,140.0,140.0,140.0,,17192
2004-09-23,140.0,140.0,140.0,140.0,,21380
2004-09-24,140.0,138.5,140.0,138.5,,60521
2004-09-27,138.5,137.5,137.5,138.5,,27268
2004-09-28,127.5,120.0,127.5,120.0,,220696
2004-09-29,120.0,116.5,120.0,120.0,,129668
2004-09-30,120.0,113.5,120.0,113.5,,213240
2004-10-01,122.0,113.5,113.5,122.0,,130145
2004-10-04,123.0,122.0,122.0,123.0,,70564
2004-10-05,127.5,123.0,123.0,127.5,,206303
2004-10-06,130.5,127.5,127.5,130.5,,86879
2004-10-07,134.5,130.5,130.5,134.5,,181512
2004-10-08,134.5,132.0,134.5,132.0,,33594
2004-10-11,136.5,136.5,136.5,136.5,,119792
2004-10-12,136.5,136.0,136.5,136.5,,90039
2004-10-13,136.0,131.5,136.0,131.5,,49880
2004-10-14,131.5,129.5,131.5,129.5,,29968
2004-10-15,129.5,129.5,129.5,129.5,,33984
2004-10-18,130.5,129.5,129.5,130.5,,51972
2004-10-19,133.5,130.5,130.5,133.5,,133831
2004-10-20,133.5,132.5,133.5,132.5,,44644
2004-10-21,134.0,132.5,132.5,134.0,,36733
2004-10-22,137.5,136.0,136.5,137.5,,12210492
2004-10-25,137.5,137.5,137.5,137.5,,167931
2004-10-26,137.5,137.5,137.5,137.5,,601571
2004-10-27,137.5,137.5,137.5,137.5,,38282
2004-10-28,137.5,137.5,137.5,137.5,,82436
2004-10-29,139.0,137.5,137.5,139.0,,83721
2004-11-01,146.0,139.0,139.0,146.0,,323759
2004-11-02,146.0,143.0,146.0,143.0,,258978
2004-11-03,143.0,142.0,143.0,142.0,,2217456
2004-11-04,146.0,142.0,142.0,146.0,,261263
2004-11-05,151.5,147.0,147.0,151.5,,212669
2004-11-08,154.0,152.5,152.5,154.0,,2224655
2004-11-09,163.5,155.0,155.0,161.0,,1935725
2004-11-10,161.0,161.0,161.0,161.0,,1116642
2004-11-11,161.0,160.0,161.0,160.0,,226054
2004-11-12,160.0,159.5,160.0,159.5,,553798
2004-11-15,161.0,160.0,160.0,161.0,,383067
2004-11-16,161.0,161.0,161.0,161.0,,557695
2004-11-17,161.0,160.0,161.0,160.0,,2944258
2004-11-18,161.25,161.25,161.25,161.25,,2168698
2004-11-19,162.0,162.0,162.0,162.0,,2065800
2004-11-22,164.0,162.0,162.0,163.0,,393292
2004-11-23,163.5,163.0,163.0,163.5,,213265
2004-11-24,169.5,164.0,165.0,169.5,,6613929
2004-11-25,169.5,168.0,169.5,168.0,,410927
2004-11-26,168.5,168.0,168.0,168.5,,323803
2004-11-29,168.5,168.0,168.5,168.0,,3238803
2004-11-30,168.0,167.5,168.0,167.5,,672000
2004-12-01,165.0,164.5,165.0,164.5,,89035
2004-12-02,165.5,165.5,165.5,165.5,,1098731
2004-12-03,165.5,165.5,165.5,165.5,,100060
2004-12-06,165.5,165.5,165.5,165.5,,62771
2004-12-07,166.5,165.5,165.5,166.5,,382738
2004-12-08,166.5,166.0,166.5,166.5,,2331036
2004-12-09,178.5,168.5,168.5,176.5,,724213
2004-12-10,178.0,176.5,176.5,177.5,,225907
2004-12-13,177.5,177.5,177.5,177.5,,1651633
2004-12-14,177.5,174.5,177.5,174.5,,629047
2004-12-15,174.5,174.5,174.5,174.5,,1138197
2004-12-16,174.5,174.0,174.5,174.0,,1467787
2004-12-17,178.5,174.0,174.0,178.5,,764754
2004-12-20,183.5,178.5,178.5,183.5,,516037
