Date,CLOSE
1998-12-03,109.0
1998-12-04,108.0
1998-12-08,109.0
1998-12-14,110.0
1998-12-22,109.0
1998-12-23,110.0
1999-01-04,111.0
1999-01-12,110.0
1999-01-13,111.0
1999-01-21,112.0
1999-02-03,111.0
1999-02-09,112.0
1999-02-11,111.0
1999-02-12,110.0
1999-02-23,111.0
1999-02-25,108.0
1999-02-26,107.0
1999-03-04,106.0
1999-03-05,107.0
1999-03-09,106.0
1999-03-11,107.0
1999-03-16,108.0
1999-03-17,109.0
1999-03-18,108.0
1999-03-22,107.0
1999-03-23,108.0
1999-03-26,107.0
1999-03-31,108.0
1999-04-09,109.0
1999-04-14,108.0
1999-04-16,107.0
1999-04-20,108.0
1999-04-23,107.0
1999-05-04,106.0
1999-05-06,105.0
1999-05-13,106.0
1999-05-14,105.0
1999-05-25,106.0
1999-05-28,105.0
1999-06-01,104.0
1999-06-09,103.0
1999-06-15,104.0
1999-06-21,103.0
1999-06-22,102.0
1999-07-06,101.0
1999-07-07,102.0
1999-07-08,100.0
1999-07-09,102.0
1999-07-12,101.0
1999-07-13,102.0
1999-07-20,101.0
1999-07-21,102.0
1999-07-22,103.0
1999-07-23,101.0
1999-07-27,102.0
1999-07-28,101.0
1999-07-30,100.0
1999-08-09,99.0
1999-08-10,100.0
1999-08-13,101.0
1999-08-19,102.0
1999-08-25,103.0
1999-08-31,102.0
1999-09-01,101.0
1999-09-07,100.0
1999-09-09,99.0
1999-09-10,100.0
1999-09-14,99.0
1999-09-16,98.0
1999-09-17,99.0
1999-09-29,98.0
1999-10-06,98.0
1999-10-15,97.0
1999-10-18,98.0
1999-10-25,97.0
1999-10-27,98.0
1999-10-28,99.0
1999-11-01,97.0
1999-11-02,96.875
1999-11-04,101.125
1999-11-08,102.5
1999-11-10,101.875
1999-11-11,101.75
1999-11-12,101.8125
1999-11-15,103.625
1999-11-16,102.5
1999-11-17,102.9375
1999-11-18,102.375
1999-11-19,101.9375
1999-11-22,101.8125
1999-11-23,101.5
1999-11-24,101.5625
1999-11-25,101.125
1999-11-26,100.8125
1999-11-29,100.75
1999-11-30,100.9375
1999-12-01,101.25
1999-12-02,101.1875
1999-12-03,100.625
1999-12-06,100.0625
1999-12-07,100.5
1999-12-08,101.0625
1999-12-09,100.9375
1999-12-10,101.375
1999-12-13,102.0625
1999-12-14,101.875
1999-12-15,101.5625
1999-12-16,101.8125
1999-12-17,100.6875
1999-12-21,100.5625
1999-12-22,100.5
1999-12-23,99.9375
1999-12-29,100.0
1999-12-30,99.9375
