Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
1994-06-17,41.625,,,,,
1994-06-20,41.5,,,,,
1994-06-21,41.375,,,,,
1994-06-22,41.125,,,,,
1994-06-23,41.875,,,,,
1994-06-24,42.875,,,,,
1994-06-28,41.625,,,,,
1994-06-29,40.75,,,,,
1994-06-30,41.125,,,,,
1994-07-01,41.375,,,,,
1994-07-04,41.5,,,,,
1994-07-05,41.5,,,,,
1994-07-06,42.25,,,,,
1994-07-07,42.0,,,,,
1994-07-08,41.875,,,,,
1994-07-11,42.125,,,,,
1994-07-12,42.125,,,,,
1994-07-13,42.0,,,,,
1994-07-14,42.25,,,,,
1994-07-15,42.375,,,,,
1994-07-18,41.375,,,,,
1994-07-19,39.875,,,,,
1994-07-20,40.25,,,,,
1994-07-21,40.125,,,,,
1994-07-22,40.375,,,,,
1994-07-25,39.875,,,,,
1994-07-26,40.375,,,,,
1994-07-27,40.5,,,,,
1994-07-28,40.375,,,,,
1994-07-29,40.25,,,,,
1994-08-01,40.125,,,,,
1994-08-02,40.5,,,,,
1994-08-03,40.5,,,,,
1994-08-04,40.875,,,,,
1994-08-05,40.25,,,,,
1994-08-08,39.75,,,,,
1994-08-09,39.625,,,,,
1994-08-10,39.75,,,,,
1994-08-11,40.0,,,,,
1994-08-12,40.25,,,,,
1994-08-15,40.125,,,,,
1994-08-16,40.25,,,,,
1994-08-17,40.125,,,,,
1994-08-18,39.625,,,,,
1994-08-19,39.5,,,,,
1994-08-22,39.5,,,,,
1994-08-23,39.0,,,,,
1994-08-24,39.0,,,,,
1994-08-25,39.375,,,,,
1994-08-26,39.125,,,,,
1994-08-31,39.625,,,,,
1994-09-01,39.875,,,,,
1994-09-02,39.5,,,,,
1994-09-05,39.75,,,,,
1994-09-06,39.75,,,,,
1994-09-07,39.875,,,,,
1994-09-08,40.0,,,,,
1994-09-09,39.875,,,,,
1994-09-12,39.125,,,,,
1994-09-13,39.0,,,,,
1994-09-14,39.0,,,,,
1994-09-15,39.25,,,,,
1994-09-16,39.625,,,,,
1994-09-19,38.875,,,,,
1994-09-20,38.875,,,,,
1994-09-21,38.25,,,,,
1994-09-22,38.0,,,,,
1994-09-23,38.0,,,,,
1994-09-26,38.0,,,,,
1994-09-27,38.375,,,,,
1994-09-28,38.5,,,,,
1994-09-29,39.125,,,,,
1994-09-30,38.5,,,,,
1994-10-03,38.25,,,,,
1994-10-04,37.5,,,,,
1994-10-05,37.375,,,,,
1994-10-06,37.125,,,,,
1994-10-07,37.25,,,,,
1994-10-10,37.5,,,,,
1994-10-11,37.625,,,,,
1994-10-12,38.0,,,,,
1994-10-13,37.625,,,,,
1994-10-14,37.75,,,,,
1994-10-17,37.625,,,,,
1994-10-18,37.75,,,,,
1994-10-19,37.25,,,,,
1994-10-20,37.25,,,,,
1994-10-21,36.875,,,,,
1994-10-24,36.875,,,,,
1994-10-26,35.875,,,,,
1994-10-27,36.375,,,,,
1994-10-28,37.125,,,,,
1994-10-31,37.5,,,,,
1994-11-01,37.125,,,,,
1994-11-02,37.125,,,,,
1994-11-03,37.125,,,,,
1994-11-04,37.125,,,,,
1994-11-07,37.125,,,,,
1994-11-08,37.125,,,,,
1994-11-09,36.875,,,,,
1994-11-10,36.625,,,,,
1994-11-11,36.25,,,,,
1994-11-14,36.0,,,,,
1994-11-15,36.375,,,,,
1994-11-16,36.0,,,,,
1994-11-17,35.625,,,,,
1994-11-18,35.75,,,,,
1994-11-21,35.25,,,,,
1994-11-22,35.875,,,,,
1994-11-23,35.75,,,,,
1994-11-24,36.125,,,,,
1994-11-25,36.125,,,,,
1994-11-28,35.875,,,,,
1994-11-29,35.5,,,,,
1994-11-30,35.0,,,,,
1994-12-01,34.75,,,,,
1994-12-02,34.375,,,,,
1994-12-05,35.375,,,,,
1994-12-06,35.25,,,,,
1994-12-07,35.125,,,,,
1994-12-08,34.625,,,,,
1994-12-09,34.75,,,,,
1994-12-12,34.625,,,,,
1994-12-13,34.75,,,,,
