Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2009-11-24,4.451809999999999,4.451809999999999,4.412414,4.451809999999999,1,50000
2010-04-06,6.145862,6.145862,6.145862,6.145862,1,48315
2013-07-18,14.05,14.05,14.05,,1,4000
2014-01-21,18.4875,18.4875,18.45,,3,2000
2014-04-24,22.4,22.4,22.4,,1,145
2014-05-22,23.45,23.45,23.45,,2,1545
2014-06-27,22.35,22.35,22.35,,1,2000
2014-08-06,21.69375,21.69375,21.69375,,1,230
2015-01-19,35.811976,35.811976,35.811976,,1,830
2015-01-20,35.343819,35.343819,35.343819,,1,830
2015-02-11,34.44488,34.44488,34.44488,,1,500
2015-02-12,35.110865,35.110865,35.110865,,1,520
2015-02-13,34.253962,34.253962,34.253962,,1,520
2015-02-18,32.69186,32.69186,32.69186,,1,8540
2015-03-05,33.006615,32.574052,32.574052,,2,450
2015-03-06,32.51157,32.51157,32.2064,,2,470
2015-03-12,32.443316,32.443316,32.443316,,1,190
2015-03-25,32.746459,32.746459,32.746459,,1,4820
2015-05-19,31.75,31.55,31.0,,8,1305
2015-05-20,32.5,32.5,31.8,,4,870
2015-05-21,33.45,33.45,32.7,,10,1775
2015-05-22,33.35,33.35,33.2,,2,320
2015-06-04,33.793333,33.793333,33.793333,,1,15
2015-06-26,34.1,34.05,34.05,,4,1000
2015-06-30,33.0,33.0,32.95,,7,1500
2015-07-02,34.1,33.9,33.9,,2,1000
2015-08-03,34.596743,34.596743,34.596743,,1,835
2015-09-01,32.7,32.7,32.7,,1,2100
2015-09-22,34.8,34.45,34.45,,5,1300
2015-09-25,33.1,33.0,32.7,,12,3465
2015-09-29,32.75,32.75,32.55,,5,1930
2015-09-30,33.85,33.85,33.2,,12,2365
2015-10-08,35.91048,35.91048,35.91048,,1,1500
2015-11-18,50.115159,50.115159,50.115159,,1,4185
2015-11-20,49.285458,49.285458,49.285458,,1,8630
2015-11-23,48.671404,48.671404,48.671404,,1,8760
2015-11-24,48.177698,48.177698,48.177698,,1,8755
2015-11-25,49.412624,49.412624,49.412624,,1,545
2015-11-30,54.5,54.5,54.5,,1,15
2015-12-02,53.889176,53.889176,53.889176,,1,85
2015-12-08,53.35,53.35,53.35,,3,775
2015-12-10,54.65,54.65,54.65,,3,515
2015-12-22,55.491468,55.491468,55.491468,,1,6300
2015-12-29,55.9,55.9,55.75,,10,395
2016-01-13,47.5,47.4,47.4,,5,245
2016-01-14,48.1,47.85,47.85,,3,255
2016-01-15,48.35,48.070478,47.95,,9,1805
2016-01-18,47.45,47.45,47.35,,12,1175
2016-01-19,48.65,48.65,48.6,,10,715
2016-01-20,47.35,47.05,47.0,,15,1775
2016-01-21,47.75,47.75,47.4,,10,1230
2016-01-22,49.25,48.85,48.85,,6,795
2016-01-26,49.558039,49.558039,49.55,,4,665
2016-01-27,49.75,49.7,49.7,,3,235
2016-01-28,49.45,49.45,49.25,,2,310
2016-01-29,53.3,53.3,49.4,,9,505
2016-02-02,52.0,51.25,51.25,,13,455
2016-02-03,49.365333,49.365333,49.05,,5,470
2016-02-10,57.35,57.35,56.45,,4,355
2016-02-11,57.35,56.95,56.95,,11,570
2016-02-16,60.024166,60.024166,60.024166,,1,1685
2016-02-19,62.88826,62.88826,62.88826,,1,52000
2016-02-29,62.4,62.4,61.3,,7,330
2016-03-01,66.65,66.65,65.75,,3,315
2016-03-02,67.2,66.1,66.1,,4,195
2016-03-07,64.2,64.2,64.2,,2,710
2016-03-10,63.15,62.15,62.15,,2,190
2016-03-11,64.6,64.6,64.6,,1,4730
2016-03-16,63.35,62.65,62.65,,7,280
2016-03-17,61.5,61.0,60.25,,10,960
2016-03-30,67.95,67.95,67.95,,1,65
2016-04-25,77.45,77.35,76.35,,9,425
2016-04-28,77.1,77.1,77.1,,3,70
2016-05-06,79.149681,79.149681,79.149681,,1,3215
2016-05-10,79.291365,79.291365,79.1125,,5,5080
2016-05-11,79.218334,79.218334,79.183762,,2,4255
2016-05-13,80.3875,80.3875,80.25,,3,780
2016-05-16,80.4875,80.4875,80.4875,,1,280
2016-05-17,80.9875,80.975,80.8875,,4,1295
2016-05-18,80.72134,80.72134,80.72134,,1,1895
2016-05-25,81.85,80.640182,79.7,,3,205
2016-05-27,81.413225,81.413225,81.413225,,1,490
2016-05-31,85.7,85.7,85.7,,1,1660
2016-06-03,88.5,87.95,87.95,,5,4725
2016-06-07,86.742892,86.742892,86.742892,,1,1020
2016-06-15,76.4,76.4,76.4,,1,200
2016-06-17,79.01303,76.0,76.0,,2,3275
2016-06-22,75.5,75.5,75.5,,1,200
2016-06-23,80.8125,80.8,79.3,,11,4260
2016-06-27,75.8,75.6,75.6,,6,995
2016-06-28,82.963362,82.963362,82.963362,,1,31025
2016-06-29,87.621361,87.621361,87.621361,,1,6525
2016-06-30,92.85,92.45,88.65,,23,3310
