Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.BUILDINGSGROSS,TR.BUILDINGSGROSS.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
DNKL.L^I93,,1998-06-30,,1998-06-30,,,,,,,,1998-06-30,,,,1998-06-30,,1998-06-30,,1998-06-30,,,,,,,,,,,,,,,,1998-06-30,,,,,,1998-06-30,,,,,,1998-06-30,,,,,,1998-06-30,,1998-06-30,,1998-06-30,,,,,,,,1998-06-30,,,,,,1998-06-30,,,,,,1998-06-30,,1998-06-30,,,,,,,,1998-06-30,,,,,,,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,,,
DNKL.L^I93,,1998-09-30,,1998-09-30,,,,,,,,1998-09-30,,,,1998-09-30,,1998-09-30,,1998-09-30,,,,,,,,,,,,,,,,1998-09-30,,,,,,1998-09-30,,,,,,1998-09-30,,,,,,1998-09-30,,1998-09-30,,1998-09-30,,,,,,,,1998-09-30,,,,,,1998-09-30,,,,,,1998-09-30,,1998-09-30,,,,,,,,1998-09-30,,,,,,,,1998-09-30,,1998-09-30,,1998-09-30,,1998-09-30,,1998-09-30,,1998-09-30,,1998-09-30,,1998-09-30,,,,
DNKL.L^I93,,1998-12-31,,1998-12-31,,,,,,,,1998-12-31,,,,1998-12-31,,1998-12-31,,1998-12-31,,,,,,,,,,,,,,,,1998-12-31,,,,,,1998-12-31,,,,,,1998-12-31,,,,,,1998-12-31,,1998-12-31,,1998-12-31,,,,,,,,1998-12-31,,,,,,1998-12-31,,,,,,1998-12-31,,1998-12-31,,,,,,,,1998-12-31,,,,,,,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,,,
DNKL.L^I93,,1999-03-31,,1999-03-31,,,,,,,,1999-03-31,,,,1999-03-31,,1999-03-31,,1999-03-31,,,,,,,,,,,,,,,,1999-03-31,,,,,,1999-03-31,,,,,,1999-03-31,,,,,,1999-03-31,,1999-03-31,,1999-03-31,,,,,,,,1999-03-31,,,,,,1999-03-31,,,,,,1999-03-31,,1999-03-31,,,,,,,,1999-03-31,,,,,,,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,,,
DNKL.L^I93,326908899.80635,1999-08-05,429091868.35184,1999-08-05,,,,,,,-118609485.41649,1999-08-05,,,40950987.33929,1999-08-05,695093.8792,1999-08-05,1270016386.28244,1999-08-05,,,,,,,,,,,,,,,0,1999-08-05,,,,,1533999.49291,1999-08-05,,,,,152982.23229396,1999-08-05,,,,,-337475721.37897,1999-08-05,-337475721.37897,1999-08-05,-345175142.85343,1999-08-05,,,,,,,37946988.2295,1999-08-05,,,,,215081933.99145,1999-08-05,,,,,33173529.24522,1999-08-05,1798675747.42214,1999-08-05,,,,,,,-221689735.545275,1999-08-05,,,,,,,916711718.64587,1999-08-05,380367883.05867,1999-08-05,700095785.16151,1999-08-05,701196784.70729,1999-08-05,-149340954.09727,1999-08-05,230052929.47038,1999-08-05,1066052672.74314,1999-08-05,647737800.83404,1999-08-05,,,,
DNKL.L^I93,326908899.80635,1999-10-29,429091868.35184,1999-10-29,,,,,,,-118609485.41649,1999-10-29,,,40950987.33929,1999-10-29,695093.8792,1999-10-29,1270016386.28244,1999-10-29,,,,,,,,,,,,,,,0,1999-10-29,,,,,1533999.49291,1999-10-29,,,,,152982.23229396,1999-10-29,,,,,-337475721.37897,1999-10-29,-337475721.37897,1999-10-29,-345175142.85343,1999-10-29,,,,,,,37946988.2295,1999-10-29,,,,,215081933.99145,1999-10-29,,,,,33173529.24522,1999-10-29,1798675747.42214,1999-10-29,,,,,,,-221689735.545275,1999-10-29,,,,,,,916711718.64587,1999-10-29,380367883.05867,1999-10-29,700095785.16151,1999-10-29,701196784.70729,1999-10-29,-149340954.09727,1999-10-29,230052929.47038,1999-10-29,1066052672.74314,1999-10-29,647737800.83404,1999-10-29,,,,
DNKL.L^I93,326908899.80635,1999-12-31,429091868.35184,1999-12-31,,,,,,,-118609485.41649,1999-12-31,,,40950987.33929,1999-12-31,695093.8792,1999-12-31,1270016386.28244,1999-12-31,,,,,,,,,,,,,,,0,1999-12-31,,,,,1533999.49291,1999-12-31,,,,,152982.23229396,1999-12-31,,,,,-337475721.37897,1999-12-31,-337475721.37897,1999-12-31,-345175142.85343,1999-12-31,,,,,,,37946988.2295,1999-12-31,,,,,215081933.99145,1999-12-31,,,,,33173529.24522,1999-12-31,1798675747.42214,1999-12-31,,,,,,,-221689735.545275,1999-12-31,,,,,,,916711718.64587,1999-12-31,380367883.05867,1999-12-31,700095785.16151,1999-12-31,701196784.70729,1999-12-31,-149340954.09727,1999-12-31,230052929.47038,1999-12-31,1066052672.74314,1999-12-31,647737800.83404,1999-12-31,,,,
DNK.L^I21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMR.L^G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMIL.L^I93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
