Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
SMTF.L^F11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR.L^F07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMENq.L^F99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKHG.L^E13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIIN.L^F13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHLF.L^E15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGNS.L^F23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGC.L^F22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEROq.L^F07,,1999-03-31,,1999-03-31,,,,,-75652743.16,1999-03-31,,,,1999-03-31,100606412.0,1999-03-31,151752963.24,1999-03-31,,,,,42716134.64,1999-03-31,,,,,,1999-03-31,,,7805648.96,1999-03-31,,1999-03-31,,,,1999-03-31,,,,,0.0,1999-03-31,,,,1999-03-31,51435559.4,1999-03-31,51435559.4,1999-03-31,70740211.6,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,-942919.48,1999-03-31,,1999-03-31,,1999-03-31,,,,,106036243.88,1999-03-31,524589275.8,1999-03-31,,,,,188301566.6,1999-03-31,0.0,1999-03-31,,,,,,,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,1999-03-31,,,,
SEROq.L^F07,33397342.68,1999-07-29,113226036.95,1999-07-29,,,,,-66582460.23,1999-07-29,,,210864107.87,1999-07-29,75975387.28,1999-07-29,146247904.4,1999-07-29,,,,,58081967.06,1999-07-29,,,,,4078,1999-07-29,,,11194119.82,1999-07-29,6997987.62,1999-07-29,,,21206792.62,1999-07-29,,,,,0.0,1999-07-29,,,375475.23,1999-07-29,44589043.98,1999-07-29,44589043.98,1999-07-29,61898996.25,1999-07-29,65227484.4,1999-07-29,118965184.91,1999-07-29,55705771.16,1999-07-29,45772909.52,1999-07-29,-782995.85,1999-07-29,547243357.44,1999-07-29,308634592.76,1999-07-29,,,,,120804469.37,1999-07-29,555293401.26,1999-07-29,,,,,192717952.31,1999-07-29,-26771202.51,1999-07-29,,,,,,,929264916.45,1999-07-29,288182378.38,1999-07-29,543717759.91,1999-07-29,265485172.81,1999-07-29,460772802.62,1999-07-29,143361400.78,1999-07-29,468492113.83,1999-07-29,129665322.02,1999-07-29,,,,
SEROq.L^F07,33397342.68,1999-09-30,113226036.95,1999-09-30,,,,,-66582460.23,1999-09-30,,,210864107.87,1999-09-30,75975387.28,1999-09-30,146247904.4,1999-09-30,,,,,58081967.06,1999-09-30,,,,,4078,1999-09-30,,,11194119.82,1999-09-30,6997987.62,1999-09-30,,,21206792.62,1999-09-30,,,,,0.0,1999-09-30,,,375475.23,1999-09-30,44589043.98,1999-09-30,44589043.98,1999-09-30,61898996.25,1999-09-30,65227484.4,1999-09-30,118965184.91,1999-09-30,55705771.16,1999-09-30,45772909.52,1999-09-30,-782995.85,1999-09-30,547243357.44,1999-09-30,308634592.76,1999-09-30,,,,,120804469.37,1999-09-30,555293401.26,1999-09-30,,,,,192717952.31,1999-09-30,-26771202.51,1999-09-30,,,,,,,929264916.45,1999-09-30,288182378.38,1999-09-30,543717759.91,1999-09-30,265485172.81,1999-09-30,460772802.62,1999-09-30,143361400.78,1999-09-30,468492113.83,1999-09-30,129665322.02,1999-09-30,,,,
SEROq.L^F07,33397342.68,1999-12-31,113226036.95,1999-12-31,,,,,-66582460.23,1999-12-31,,,210864107.87,1999-12-31,75975387.28,1999-12-31,146247904.4,1999-12-31,,,,,58081967.06,1999-12-31,,,,,4078,1999-12-31,,,11194119.82,1999-12-31,6997987.62,1999-12-31,,,21206792.62,1999-12-31,,,,,0.0,1999-12-31,,,375475.23,1999-12-31,44589043.98,1999-12-31,44589043.98,1999-12-31,61898996.25,1999-12-31,65227484.4,1999-12-31,118965184.91,1999-12-31,55705771.16,1999-12-31,45772909.52,1999-12-31,-782995.85,1999-12-31,547243357.44,1999-12-31,308634592.76,1999-12-31,,,,,120804469.37,1999-12-31,555293401.26,1999-12-31,,,,,192717952.31,1999-12-31,-26771202.51,1999-12-31,,,,,,,929264916.45,1999-12-31,288182378.38,1999-12-31,543717759.91,1999-12-31,265485172.81,1999-12-31,460772802.62,1999-12-31,143361400.78,1999-12-31,468492113.83,1999-12-31,129665322.02,1999-12-31,,,,
SEPU.L^E17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SENSS.L^F22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEIT.L^E12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDT.L^E03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCS.L^F00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCK.L^E02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
