Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
VITFfq.L^A95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICP.L^D09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIAN.L^A09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIAGq.L^B98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGAS.L^D21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN2.L^B22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN.L^B22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VELO.L^B11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCI.L^A99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTW.L^C19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTIGq.L^A03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USINq.L^B98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPMq.L^A99,,,635653885.130185,1999-03-31,,,,,-405254680.188005,1999-03-31,,,292975295.265328,1999-03-31,748529232.817844,1999-03-31,3190069488.39758,1999-03-31,9297019.13372481,1999-03-31,,,435767783.219795,1999-03-31,,,,,32351,1999-03-31,157930132.720325,1999-03-31,34565840.3689769,1999-03-31,,,,,55305344.590363,1999-03-31,,,,,-218956624.118069,1999-03-31,,,16925342.525499,1999-03-31,729458424.338409,1999-03-31,729458424.338409,1999-03-31,1018261980.24886,1999-03-31,,,437079091.838063,1999-03-31,205011191.153932,1999-03-31,227538583.670265,1999-03-31,,,8230126591.85339,1999-03-31,4663289443.43397,1999-03-31,63648823.300116,1999-03-31,,,,,5928041623.27954,1999-03-31,,,,,996807320.709495,1999-03-31,-13587945.1006795,1999-03-31,,,21454659.539365,1999-03-31,288207593.145469,1999-03-31,8113913852.68183,1999-03-31,1688958475.96001,1999-03-31,1876329169.27046,1999-03-31,2455009014.06833,1999-03-31,3763504860.8636,1999-03-31,747337307.287879,1999-03-31,4350408991.81823,1999-03-31,1977046876.55248,1999-03-31,,,,
UPMq.L^A99,,,635653885.130185,1999-06-30,,,,,-405254680.188005,1999-06-30,,,292975295.265328,1999-06-30,748529232.817844,1999-06-30,3190069488.39758,1999-06-30,9297019.13372481,1999-06-30,,,435767783.219795,1999-06-30,,,,,32351,1999-06-30,157930132.720325,1999-06-30,34565840.3689769,1999-06-30,,,,,55305344.590363,1999-06-30,,,,,-218956624.118069,1999-06-30,,,16925342.525499,1999-06-30,729458424.338409,1999-06-30,729458424.338409,1999-06-30,1018261980.24886,1999-06-30,,,437079091.838063,1999-06-30,205011191.153932,1999-06-30,227538583.670265,1999-06-30,,,8230126591.85339,1999-06-30,4663289443.43397,1999-06-30,63648823.300116,1999-06-30,,,,,5928041623.27954,1999-06-30,,,,,996807320.709495,1999-06-30,-13587945.1006795,1999-06-30,,,21454659.539365,1999-06-30,288207593.145469,1999-06-30,8113913852.68183,1999-06-30,1688958475.96001,1999-06-30,1876329169.27046,1999-06-30,2455009014.06833,1999-06-30,3763504860.8636,1999-06-30,747337307.287879,1999-06-30,4350408991.81823,1999-06-30,1977046876.55248,1999-06-30,,,,
UPMq.L^A99,,,635653885.130185,1999-09-30,,,,,-405254680.188005,1999-09-30,,,292975295.265328,1999-09-30,748529232.817844,1999-09-30,3190069488.39758,1999-09-30,9297019.13372481,1999-09-30,,,435767783.219795,1999-09-30,,,,,32351,1999-09-30,157930132.720325,1999-09-30,34565840.3689769,1999-09-30,,,,,55305344.590363,1999-09-30,,,,,-218956624.118069,1999-09-30,,,16925342.525499,1999-09-30,729458424.338409,1999-09-30,729458424.338409,1999-09-30,1018261980.24886,1999-09-30,,,437079091.838063,1999-09-30,205011191.153932,1999-09-30,227538583.670265,1999-09-30,,,8230126591.85339,1999-09-30,4663289443.43397,1999-09-30,63648823.300116,1999-09-30,,,,,5928041623.27954,1999-09-30,,,,,996807320.709495,1999-09-30,-13587945.1006795,1999-09-30,,,21454659.539365,1999-09-30,288207593.145469,1999-09-30,8113913852.68183,1999-09-30,1688958475.96001,1999-09-30,1876329169.27046,1999-09-30,2455009014.06833,1999-09-30,3763504860.8636,1999-09-30,747337307.287879,1999-09-30,4350408991.81823,1999-09-30,1977046876.55248,1999-09-30,,,,
UPMq.L^A99,,,635653885.130185,1999-12-31,,,,,-405254680.188005,1999-12-31,,,292975295.265328,1999-12-31,748529232.817844,1999-12-31,3190069488.39758,1999-12-31,9297019.13372481,1999-12-31,,,435767783.219795,1999-12-31,,,,,32351,1999-12-31,157930132.720325,1999-12-31,34565840.3689769,1999-12-31,,,,,55305344.590363,1999-12-31,,,,,-218956624.118069,1999-12-31,,,16925342.525499,1999-12-31,729458424.338409,1999-12-31,729458424.338409,1999-12-31,1018261980.24886,1999-12-31,,,437079091.838063,1999-12-31,205011191.153932,1999-12-31,227538583.670265,1999-12-31,,,8230126591.85339,1999-12-31,4663289443.43397,1999-12-31,63648823.300116,1999-12-31,,,,,5928041623.27954,1999-12-31,,,,,996807320.709495,1999-12-31,-13587945.1006795,1999-12-31,,,21454659.539365,1999-12-31,288207593.145469,1999-12-31,8113913852.68183,1999-12-31,1688958475.96001,1999-12-31,1876329169.27046,1999-12-31,2455009014.06833,1999-12-31,3763504860.8636,1999-12-31,747337307.287879,1999-12-31,4350408991.81823,1999-12-31,1977046876.55248,1999-12-31,,,,
UOT.L^C99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIOq.L^A99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIDaq.L^D98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UML.L^C10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMB.L^C08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UEP.L^D16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UEN.L^C19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCM.L^D07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCLq.L^A09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCG.L^A21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBQ.L^C07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAS.L^B05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAPPq.L^A98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYA.L^D97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXO.L^C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVZ.L^B14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTNM.L^A12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTH.L^C92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRK.L^C18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRH.L^C97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TREBq.L^B00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDS.L^C08,,1997-12-31,,1997-12-31,,,,,,1997-12-31,,,,1997-12-31,,1997-12-31,,1997-12-31,,,,,,1997-12-31,,,,,,1997-12-31,,,,1997-12-31,,,,,,,,,,,,1997-12-31,,,,,,1997-12-31,,1997-12-31,,1997-12-31,,,,,,,,,,,,1997-12-31,,1997-12-31,,,,,,1997-12-31,,1997-12-31,,,,,,1997-12-31,,1997-12-31,,,,,,,,1997-12-31,,1997-12-31,,1997-12-31,,1997-12-31,,1997-12-31,,1997-12-31,,1997-12-31,,1997-12-31,,,,
TRDS.L^C08,,1998-03-31,,1998-03-31,,,,,,1998-03-31,,,,1998-03-31,,1998-03-31,,1998-03-31,,,,,,1998-03-31,,,,,,1998-03-31,,,,1998-03-31,,,,,,,,,,,,1998-03-31,,,,,,1998-03-31,,1998-03-31,,1998-03-31,,,,,,,,,,,,1998-03-31,,1998-03-31,,,,,,1998-03-31,,1998-03-31,,,,,,1998-03-31,,1998-03-31,,,,,,,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,,,
TRDS.L^C08,,1998-06-30,,1998-06-30,,,,,,1998-06-30,,,,1998-06-30,,1998-06-30,,1998-06-30,,,,,,1998-06-30,,,,,,1998-06-30,,,,1998-06-30,,,,,,,,,,,,1998-06-30,,,,,,1998-06-30,,1998-06-30,,1998-06-30,,,,,,,,,,,,1998-06-30,,1998-06-30,,,,,,1998-06-30,,1998-06-30,,,,,,1998-06-30,,1998-06-30,,,,,,,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,,,
TRDS.L^C08,47830.0,1998-09-30,20925.0,1998-09-30,,,,,-10939.0,1998-09-30,,,32883.0,1998-09-30,-61381.0,1998-09-30,75967.0,1998-09-30,,,,,,1998-09-30,,,,,,1998-09-30,,,0.0,1998-09-30,,,,,,,,,,,,1998-09-30,,,,,-142210.0,1998-09-30,-142210.0,1998-09-30,-142210.0,1998-09-30,,,,,,,,,,,10762.0,1998-09-30,7772.0,1998-09-30,,,,,27956.0,1998-09-30,91160.0,1998-09-30,,,,,125801.0,1998-09-30,0.0,1998-09-30,,,,,,,72342.0,1998-09-30,213440.0,1998-09-30,64570.0,1998-09-30,105225.0,1998-09-30,-141097.0,1998-09-30,0.0,1998-09-30,213440.0,1998-09-30,0.0,1998-09-30,,,,
