Company Name,RIC,RIC1(ticker),delisted MM,delisted YY,ISIN,CUSIP,SEDOL
Bath And Body Works Ord Shs,GB2516185.L^H02,GB2516185,8,2002,,,
Bath And Body Works Ord Shs,GB2516185.L^L94,GB2516185,12,1994,JP3258000003,497350108,
Lincoln National Ord Shs,GB2516378.L^H96,GB2516378,8,1996,,,
Louisiana Land Common Stock,GB2535209.L^H96,GB2535209,8,1996,,,
Lowe's Companies Ord Shs,GB2536763.L^H96,GB2536763,8,1996,,,
Republic Gold Ord Shs,GB2558046.L^K95,GB2558046,11,1995,GB0003669396,,
Merrill Lynch Ord Shs,GB2580986.L^G02,GB2580986,7,2002,,,
Zarlink Semiconductor Ord Shs,GB2597102.L^C02,GB2597102,3,2002,GB00B1PJFT25,,
Mobil Corp Common Stock,GB2598150.L^L94,GB2598150,12,1994,US2935611069,293561106,
Molex Ord Shs,GB2599142.L^G02,GB2599142,7,2002,,,
Molex Ord Shs Class A,GB2599175.L^G02,GB2599175,7,2002,,,
Pharmacia Corp Common Stock,GB2600204.L^L94,GB2600204,12,1994,GB00B0SGC818,,
Nortel Networks Ord Shs,GB2647944.L^L94,GB2647944,12,1994,GB0003067195,,
Occidental Petroleum Ord Shs,GB2655408.L^G02,GB2655408,7,2002,,,
PG&E Ord Shs,GB2666552.L^L94,GB2666552,12,1994,XC0008560457,,
Pacific Telesis Common Stock,GB2668365.L^L94,GB2668365,12,1994,GB0009154054,,
Pall Ord Shs,GB2668804.L^G02,GB2668804,7,2002,,,
Pall Ord Shs,GB2668804.L^L94,GB2668804,12,1994,US4432011082,443201108,
Pfizer Ord Shs,GB2684703.L^F03,GB2684703,6,2003,,,
Pfizer Ord Shs,GB2684703.L^L94,GB2684703,12,1994,GB0005045249,,
Altria Group Ord Shs,GB2692632.L^F03,GB2692632,6,2003,,,
Premark Intl Common Stock,GB2699570.L^I02,GB2699570,9,2002,,,
Royal Bank of Canada Ord Shs,GB2754383.L^C02,GB2754383,3,2002,IT0000060282,,
Schlumberger Ord Shs,GB2779201.L^L94,GB2779201,12,1994,CA4532584022,453258402,
Schlumberger Ord Shs,GB2779201.L^G02,GB2779201,7,2002,,,
Sea Container Ord Shs,GB2786858.L^G02,GB2786858,7,2002,,,
Sea Container Ord Shs,GB2786999.L^G02,GB2786999,7,2002,,,
Vivendi Exchangeco Series A Exchangeable Ord Shs,GB2787646.L^L94,GB2787646,12,1994,US4063644060,406364406,
AT&T Ord Shs,GB2831811.L^L94,GB2831811,12,1994,US00206R1023,00206R102,
Chevron Ord Shs,GB2838555.L^L94,GB2838555,12,1994,IL0006912120,465074201,
Globe Life Ord Shs,GB2896713.L^H96,GB2896713,8,1996,,,
Toronto Dominion Ord Shs,GB2897222.L^G02,GB2897222,7,2002,,,
T Garanti Banka Common Stock,GB2898236.L^K02,GB2898236,11,2002,PLPRMMD00012,,
Qwest Communications International Ord Shs,GB2910958.L^L94,GB2910958,12,1994,SK1110001452,,
Raytheon Technologies Ord Shs,GB2915500.L^F03,GB2915500,6,2003,,,
USF & G CORP Common Stock,GB2925383.L^L94,GB2925383,12,1994,GB0009293654,,
Uslife Corp Common Stock,GB2925446.L^H96,GB2925446,8,1996,,,
Unisys Ord Shs,GB2931595.L^G02,GB2931595,7,2002,,,
Warner Lambert Common Stock,GB2940803.L^L94,GB2940803,12,1994,GB0009291948,,
Whirlpool Ord Shs,GB2960384.L^H96,GB2960384,8,1996,,,
Abbey National Common Stock,GB3015852.L^F03,GB3015852,6,2003,,,
Abbey National Common Stock,GB3015863.L^F03,GB3015863,6,2003,,,
Abbey National Common Stock,GB3015874.L^F03,GB3015874,6,2003,,,
Edinburgh New Tiger Trust PLC Common Stock,GB3020351.L^F03,GB3020351,6,2003,,,
Edinburgh New Tiger Trust PLC Common Stock,GB3020362.L^F03,GB3020362,6,2003,,,
Warrants & Value Investment Trust PLC Common Stock,GB3023093.L^F03,GB3023093,6,2003,,,
Moorfield Grp Common Stock,GB3024483.L^F03,GB3024483,6,2003,,,
Jupiter International Green Investment Trust PLC Common Stock,GB3027299.L^K02,GB3027299,11,2002,PLFKPEW00018,,
Jupiter International Green Investment Trust PLC Common Stock,GB3027307.L^K02,GB3027307,11,2002,PLIRENA00018,,
Jupiter International Green Investment Trust PLC Common Stock,GB3027341.L^K02,GB3027341,11,2002,US0663651075,066365107,
Jupiter International Green Investment Trust PLC Common Stock,GB3027374.L^K02,GB3027374,11,2002,GB0007012403,,
Gl Ord Shs,GB3027448.L^G02,GB3027448,7,2002,,,
Lazard Select Common Stock,GB3028560.L^K02,GB3028560,11,2002,PLBSSTM00013,,
Lazard Select Common Stock,GB3028571.L^K02,GB3028571,11,2002,GB0009007807,,
Lazard Select Common Stock,GB3028582.L^K02,GB3028582,11,2002,GB0009200907,,
Lazard Select Common Stock,GB3028593.L^K02,GB3028593,11,2002,NL0000009231,,
Lazard Select Common Stock,GB3028601.L^K02,GB3028601,11,2002,GB0030272990,,
Lazard Select Common Stock,GB3028612.L^K02,GB3028612,11,2002,GB0003808762,,
Govett Emerging Markets Investment Ord Shs,GB3032174.L^I02,GB3032174,9,2002,,,
Govett Emerging Markets Investment Ord Shs,GB3032204.L^I02,GB3032204,9,2002,,,
Lazard Select Common Stock,GB3032323.L^K02,GB3032323,11,2002,GB0003716213,,
Plantation & Gen Common Stock,GB3041017.L^F03,GB3041017,6,2003,,,
Jermyn Inv Common Stock,GB3044072.L^F03,GB3044072,6,2003,,,
Jermyn Inv Common Stock,GB3044083.L^F03,GB3044083,6,2003,,,
Edinburgh Fund Ord Shs,GB304531.L^A04,GB304531,1,2004,GB0003204301,,
BT Group Common Stock,GB3046078.L^B03,GB3046078,2,2003,SE0000108656,,
Edinburgh Inca Trust PLC Common Stock,GB3046153.L^C03,GB3046153,3,2003,AU000000ERL6,,
Edinburgh Inca Trust PLC Common Stock,GB3046164.L^C03,GB3046164,3,2003,FR0000131757,,
WSP Group Common Stock,GB3046670.L^F03,GB3046670,6,2003,CA4858471077,485847107,
Enterprise Capital Trust PLC Common Stock,GB3048201.L^D03,GB3048201,4,2003,ZAE000010427,,
Enterprise Capital Trust PLC Common Stock,GB3048212.L^D03,GB3048212,4,2003,US2858251059,285825105,
Enterprise Capital Trust PLC Common Stock,GB3048223.L^D03,GB3048223,4,2003,GB0008138884,,
Enterprise Capital Trust PLC Common Stock,GB3048234.L^D03,GB3048234,4,2003,US2855121099,285512109,
Enterprise Capital Trust PLC Common Stock,GB3048245.L^D03,GB3048245,4,2003,GB0001862902,,
Global Stock Common Stock,GB3049709.L^I05,GB3049709,9,2005,,,
Global Stock Common Stock,GB3049710.L^G04,GB3049710,7,2004,,,
Global Stock Common Stock,GB3049721.L^G04,GB3049721,7,2004,,,
Cobham Common Stock,GB3050552.L^F03,GB3050552,6,2003,CA4986961031,498696103,
Wolve & Dudley Common Stock,GB3053391.L^F03,GB3053391,6,2003,CA88577D1096,88577D109,
Wolve & Dudley Common Stock,GB3053409.L^F03,GB3053409,6,2003,CA64045C1068,64045C106,
Wolve & Dudley Common Stock,GB3053410.L^F03,GB3053410,6,2003,CA64079L2049,64079L204,
Wolve & Dudley Common Stock,GB3053421.L^F03,GB3053421,6,2003,CA65704X1096,65704X109,
ANGLO SIBERIAN Common Stock,GB3058512.L^F03,GB3058512,6,2003,CA7319164090,731916409,
Towry Law Common Stock,GB3061123.L^F03,GB3061123,6,2003,CA82770L3074,82770L307,
Towry Law Common Stock,GB3061134.L^F03,GB3061134,6,2003,US1847911013,184791101,
Bentalls Common Stock,GB3062290.L^F03,GB3062290,6,2003,CA7459151089,745915108,
Bentalls Common Stock,GB3062308.L^F03,GB3062308,6,2003,CA07160B1067,07160B106,
Interactive Inv Common Stock,GB3064285.L^F03,GB3064285,6,2003,CA8520662088,852066208,
Guinness Peat Common Stock,GB3064627.L^F03,GB3064627,6,2003,CA9004352071,900435207,
Kingfisher LS FP Common Stock,GB3064810.L^F03,GB3064810,6,2003,CA90352L1085,90352L108,
Cakebread Common Stock,GB3066827.L^F03,GB3066827,6,2003,CA92625W5072,92625W507,
GT Japan Investment Trust PLC Common Stock,GB3103069.L^D03,GB3103069,4,2003,GB00B0XQBS97,,
GT Japan Investment Trust PLC Common Stock,GB3103070.L^D03,GB3103070,4,2003,GB00B02H1L61,,
Govett Asian Common Stock,GB3113789.L^I05,GB3113789,9,2005,,,
Govett Asian Common Stock,GB3113790.L^I05,GB3113790,9,2005,,,
Maven Income and Growth VCT 3 PLC,GB3115376.L^I02,GB3115376,9,2002,,,
P & O Princess Common Stock,GB3117349.L^I02,GB3117349,9,2002,,,
Lynx Group Common Stock,GB3118836.L^K02,GB3118836,11,2002,GB00B0K5R693,,
Lynx Group Common Stock,GB3118847.L^K02,GB3118847,11,2002,NL0000400653,,
Mice Group Ord Shs,GB3119840.L^G02,GB3119840,7,2002,,,
Cedar Common Stock,GB3122224.L^K02,GB3122224,11,2002,NL0000243590,,
Trinity Care Common Stock,GB3125977.L^K02,GB3125977,11,2002,GB00B0HFSH03,,
Trinity Care Common Stock,GB3125999.L^K02,GB3125999,11,2002,PLBRLNK00017,,
Schroder Split Fund PLC Common Stock,GB3127241.L^D03,GB3127241,4,2003,GB0003215182,,
Schroder Split Fund PLC Common Stock,GB3127252.L^D03,GB3127252,4,2003,,,
Schroder Split Fund PLC Common Stock,GB3127263.L^D03,GB3127263,4,2003,SE0000104077,,
Schroder Split Fund PLC Common Stock,GB3127274.L^D03,GB3127274,4,2003,AU0000196149,,
Schroder Split Fund PLC Common Stock,GB3127285.L^D03,GB3127285,4,2003,GB0003186409,,
Schroder Split Fund PLC Common Stock,GB3127296.L^D03,GB3127296,4,2003,LU0011904405,,
Schroder Split Fund PLC Common Stock,GB3127304.L^D03,GB3127304,4,2003,ZAE000002481,,
Schroder Split Fund PLC Common Stock,GB3127315.L^D03,GB3127315,4,2003,US2987361092,298736109,
Schroder Split Fund PLC Common Stock,GB3127326.L^D03,GB3127326,4,2003,GB0003024055,,
Schroder Split Fund PLC Common Stock,GB3127337.L^D03,GB3127337,4,2003,DE000A2YN991,,
Schroder Split Fund PLC Common Stock,GB3127348.L^D03,GB3127348,4,2003,GB0009528778,,
Schroder Split Fund PLC Common Stock,GB3127360.L^D03,GB3127360,4,2003,GB0009528778,,
Schroder Split Fund PLC Common Stock,GB3127371.L^D03,GB3127371,4,2003,GB0009529180,,
Schroder Split Fund PLC Common Stock,GB3127382.L^D03,GB3127382,4,2003,GB0009529180,,
Morgan Stanley D Common Stock,GB3129388.L^I08,GB3129388,9,2008,,,
Morgan Stanley D Common Stock,GB3129388.L^B17,GB3129388,2,2017,GB0003224143,,
Asset Management Investment Company PLC Common Stock,GB3131305.L^F03,GB3131305,6,2003,US98262P1012,98262P101,
Quicks Group Common Stock,GB3135750.L^K02,GB3135750,11,2002,GB0030899107,,
JPMorgan Fleming Inc & Cap IT PLC Common Stock,GB3138953.L^C03,GB3138953,3,2003,IE00B8KQN827,,
JPMorgan Fleming Inc & Cap IT PLC Common Stock,GB3138964.L^C03,GB3138964,3,2003,IE00B8KQN827,,
JPMorgan Fleming Inc & Cap IT PLC Common Stock,GB3138975.L^C03,GB3138975,3,2003,US29364G1031,29364G103,
JPMorgan Fleming Inc & Cap IT PLC Common Stock,GB3138986.L^C03,GB3138986,3,2003,GB0031336919,,
JPMorgan Fleming Inc & Cap IT PLC Common Stock,GB3138997.L^C03,GB3138997,3,2003,DE0005684807,,
JPMorgan Fleming Inc & Cap IT PLC Common Stock,GB3139008.L^C03,GB3139008,3,2003,GB0003164950,,
Dairy Farm Common Stock,GB3140301.L^K02,GB3140301,11,2002,GB0030930076,,
Imperial Tobacco Common Stock,GB3142868.L^K02,GB3142868,11,2002,US4027341076,402734107,
Imperial Tobacco Common Stock,GB3142879.L^K02,GB3142879,11,2002,PLROPCE00017,,
Hughes TJ Common Stock,GB3143139.L^K02,GB3143139,11,2002,US00339B1070,00339B107,
Hughes TJ Common Stock,GB3143140.L^K02,GB3143140,11,2002,PLWILBO00019,,
Johnston Press Common Stock,GB3143474.L^K02,GB3143474,11,2002,ZAE000018867,,
Johnston Press Common Stock,GB3143485.L^K02,GB3143485,11,2002,PLGRBRN00012,,
Imperial Tobacco Common Stock,GB3143526.L^F03,GB3143526,6,2003,DE000A2YPDD0,,
Dyson Group Common Stock,GB3143872.L^K02,GB3143872,11,2002,GB00BQNLM056,,
Keystone Asset Ord Shs,GB3145759.L^G02,GB3145759,7,2002,,,
Keystone Asset Ord Shs,GB3145931.L^G02,GB3145931,7,2002,,,
Tarsus Group Ord Shs,GB3146172.L^G02,GB3146172,7,2002,,,
Innogy Ord Shs,GB3147034.L^G02,GB3147034,7,2002,,,
Innogy Ord Shs,GB3147045.L^G02,GB3147045,7,2002,,,
NTT DoCoMo Inc Common Stock,GB3147227.L^K02,GB3147227,11,2002,KYG6493U1076,,
M & G Recovery Investment Trust PLC Common Stock,GB3147261.L^H02,GB3147261,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147272.L^H02,GB3147272,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147283.L^H02,GB3147283,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147294.L^H02,GB3147294,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147302.L^H02,GB3147302,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147324.L^F03,GB3147324,6,2003,US9815581098,981558109,
M & G Recovery Investment Trust PLC Common Stock,GB3147346.L^H02,GB3147346,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147368.L^H02,GB3147368,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147379.L^H02,GB3147379,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147391.L^H02,GB3147391,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147409.L^H02,GB3147409,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147421.L^H02,GB3147421,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147443.L^H02,GB3147443,8,2002,,,
M & G Recovery Investment Trust PLC Common Stock,GB3147454.L^H02,GB3147454,8,2002,,,
Powergen Common Stock,GB3149784.L^F03,GB3149784,6,2003,GB00BZ04Y379,,
Powergen Common Stock,GB3149795.L^F03,GB3149795,6,2003,DE000A2LQ009,,
Willisham Group Ord Shs,GB3152630.L^G02,GB3152630,7,2002,,,
Willisham Group Ord Shs,GB3152641.L^G02,GB3152641,7,2002,,,
Cobham Common Stock,GB3153570.L^K02,GB3153570,11,2002,GB00B246X428,,
Mayflower Ord Shs,GB3154421.L^G02,GB3154421,7,2002,,,
Charter European Trust PLC Common Stock,GB3156137.L^B04,GB3156137,2,2004,SE0001175985,,
Charter European Trust PLC Common Stock,GB3156148.L^B04,GB3156148,2,2004,GB0004761176,,
Murray International Trust PLC Common Stock,GB3156494.L^A03,GB3156494,1,2003,GB00B16G0869,,
Dixon Motor Common Stock,GB3156502.L^K02,GB3156502,11,2002,SK1110001270,,
Dixon Motor Common Stock,GB3156513.L^K02,GB3156513,11,2002,GB0008308875,,
Dresdner RCM Emerging Markets Trust PLC Common Stock,GB3157259.L^C03,GB3157259,3,2003,,,
Dresdner RCM Emerging Markets Trust PLC Common Stock,GB3157260.L^C03,GB3157260,3,2003,GB0030221864,,
Dresdner RCM Emerging Markets Trust PLC Common Stock,GB3157271.L^C03,GB3157271,3,2003,NL0000350452,,
Kiln Common Stock,GB3157367.L^K02,GB3157367,11,2002,GB0000577386,,
Guardian IT Common Stock,GB3158133.L^K02,GB3158133,11,2002,IT0000062825,,
Invesco Ord Shs,GB3158285.L^I08,GB3158285,9,2008,,,
Utd Industries Common Stock,GB3159835.L^I02,GB3159835,9,2002,,,
TEAMTLK MED ASD,GB3163580.L^H02,GB3163580,8,2002,,,
TEAMTLK MED ASD,GB3163609.L^H02,GB3163609,8,2002,,,
Gaucho Grill Common Stock,GB3163676.L^F03,GB3163676,6,2003,IE00BKVD2N49,,
Gaucho Grill Common Stock,GB3163687.L^F03,GB3163687,6,2003,SE0019892167,,
NHP PLC Common Stock,GB3165649.L^F03,GB3165649,6,2003,US5657881067,565788106,
NHP PLC Common Stock,GB3165650.L^B03,GB3165650,2,2003,GB00B39WXN15,,
Prowting Common Stock,GB3165973.L^K02,GB3165973,11,2002,GB0007317083,,
Prowting Common Stock,GB3165995.L^K02,GB3165995,11,2002,US7472771010,747277101,
Northern Foods Common Stock,GB3166794.L^H02,GB3166794,8,2002,,,
Esporta Common Stock,GB3167485.L^I02,GB3167485,9,2002,,,
Saville GOrdon Estates Ord Shs,GB3167883.L^H02,GB3167883,8,2002,,,
Saville GOrdon Estates Ord Shs,GB3167894.L^H02,GB3167894,8,2002,,,
Beeson Gregory Ord Shs,GB3169812.L^H02,GB3169812,8,2002,,,
Beeson Gregory Ord Shs,GB3169812.L^K02,GB3169812,11,2002,,,
Transacsys Common Stock,GB3174708.L^I02,GB3174708,9,2002,,,
Arcon Intl Res Common Stock,GB3176094.L^I02,GB3176094,9,2002,,,
Arcon Intl Res Common Stock,GB3176094.L^H02,GB3176094,8,2002,,,
Budgens Common Stock,GB3176210.L^K02,GB3176210,11,2002,GB0002747532,,
Budgens Common Stock,GB3176221.L^K02,GB3176221,11,2002,GB0002067238,,
British Land Common Stock,GB3176500.L^H02,GB3176500,8,2002,,,
Names.Co Interne Common Stock,GB3177536.L^I02,GB3177536,9,2002,,,
Deep Sea Leisure Common Stock,GB3177547.L^I02,GB3177547,9,2002,,,
Brake Brothers Common Stock,GB3177558.L^I02,GB3177558,9,2002,,,
Brake Brothers Common Stock,GB3177569.L^I02,GB3177569,9,2002,,,
Gullane Ent Common Stock,GB3177859.L^I02,GB3177859,9,2002,,,
Gullane Ent Common Stock,GB3177860.L^I02,GB3177860,9,2002,,,
Gullane Ent Common Stock,GB3177871.L^I02,GB3177871,9,2002,,,
Kingfisher Common Stock,GB3179491.L^B03,GB3179491,2,2003,GB0003240347,,
Ryland Group Common Stock,GB3182154.L^I02,GB3182154,9,2002,,,
Yorklyde Common Stock,GB3182648.L^I02,GB3182648,9,2002,,,
Howard Holdings Common Stock,GB3184945.L^I02,GB3184945,9,2002,,,
Howard Holdings Common Stock,GB3184956.L^I02,GB3184956,9,2002,,,
Govett Strategic Investment Ord Shs,GB3185391.L^H02,GB3185391,8,2002,,,
Govett Strategic Investment Ord Shs,GB3185409.L^H02,GB3185409,8,2002,,,
XKO Group Common Stock,GB3186769.L^H02,GB3186769,8,2002,,,
Jamies Bars Common Stock,GB3190102.L^K02,GB3190102,11,2002,PLSIMPL00011,,
Peterhouse Common Stock,GB3190629.L^J02,GB3190629,10,2002,GB0002118809,,
Grantchester Common Stock,GB3193587.L^I02,GB3193587,9,2002,,,
Stratagem Group Common Stock,GB3194591.L^I02,GB3194591,9,2002,,,
Mission Testing Common Stock,GB3196735.L^I02,GB3196735,9,2002,,,
Send Group Common Stock,GB3196809.L^I02,GB3196809,9,2002,,,
Hiscox Common Stock,GB3197062.L^J02,GB3197062,10,2002,EE3100065392,,
Xenova Group Common Stock,GB3198106.L^J02,GB3198106,10,2002,PLEFH0000022,,
Protagona Common Stock,GB3202881.L^I02,GB3202881,9,2002,,,
Aggregate Inds Common Stock,GB3206946.L^A03,GB3206946,1,2003,GB00B50K2P36,,
Investec Extra Income Trust PLC Common Stock,GB3216514.L^C03,GB3216514,3,2003,GB0003245064,,
Investec Extra Income Trust PLC Common Stock,GB3216785.L^C03,GB3216785,3,2003,GB00B29WXB29,,
Investec Extra Income Trust PLC Common Stock,GB3216837.L^C03,GB3216837,3,2003,GB0002618964,,
Investec Extra Income Trust PLC Common Stock,GB3216848.L^C03,GB3216848,3,2003,DE0005664809,,
Investec Extra Income Trust PLC Common Stock,GB3216859.L^C03,GB3216859,3,2003,GB0002220423,,
Investec Extra Income Trust PLC Common Stock,GB3216860.L^C03,GB3216860,3,2003,GB0004326251,,
Northern Foods Common Stock,GB3227259.L^A03,GB3227259,1,2003,GB0003257036,,
Sainsbury Common Stock,GB3228081.L^L02,GB3228081,12,2002,GB0004247630,,
Orchestream Hlgs Common Stock,GB3237140.L^F03,GB3237140,6,2003,CA74624E8788,,
Morgan St Jersey Common Stock,GB3239696.L^A05,GB3239696,1,2005,GB0003250049,,
Morgan St Jersey Common Stock,GB3239715.L^A05,GB3239715,1,2005,GB0031056673,,
Morgan St Jersey Common Stock,GB3239726.L^A05,GB3239726,1,2005,GB0030198104,,
Morgan St Jersey Common Stock,GB3239748.L^A05,GB3239748,1,2005,GB0030198328,,
Morgan St Jersey Common Stock,GB3239759.L^A05,GB3239759,1,2005,GB0030198211,,
Innovation Group Common Stock,GB3239889.L^I05,GB3239889,9,2005,,,
Noble InCome & Growth VCT Class C Ord Shs,GB3256770.L^A04,GB3256770,1,2004,,,
Taylor Nelson Common Stock,GB3301799.L^E03,GB3301799,5,2003,JP3621000003,,
Jardine Lloyd Thompson Group Ord Shs,GB3342527.L^I05,GB3342527,9,2005,,,
Royal & Sun All Common Stock,GB3354180.L^I05,GB3354180,9,2005,,,
Deltron Eltr Common Stock,GB3377949.L^B04,GB3377949,2,2004,JE00B1G3K654,,
JP Morgan Fleming Elect Growth C Ord Shs,GB3383980.L^I08,GB3383980,9,2008,,,
JP Morgan Fleming Elect C Ord Shs,GB3384002.L^I08,GB3384002,9,2008,,,
AWG RFD,GB3397044.L^C04,GB3397044,3,2004,GB0001320778,,
Derby Trust Deferred Ord Shs,GB3404621.L^A05,GB3404621,1,2005,,,
Derby Trust Deferred Ord Shs,GB3404847.L^A05,GB3404847,1,2005,GB00B020KB82,,
Derby Ord Shs,GB3404858.L^A05,GB3404858,1,2005,GB00B1LCP390,,
DERBY Ord Shs,GB3404869.L^A05,GB3404869,1,2005,GB0009415307,,
DERBY TST Ord shs,GB3404870.L^A05,GB3404870,1,2005,AU000000FAR6,,
DERBY Ord Shs,GB3404881.L^A05,GB3404881,1,2005,AU000000FGL6,,
DERBY Ord Shs,GB3404892.L^A05,GB3404892,1,2005,GB0002218344,,
DERBY Ord Shs,GB3404900.L^A05,GB3404900,1,2005,US3136931033,313693103,
DERBY TST Ord shs,GB3404911.L^A05,GB3404911,1,2005,GB0003452173,,
DERBY TST Ord shs,GB3404922.L^A05,GB3404922,1,2005,GB00B1CKTQ32,,
Derby Ord Shs,GB3404944.L^A05,GB3404944,1,2005,GB0003404273,,
DERBY TST Ord shs,GB3404955.L^A05,GB3404955,1,2005,GB0003550232,,
DERBY Ord Shs,GB3404966.L^A05,GB3404966,1,2005,QQ0032579112,,
Stanelco Common Stock,GB3408333.L^B04,GB3408333,2,2004,IT0003602155,,
Morgan Crucible Common Stock,GB3427587.L^H04,GB3427587,8,2004,,,
Morgan Crucible Common Stock,GB3427598.L^C04,GB3427598,3,2004,GB00B4W33382,,
Bodycote Common Stock,GB3435041.L^D04,GB3435041,4,2004,GB0003523700,,
London Clubs Int Common Stock,GB3439612.L^D04,GB3439612,4,2004,US31428X1063,31428X106,
Aegon Ord Shs,GB4006093.L^L94,GB4006093,12,1994,TW0002347002,,
Amer Sports Ord Shs,GB4024006.L^G02,GB4024006,7,2002,,,
Arjo AB Common Stock,GB4026165.L^L95,GB4026165,12,1995,GB00BSBMVW91,,
Atlas Copco Ord Shs Class A,GB4050971.L^I02,GB4050971,9,2002,,,
Atlas Copco Ord Shs Class B,GB4050982.L^G02,GB4050982,7,2002,,,
Astra AB Common Stock,GB4051208.L^H96,GB4051208,8,1996,,,
Astra AB Common Stock,GB4051219.L^H96,GB4051219,8,1996,,,
Danone Ord Shs,GB4070236.L^I96,GB4070236,9,1996,,,
Danone Ord Shs,GB4070236.L^F03,GB4070236,6,2003,US73931M8543,73931M854,
Bk C Hispano Common Stock,GB4074346.L^I96,GB4074346,9,1996,,,
Banco Bilbao Vizcaya Argentaria Ord Shs,GB4099855.L^H96,GB4099855,8,1996,,,
BBVA Common Stock,GB4099855.L^I08,GB4099855,9,2008,,,
BBVA Common Stock,GB4099855.L^C13,GB4099855,3,2013,US31428X1063,31428X106,
BW Gas Class A Ord Shs,GB4100898.L^F03,GB4100898,6,2003,JP3224600001,486368103,
Bergesen Worldwide Gas Class B Ord Shs,GB4100906.L^G02,GB4100906,7,2002,,,
Relx Ord Shs,GB4148810.L^F03,GB4148810,6,2003,JP3592200004,,
DaimlerChrysler Common Stock,GB4252409.L^L94,GB4252409,12,1994,GB0030016918,,
Relx Ord Shs,GB4311924.L^L02,GB4311924,12,2002,JP3792600003,433406105,
Esselte Ab Common Stock,GB4313771.L^G02,GB4313771,7,2002,,,
TNU Ord Shs,GB4314406.L^A03,GB4314406,1,2003,US3444182071,344418207,
Esselte Ab Common Stock,GB4317308.L^H96,GB4317308,8,1996,,,
Ericsson Ord Shs Class B,GB4321558.L^F03,GB4321558,6,2003,JP3242800005,,
Commerzbank Ord Shs,GB4325538.L^F03,GB4325538,6,2003,JP3419000009,,
Commerzbank Ord Shs,GB4325538.L^C02,GB4325538,3,2002,GB0003348959,,
European Assets Trust Ord Shs,GB4327909.L^B03,GB4327909,2,2003,GB0002130689,,
GN Store Nord Ord Shs,GB4357627.L^H96,GB4357627,8,1996,,,
Hoechst AG Common Stock,GB4430120.L^F03,GB4430120,6,2003,JP3674000009,,
ISS AS Common Stock,GB4442620.L^F03,GB4442620,6,2003,JP3142800006,,
Kvaerner ASA Common Stock,GB4501695.L^C02,GB4501695,3,2002,US3201951007,320195100,
Kvaerner ASA Common Stock,GB4502018.L^A95,GB4502018,1,1995,GB0000607704,,
Kvaerner ASA Ord Shs,GB4502029.L^C02,GB4502029,3,2002,GB00BJL5F346,,
Lafarge Ord Shs,GB4502870.L^C02,GB4502870,3,2002,GB0003437497,,
Nestle SA Common Stock,GB4616696.L^I02,GB4616696,9,2002,,,
Nokia Ord Shs,GB4638418.L^L94,GB4638418,12,1994,GB0002256542,,
Norsk Hydro Ord Shs,GB4645805.L^I02,GB4645805,9,2002,,,
Outokumpu Ord Shs,GB4665148.L^C02,GB4665148,3,2002,GB0003480125,,
Perstorp AB Common Stock,GB4682459.L^L94,GB4682459,12,1994,GB0033739144,,
Petrofina Ord Shs,GB4684002.L^H96,GB4684002,8,1996,,,
Repola Oy Common Stock,GB4733379.L^D96,GB4733379,4,1996,,,
Rolinco NV Common Stock,GB4747079.L^C03,GB4747079,3,2003,IE0003295239,,
SKF Ord Shs Class B,GB4767066.L^E02,GB4767066,5,2002,JP3474200007,,
Compagnie de Saint Gobain Ord Shs,GB4768371.L^G02,GB4768371,7,2002,,,
Bayer Schering Pharma Ord Shs,GB4779061.L^L94,GB4779061,12,1994,,,
Sandvik AB Common Stock,GB4784894.L^C04,GB4784894,3,2004,AU000000FGL6,,
Sandvik AB Common Stock,GB4784894.L^I96,GB4784894,9,1996,,,
Siemens N Ord Shs,GB4807100.L^L94,GB4807100,12,1994,DE0007236101,,
Skandia Ord Shs,GB4813141.L^H96,GB4813141,8,1996,,,
Bayer Schering Pharma Ord Shs,GB4845757.L^C02,GB4845757,3,2002,GB0003310785,,
Bayer Schering Pharma Ord Shs,GB4845757.L^F03,GB4845757,6,2003,JP3474200007,,
Svenska Cellulosa Aktiebolaget SCA Ord Shs Class B,GB4865379.L^H96,GB4865379,8,1996,,,
TotalEnergies Ord Shs,GB4905413.L^F03,GB4905413,6,2003,JP3589200009,,
TotalEnergies Ord Shs,GB4905413.L^C02,GB4905413,3,2002,GB00B00L7G76,,
Unilever Ord Shs,GB4912048.L^H96,GB4912048,8,1996,,,
Volvo Ord Shs Class A,GB4937728.L^F03,GB4937728,6,2003,JP3810800007,,
Volvo Ord Shs Class B,GB4937739.L^F03,GB4937739,6,2003,JP3403000007,,
