datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
2000-02-07,542168.8184,1747938.863,,,434873.4082,,1067234.5156,2006002.7438,3934292.802,,,291287.2198192,,,122,,,633670.455,158021.193,154783.0614,212687.3826,8692558.6940808,1190708.838,1190708.838,1842438.1514,,808977.7564,,,1906143.0432,1045855.9232,,755938.051,11128087.1416,,4650084.945,,,,,15080677.4272,1827468.4384,4061136.3144,2922068.8134000003,11859303.9928,1245962.3176,3221372.8162,,,,,1387063.3766,,,1
2001-02-09,2295070.00074,7791846.60276,,,1158469.29198,,4773682.59456,4334287.80708,11941145.00964,,,61769081.8217814,,,327,,,88606.9074,1901926.2405,260282.20548,790983.6264,32079523.9721557,-57394727.46612,-57394727.46612,-56917760.48838,,4126537.93794,13859027.58042,,8585350.77576,5307696.1608,,2347491.3528,30578497.13556,,11326689.23496,-60868600.9777032,,,,38095317.3381,12515687.89548,17414369.544,24638183.89296,16307577.47454,4848840.34668,21787739.86356,,,,,9272051.96808,,,2
2001-12-31,1873374.30596,6002037.1647,,,1541496.46332,,3258144.41112,6071695.3106,14517333.90654,,,1179483.24000184,,,392,,,428847.70348,792917.93893,163809.08345,558932.17624,-1272620.54183925,4938272.20708,4938272.20708,5963457.32141,,3459393.11468,11171858.57794,,8224983.40389,4786133.56233,,2918802.16414,39119460.44318,,15911522.20015,-60868600.9777032,,,,31622100.35227,7999338.18808,14807288.94758,16717775.52369,16597153.25282,5364060.28877,15024940.91006,,,,,7025602.03427,,,2
2003-02-11,1816876.71,8384820.840000001,,,2217247.56,630661.68,7613874.18,6519527.19,20752866.09,,,1743630.57,,,431,,,794534.4,571692.33,466168.23,57107.16,-819363.6,6242681.61,6242681.61,7348201.74,,5510840.94,12993120.36,,10852222.59,6343860.6,,4409045.19,50455417.32,,18793842.21,-60868600.9777032,,,,44335640.25,10513304.01,23953349.97,20423258.46,24742918.53,7671602.07,19592721.72,,,,,8618836.05,,,4
2004-01-30,2387834.19,9674005.23,,,2624769.18,429619.71,2570436.57,5815829.79,22535150.16,,,1857391.08,,,480,13218507.87,,339438.78,751694.46,16337871.84,108105.09,-1680390.0,2610765.93,2610765.93,3195541.65,,6828544.83,11498908.77,,16521034.35,8373943.5,,5372766.96,52913800.71,,21731363.61,-60868600.9777032,,-23525.46,584775.72,57203836.38,11072649.84,20475552.15,42343587.48,24651881.43,6954013.95,32551954.95,,,,584775.72,20243658.33,,,4
2005-02-07,1781179.59,9714908.99,,,3445073.43,125104.8,2239897.19,8653082.0,25831534.85,,,2434852.17,,,568,13081270.65,,1264079.75,842893.59,15883096.9,41701.6,-3604582.05,7937378.29,7937378.29,9978150.34,,6568002.0,10553111.15,,15170520.81,8337192.38,,4725833.82,64845466.73,,24214555.31,-60868600.9777032,,242390.55,2040772.05,56774122.05,9681547.71,21356953.17,35484933.980000004,28523894.4,7873783.35,28250227.65,,,,2040772.05,17076283.93,,,6
2006-02-07,5138540.88,18382891.78,,,4642349.8,18592.64,12151452.28,8994770.62,38543704.76,,,5407553.14,,,680,134874496.68,,532795.34,3625564.8,162004644.56,277146.54,50714911.72,6790961.76,6790961.76,7114589.9,,11564622.08,13678372.84,,22466881.36,12857972.6,,6255842.34,93386763.58,,33537636.44,-2567527.38,,-764041.3,323628.14,237048025.72,23122271.92,47709295.26,224335308.12,88796705.58,14832859.58,148251320.14,,,,323628.14,108958099.58,,,7
2006-12-31,11298828.64,29755658.200000003,,,5591725.56,18592.64,6217112.56,8162193.76,52458993.12,,,10082770.0,,,1190,161627058.36,,1174706.52,7793598.32,197342527.04,94956.72,139882.48,2226377.72,2226377.72,-438026.16,,15636206.56,32410362.2,,35868624.68,18926507.96,,6806763.16,128718939.16,,46893814.6,-4315425.56,,-3175434.4,-2664403.88,312821640.52,110565869.0,63015015.16,289200901.16,82519942.28,24186395.52,230302208.76,,,,-2664403.88,102785033.68,,,7
2008-02-05,7683208.65,26630487.9,,,3590435.1,18592.64,8364917.7,23026448.85,73942002.9,,,12433002.6,,,1617,172497582.15,,1796729.1,12680392.95,203634000.6,500323.0500000001,33125114.4,3820190.7,3820190.7,4058511.75,,19827001.35,31038671.55,1571004.3,40178006.7,18123484.5,,7675147.05,169096594.65,,62852264.4,-4315425.56,,-2554519.5,238321.05,320358410.85,73651785.3,66637689.45,255155686.2,126104081.85,27347466.45,194253825.15,,,,238321.05,104507055.45,,,9
2009-02-05,9293670.03,30552265.06,,,5301487.34,18592.64,21130741.26,36123817.85,90681824.72,,,16054878.22,,,1587,220415113.51,,980440.14,12051756.17,251301712.76,-219470.91,33125114.4,19477530.48,19477530.48,26140284.43,2508531.99,9356571.35,44599770.72,8921731.79,55332650.3,22512519.17,,11230620.46,237134557.85,,89803257.37,5743164.0,,6344828.8,6662753.95,412809056.38,89490118.19,96113216.96,306509927.84000003,170686834.08,38163324.78,242122906.01,,,,6662753.95,125198924.07,,,10
2009-12-31,9293670.03,30552265.06,,,5301487.34,18592.64,21130741.26,36123817.85,90681824.72,,,16054878.22,,,1587,220415113.51,,980440.14,12051756.17,251301712.76,-219470.91,33125114.4,19477530.48,19477530.48,26140284.43,2508531.99,9356571.35,44599770.72,8921731.79,55332650.3,22512519.17,,11230620.46,237134557.85,,89803257.37,5743164.0,,6344828.8,6662753.95,412809056.38,89490118.19,96113216.96,306509927.84000003,170686834.08,38163324.78,242122906.01,,,,6662753.95,125198924.07,,,10
2010-02-19,8266041.12,28148986.88,,,5991688.16,18592.64,49419201.28,42809711.2,79710685.6,,,11605761.92,,,1532,207281829.76,,1517886.08,9582120.16,229184703.04,83570.4,18027063.84,14055922.24,14055922.24,18717912.48,2141878.4,6481967.84,28368746.08,9743070.56,55131702.4,19986325.44,,9484930.88,204642243.2,,76515201.12,5743164.0,,1534600.16,4627324.0,388892070.72,48873208.0,111286058.88,277172683.84000003,192661343.04,26944335.04,195613544.8,,,,4627324.0,130172969.28,,,11
2011-02-07,9912224.34,34926775.74,,,5967720.63,18592.64,34873566.93,25639594.65,87131670.12,,,9047420.91,37395878.85,46156241.34,1627,217420813.71,,2140532.73,9892351.17,236636886.96,-133342.56,18027063.84,22351546.62,22351546.62,30580321.14,2234128.95,10043002.62,25422271.92,3895141.32,44610779.16,20571295.23,,5027912.01,229847955.66,,93649428.81,769284.0,,3534859.98,7910803.8,389179493.46,54731351.25,106116317.1,221549304.51,219201065.1,29656539.27,168934766.4,,,,7910803.8,101531384.46,,,12
2012-02-08,13070531.55,35378945.31,,,10391410.53,18592.64,12652763.76,31185818.37,98008066.05,,,8500834.26,39453648.0,47803405.62,1864,214666985.64,,2520124.65,6547818.12,233927432.55,-289025.79,-5282284.26,21763835.1,21763835.1,30145583.01,6753161.61,14773144.5,27320339.82,4318650.39,50396699.61,23327406.69,,12651476.34,256405785.75,,108863591.49,1158678.0,,3667859.58,7868067.33,373331201.28,53043635.13,91126162.44,155251265.22,233711789.7,33582994.41,138548921.85000002,,,,7868067.33,70880839.23,,,13
