datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
1986-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1987-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1988-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
1991-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1991-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1992-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
1993-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
1993-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
1994-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
1995-03-24,,86421000.0,,,8802000.0,2000.0,20061000.0,21768000.0,340220000.0,,,7588000.0,,,3753.0,,9272000.0,11523000.0,,,,1134000.0,27117000.0,27117000.0,38911000.0,1610000.0,21195000.0,1610000.0,1199000.0,131923000.0,95207000.0,,,466525000.0,,58519000.0,4828000.0,,,,273572000.0,101620000.0,178365000.0,35314000.0,158009000.0,64927000.0,115563000.0,,,,,12502000.0,,,10
1995-04-20,,86421000.0,,,8802000.0,2000.0,20061000.0,21768000.0,340220000.0,,,7588000.0,,,3753.0,,9272000.0,11523000.0,,,,1134000.0,27117000.0,27117000.0,38911000.0,1610000.0,21195000.0,1610000.0,1199000.0,131923000.0,95207000.0,,,466525000.0,,58519000.0,4828000.0,,,,273572000.0,101620000.0,178365000.0,35314000.0,158009000.0,64927000.0,115563000.0,,,,,12502000.0,,,10
1996-03-26,,83591000.0,,,8526000.0,2000.0,28172000.0,34276000.0,364838000.0,,,7420000.0,,,3810.0,,9589000.0,12786000.0,,,,487000.0,24424000.0,24424000.0,36488000.0,1768000.0,22123000.0,1768000.0,374000.0,112968000.0,79466000.0,,,491639000.0,,60312000.0,288000.0,,,,257646000.0,97605000.0,178180000.0,15210000.0,156624000.0,59292000.0,101022000.0,,,,,2500000.0,,,11
1996-03-29,,83591000.0,,,8526000.0,2000.0,28172000.0,34276000.0,364838000.0,,,7420000.0,,,3810.0,,9589000.0,12786000.0,,,,487000.0,24424000.0,24424000.0,36488000.0,1768000.0,22123000.0,1768000.0,374000.0,112968000.0,79466000.0,,,491639000.0,,60312000.0,288000.0,,,,257646000.0,97605000.0,178180000.0,15210000.0,156624000.0,59292000.0,101022000.0,,,,,2500000.0,,,11
1997-03-25,,88748000.0,,,9563000.0,2000.0,23247000.0,36743000.0,383639000.0,,,8383000.0,,,3970.0,,10371000.0,9616000.0,,,,947000.0,26694000.0,26694000.0,39762000.0,1482000.0,19822000.0,1482000.0,520000.0,126089000.0,86700000.0,,,518494000.0,,62555000.0,1055000.0,,,,272698000.0,106976000.0,185998000.0,9821000.0,164675000.0,66783000.0,108023000.0,,,,,2500000.0,,,12
1997-03-26,,88748000.0,,,9563000.0,2000.0,23247000.0,36743000.0,383639000.0,,,8383000.0,,,3970.0,,10371000.0,9616000.0,,,,947000.0,26694000.0,26694000.0,39762000.0,1482000.0,19822000.0,1482000.0,520000.0,126089000.0,86700000.0,,,518494000.0,,62555000.0,1055000.0,,,,272698000.0,106976000.0,185998000.0,9821000.0,164675000.0,66783000.0,108023000.0,,,,,2500000.0,,,12
