datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
2004-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2005-12-16,,,,,,,,,,,,,-246000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2005-12-23,61000.0,33000.0,,,241000.0,,390000.0,-202000.0,,,,,-246000.0,,,,,,,241000.0,8000.0,833000.0,-239000.0,-239000.0,-239000.0,,,,,,,,40000.0,,,207000.0,,,,,681000.0,87000.0,440000.0,,594000.0,,87000.0,,,,,,,,2
2006-12-07,61000.0,33000.0,,,241000.0,,390000.0,-202000.0,,,,,-193000.0,,,,,,,241000.0,8000.0,833000.0,-239000.0,-239000.0,-239000.0,,,,,,,,40000.0,,,207000.0,,,,,681000.0,87000.0,440000.0,,594000.0,,87000.0,,,,,,,,3
2006-12-29,34000.0,32000.0,,,375000.0,,384000.0,-164000.0,,,,,-193000.0,,,,,,,633000.0,14000.0,533000.0,-179000.0,-179000.0,-179000.0,,,,,,,,22000.0,,,171000.0,,,,,1065000.0,101000.0,432000.0,,965000.0,,101000.0,,,,,,,,3
2008-01-14,122000.0,293000.0,,,354000.0,,456000.0,-127000.0,,,,,-234000.0,,,,,,,986000.0,19000.0,533000.0,-212000.0,-212000.0,-215000.0,,15000.0,,,,,,43000.0,,,191000.0,,,,,1751000.0,205000.0,765000.0,,1549000.0,,205000.0,,,,,,,,4
2008-12-08,45000.0,11000.0,,,202000.0,,511000.0,-248000.0,,,,,-661000.0,,,,,,,741000.0,20000.0,488000.0,-636000.0,-636000.0,-636000.0,,15000.0,,,,,,13000.0,,,195000.0,-448000.0,,,,1299000.0,75000.0,540000.0,,1223000.0,,75000.0,,,,,,,,5
2009-09-30,45000.0,11000.0,,,202000.0,,511000.0,-248000.0,,,,,-661000.0,,,,,,,741000.0,20000.0,488000.0,-636000.0,-636000.0,-636000.0,,15000.0,,,,,,13000.0,,,195000.0,-448000.0,,,,1299000.0,75000.0,540000.0,,1223000.0,,75000.0,,,,,,,,6
2009-12-07,43030.0,7050.0,,,51550.0,,287280.0,-189350.0,,,,,-661000.0,,,,,,,783050.0,8570.0,488000.0,-227560.0,-227560.0,-227560.0,,15000.0,,,,,,53030.0,,,161650.0,-30220.0,,,,1092520.0,66430.0,309470.0,,1026100.0,,66430.0,,,,,,,,6
2010-12-07,35990.0,11740.0,,,128640.0,,340510.0,-169330.0,,,,,-661000.0,,,,,,,931170.0,1200.0,350000.0,-214830.0,-214830.0,-214830.0,,15000.0,,,,,,27400.0,,,188630.0,-30220.0,,,,1294490.0,75800.0,363320.0,,1218690.0,,75800.0,,,,,,,,7
2011-12-15,46610.0,28630.0,,,581380.0,,696340.0,-200260.0,,,,,-544000.0,,,,,,,1241620.0,3860.0,1146280.0,-540160.0,-540160.0,-540160.0,,15000.0,,,,,,970.0,,,274770.0,-268280.0,,,,1978570.0,85960.0,736940.0,,1892610.0,,85960.0,,,,,,,,8
2012-09-30,46610.0,28630.0,,,581380.0,,696340.0,-200260.0,,,,,-544000.0,,,,,,,1241620.0,3860.0,1146280.0,-540160.0,-540160.0,-540160.0,,15000.0,,,,,,970.0,,,274770.0,-268280.0,,,,1978570.0,85960.0,736940.0,,1892610.0,,85960.0,,,,,,,,9
2012-12-12,45150.0,25060.0,,,337970.0,,734180.0,-192070.0,,,,,-544000.0,,,,,,,1004870.0,3940.0,563630.0,-886840.0,-886840.0,-886840.0,,15000.0,,,,,,1260.0,,,269510.0,-620010.0,,,,1777430.0,131360.0,772570.0,,1646070.0,,131360.0,,,,,,,,9
2013-09-30,45150.0,25060.0,,,337970.0,,734180.0,-192070.0,,,,,-544000.0,,,,,,,1004870.0,3940.0,563630.0,-886840.0,-886840.0,-886840.0,,15000.0,,,,,,1260.0,,,269510.0,-620010.0,,,,1777430.0,131360.0,772570.0,,1646070.0,,131360.0,,,,,,,,10
2013-12-12,45170.0,11760.0,,,198890.0,,320350.0,-233820.0,,,,,-544000.0,,,,,,,565960.0,3620.0,33920.0,-924450.0,-924450.0,-924450.0,,15000.0,,,,,,48090.0,,,322960.0,-557020.0,,,,912050.0,78680.0,346080.0,,833370.0,,78680.0,,,,,,,,10
2014-09-30,45170.0,11760.0,,,198890.0,,320350.0,-233820.0,,,,,-544000.0,,,,,,,565960.0,3620.0,33920.0,-924450.0,-924450.0,-924450.0,,15000.0,,,,,,48090.0,,,322960.0,-557020.0,,,,912050.0,78680.0,346080.0,,833370.0,,78680.0,,,,,,,,11
2014-12-11,58360.0,11440.0,,,248940.0,,354350.0,-234150.0,,,,,-544000.0,,,,,,,513430.0,1860.0,523990.0,-700300.0,-700300.0,-700300.0,,15000.0,,,,,,52350.0,,,368520.0,-281280.0,,,,891460.0,118010.0,378030.0,,773450.0,,118010.0,,,,,,,,11
2015-09-30,58360.0,11440.0,,,248940.0,,354350.0,-234150.0,,,,,-544000.0,,,,,,,513430.0,1860.0,523990.0,-700300.0,-700300.0,-700300.0,,15000.0,,,,,,52350.0,,,368520.0,-281280.0,,,,891460.0,118010.0,378030.0,,773450.0,,118010.0,,,,,,,,12
2015-12-14,58360.0,34480.0,,,308930.0,,142080.0,-282350.0,,,,,-544000.0,,,,,,,753740.0,1350.0,409700.0,-301270.0,-301270.0,-301270.0,,15000.0,,,,,,35280.0,,,256960.0,-10390.0,,,,955300.0,108650.0,176560.0,,846650.0,,108650.0,,,,,,,,12
2016-09-30,58360.0,34480.0,,,308930.0,,142080.0,-282350.0,,,,,-544000.0,,,,,,,753740.0,1350.0,409700.0,-301270.0,-301270.0,-301270.0,,15000.0,,,,,,35280.0,,,256960.0,-10390.0,,,,955300.0,108650.0,176560.0,,846650.0,,108650.0,,,,,,,,13
