datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
2000-02-29,955000.0,3898000.0,,,783000.0,75000.0,767000.0,517000.0,3100000.0,487000.0,,328000.0,,,134,860000.0,293000.0,275000.0,,1032000.0,,616000.0,743000.0,743000.0,1005000.0,,957000.0,,,4564000.0,3111000.0,,,7119000.0,,2911000.0,,,,,10029000.0,6007000.0,5880000.0,3812000.0,3406000.0,1015000.0,6623000.0,,,,,616000.0,487000.0,,1
2000-04-25,955000.0,3898000.0,,,783000.0,75000.0,767000.0,517000.0,3100000.0,487000.0,,328000.0,1110000.0,1440000.0,134,860000.0,293000.0,275000.0,,1032000.0,,616000.0,743000.0,743000.0,1005000.0,,957000.0,,,4564000.0,3111000.0,,,7119000.0,,2911000.0,,,,,10029000.0,6007000.0,5880000.0,3812000.0,3406000.0,1015000.0,6623000.0,,,,,616000.0,487000.0,,1
2001-05-02,1300000.0,5167000.0,,,991000.0,27000.0,1153000.0,-961000.0,7912000.0,50000.0,,533000.0,459000.0,993000.0,310,817000.0,338000.0,83000.0,,1677000.0,,1999000.0,176000.0,176000.0,233000.0,,358000.0,,16000.0,4765000.0,2890000.0,,,14194000.0,,5370000.0,-481000.0,,,,12057000.0,6485000.0,7484000.0,4425000.0,5066000.0,1017000.0,6993000.0,,,,,492000.0,50000.0,,2
2002-04-04,752000.0,3375000.0,,,178000.0,34000.0,96000.0,-329000.0,7401000.0,50000.0,,701000.0,459000.0,993000.0,261,981000.0,338000.0,4000.0,,1651000.0,,1999000.0,-2312000.0,-2312000.0,-2499000.0,,4000.0,,5000.0,4895000.0,2589000.0,,,10905000.0,,5757000.0,-481000.0,,,,8947000.0,5864000.0,4701000.0,4240000.0,2638000.0,1068000.0,6311000.0,,,,,442000.0,50000.0,,3
2002-04-05,752000.0,3375000.0,,,178000.0,34000.0,96000.0,-329000.0,7401000.0,50000.0,,701000.0,-2252000.0,-1551000.0,261,981000.0,338000.0,4000.0,,1651000.0,,1999000.0,-2312000.0,-2312000.0,-2499000.0,,4000.0,,5000.0,4895000.0,2589000.0,,,10905000.0,,5757000.0,-481000.0,,,,8947000.0,5864000.0,4701000.0,4240000.0,2638000.0,1068000.0,6311000.0,,,,,442000.0,50000.0,,3
2003-03-24,543000.0,2338000.0,,,951000.0,34000.0,599000.0,602000.0,5488000.0,572000.0,,542000.0,-2252000.0,-1551000.0,200,927000.0,338000.0,4000.0,,1410000.0,,2157000.0,-1483000.0,-1483000.0,-1483000.0,,572000.0,,5000.0,4764000.0,2901000.0,,,9030000.0,,4948000.0,56000.0,,,,7996000.0,2825000.0,3679000.0,4184000.0,3197000.0,499000.0,4799000.0,,,,,1974000.0,572000.0,,4
2003-05-23,543000.0,2338000.0,,,951000.0,34000.0,599000.0,602000.0,5488000.0,572000.0,,542000.0,-1286000.0,-984000.0,200,927000.0,338000.0,4000.0,,1410000.0,,2157000.0,-1483000.0,-1483000.0,-1483000.0,,572000.0,,5000.0,4764000.0,2901000.0,,,9030000.0,,4948000.0,56000.0,,,,7996000.0,2825000.0,3679000.0,4184000.0,3197000.0,499000.0,4799000.0,,,,,1974000.0,572000.0,,4
2004-03-22,651000.0,1918000.0,,,81000.0,4000.0,1966000.0,1615000.0,7065000.0,770000.0,,431000.0,-1286000.0,-984000.0,195,975000.0,128000.0,80000.0,,1275000.0,,2157000.0,666000.0,666000.0,712000.0,,978000.0,,5000.0,5226000.0,2629000.0,,,11880000.0,,4166000.0,164000.0,,,,8595000.0,3688000.0,4685000.0,3004000.0,3727000.0,514000.0,4867000.0,,,,,1179000.0,770000.0,,5
2004-09-21,651000.0,1918000.0,,,81000.0,4000.0,1966000.0,1615000.0,7065000.0,770000.0,,431000.0,820000.0,-984000.0,195,975000.0,128000.0,80000.0,,1275000.0,,2157000.0,666000.0,666000.0,712000.0,,978000.0,,5000.0,5226000.0,2629000.0,,,11880000.0,,4166000.0,164000.0,,,,8595000.0,3688000.0,4685000.0,3004000.0,3727000.0,514000.0,4867000.0,,,,,1179000.0,770000.0,,5
2005-04-18,520000.0,1522000.0,,,234000.0,4000.0,1242000.0,-107000.0,7333000.0,33000.0,,398000.0,180000.0,-984000.0,185,913000.0,128000.0,57000.0,,1061000.0,,2157000.0,100000.0,100000.0,102000.0,,90000.0,,5000.0,5392000.0,2671000.0,,,11551000.0,,4036000.0,164000.0,-8000.0,10000.0,2000.0,7211000.0,2430000.0,3473000.0,2650000.0,3730000.0,511000.0,3480000.0,,,,10000.0,1050000.0,33000.0,,6
2006-04-03,636000.0,2161000.0,,,90000.0,4000.0,940000.0,366000.0,6373000.0,114000.0,,405000.0,717000.0,1067000.0,161,858000.0,140000.0,31000.0,,858000.0,,-50000.0,387000.0,387000.0,413000.0,,145000.0,,16000.0,5465000.0,2563000.0,,,10785000.0,,3113000.0,-126000.0,1000.0,11000.0,26000.0,7469000.0,2521000.0,4035000.0,2122000.0,4011000.0,751000.0,3457000.0,,,,25000.0,920000.0,114000.0,,7
2007-04-03,808000.0,2456000.0,,,239000.0,2000.0,910000.0,774000.0,7196000.0,370000.0,26000.0,192000.0,689000.0,900000.0,162,904000.0,190000.0,53000.0,,947000.0,,-4000.0,362000.0,362000.0,409000.0,,478000.0,17000.0,26000.0,3259000.0,2073000.0,,,11312000.0,,3393000.0,-126000.0,80000.0,-3000.0,47000.0,7293000.0,2095000.0,4190000.0,1674000.0,4374000.0,113000.0,2919000.0,,,,-33000.0,766000.0,396000.0,,8
2008-04-04,681000.0,2880000.0,,,262000.0,2000.0,1568000.0,566000.0,7936000.0,415000.0,26000.0,211000.0,858000.0,1067000.0,150,910000.0,202000.0,105000.0,,1027000.0,,-176000.0,1014000.0,1014000.0,1119000.0,,534000.0,20000.0,26000.0,3427000.0,2051000.0,,,12350000.0,,3288000.0,376000.0,108000.0,-3000.0,105000.0,7878000.0,2114000.0,4757000.0,1381000.0,5092000.0,27000.0,2788000.0,,,,-3000.0,616000.0,441000.0,,9
2009-06-15,713650.0,2884970.0,,,92000.0,17140.0,600630.0,-576000.0,6420000.0,432220.0,21280.0,223000.0,-427000.0,1067000.0,138,923300.0,67000.0,14920.0,,1044780.0,,-61000.0,-481000.0,-481000.0,-501000.0,,499810.0,26630.0,21280.0,3482900.0,1925920.0,,,9839000.0,,3847000.0,-174150.0,18000.0,-38000.0,-20000.0,6828520.0,1938900.0,3826820.0,1069650.0,4422600.0,24970.0,2405920.0,,,,-38000.0,445750.0,453500.0,,10
