datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
1998-03-31,29813424.0105281,39094467.9080673,,,8833213.56197386,,21374104.7929791,13430014.8108382,146032004.621117,,,5631388.52793642,,,2952,,3391418.12206386,2085517.48204405,,,1901645.45783366,253334.848695804,14904260.5155769,14904260.5155769,20922188.2121988,270496.046257024,11256238.5512197,270496.046257024,44946.7665511228,84032798.7345038,44313165.5579585,,,214403806.782968,,,,,,,155080961.504048,66030498.2152776,108934795.417519,156305957.83555448,15436263.3835016,42704080.8407755,136762400.79424888,55000,,55000.0,,68105392.3608091,,,1
1999-03-31,45112241.5871854,65779383.35091613,,,15669301.6341206,,21102957.1662325,18500764.8933193,221514541.606562,,,12670731.2420608,,,3916,40826946.2720951,4342111.7402631,3565397.78672465,,41268777.53137988,1535380.33672788,916415.51661033,6872113.73178031,6872113.73178031,9776435.70090641,270496.046257024,17657876.5151678,270496.046257024,9980974.83152841,151887015.200121,76598567.5608758,,,318234144.820979,,70824681.9062587,-11146714.1903675,,,,267291201.154004,138891427.691778,147268174.047839,206331855.94333333,44461192.1975585,55240939.124163,219836785.9926368,55000,,55000.0,,68339464.6263483,,,2
2000-06-02,47687563.3586035,56016203.837366045,,,15824176.6488533,,12542814.8332266,27367506.5724692,233940134.69977,,,12505574.4099118,23809583.1559025,35692439.0820913,4274,40643717.4842022,4292259.11302735,5981292.50595107,,41201723.181935534,607259.160827127,-226445.799833657,11812422.014665,11812422.014665,16061434.184488,270496.046257024,21397626.4543082,270496.046257024,8041528.82804508,158904285.632343,78213298.0889649,,,332433846.543598,,73401475.005497,-4292859.7650163,,,,250024994.311827,76141649.3790809,130151675.573358,224649850.3867,51532937.391853,56593430.3987457,198492056.919974,70000,,70000.0,,112278674.990201,,,3
2001-05-29,52061734.5950357,55723540.707009576,,,9917494.85404438,,17466715.985365,17656376.2206838,252206586.059856,,,13750986.8653102,19538990.0773284,32875565.0790392,4004,43031180.2532179,4318799.08399358,3679160.64331026,,43531362.63851968,624763.128109289,-3782668.02663789,7637853.20207418,7637853.20207418,10877572.3197599,270496.046257024,18650542.9443816,270496.046257024,12217590.0608039,165514503.987787,78148074.4123608,,,351461489.405385,,76216762.9964992,-7554799.37353584,,,,262256719.117686,81126235.9506199,139646955.226238,235110513.27946,49617844.7000606,59043834.4344713,212638874.417625,70000,,70000.0,,117555256.63973,,,4
2002-07-02,49095443.3221491,58798486.766307935,,,9685924.02283324,,10438567.1532529,2563633.34350081,254400714.976687,,,14413329.9403024,19538990.0773284,32875565.0790392,4084,40826762.8219094,4232776.92274173,1214256.09830494,,43082857.98945483,1005154.59497146,69089.0932066757,-6090234.13656368,-6090234.13656368,-4748193.78622162,270496.046257024,15942461.1094165,270496.046257024,6569577.93367903,159446621.778727,69078087.864395,,,353178553.20929,,78461364.9745087,-20215590.9538542,,,,249689205.664735,78811701.7037779,136573240.664081,235872609.839208,44373540.0758203,59648343.7535404,205315665.588915,70000,,70000.0,,117936304.919604,,,5
2002-07-16,49095443.3221491,58798486.766307935,,,9685924.02283324,,10438567.1532529,2563633.34350081,254400714.976687,,,14413329.9403024,19898639.2077926,35005319.2802161,4084,40826762.8219094,4232776.92274173,1214256.09830494,,43082857.98945483,1005154.59497146,69089.0932066757,-6090234.13656368,-6090234.13656368,-4748193.78622162,270496.046257024,15942461.1094165,270496.046257024,6569577.93367903,159446621.778727,69078087.864395,,,353178553.20929,,78461364.9745087,-20215590.9538542,,,,249689205.664735,78811701.7037779,136573240.664081,235872609.839208,44373540.0758203,59648343.7535404,205315665.588915,70000,,70000.0,,117936304.919604,,,5
2003-07-03,21075306.1146483,21503780.99096832,,,7137798.06043662,,5444597.82454378,-77277.2723797875,181558121.626787,,,10938183.9199712,5065610.82373497,15989992.3213095,2732,10253038.1032468,1513806.56786834,1214256.09830494,1851894.63452991,11573651.490165671,2899277.66553453,-1034963.46937215,-52609953.0507716,-52609953.0507716,-57014067.6007732,270496.046257024,10546277.7529022,270496.046257024,2730923.60784999,65889914.3141088,28158596.0990313,,,249130196.566449,,58266373.3987135,-63254207.345441,,,,125373404.752804,41358520.1874038,60972457.8832986,144893505.760809,8837208.0771457,31302125.1433377,116536196.675658,70000,,70000.0,,72446752.8804045,,,6
2004-07-09,16375321.4923352,13507221.79400358,,,2667953.17367481,,16513422.5943483,-656480.600874223,88113840.3250631,,,6157174.25352459,5065610.82373497,15989992.3213095,1629,5736199.39666318,1513806.56786834,1214256.09830494,3129624.49054978,6778295.635042789,2899277.66553453,-1034963.46937215,-9118008.50828049,-9118008.50828049,-8415494.20673521,270496.046257024,7662943.27402573,270496.046257024,3124954.40497445,55767493.3201995,20169432.4447454,,,129486128.436865,,36443346.3645878,-8797774.06882965,356927.968971249,,702514.301545281,107339915.483593,32535819.0482054,55275800.024626,135876806.969156,3740738.54583513,21889358.2466293,103599176.937758,70000,,70000.0,345586.332574032,67938403.484578,,,7
2004-10-21,16375321.4923352,13507221.79400358,,,2667953.17367481,,16513422.5943483,-656480.600874223,88113840.3250631,,,6157174.25352459,-13973773.0065219,15989992.3213095,1629,5736199.39666318,1513806.56786834,1214256.09830494,3129624.49054978,6778295.635042789,2899277.66553453,-1034963.46937215,-9118008.50828049,-9118008.50828049,-8415494.20673521,270496.046257024,7662943.27402573,270496.046257024,3124954.40497445,55767493.3201995,20169432.4447454,,,129486128.436865,,36443346.3645878,-8797774.06882965,356927.968971249,,702514.301545281,107339915.483593,32535819.0482054,55275800.024626,135876806.969156,3740738.54583513,21889358.2466293,103599176.937758,70000,,70000.0,345586.332574032,67938403.484578,,,7
2005-07-29,15800717.2574687,12012935.156503182,,,1956311.94349038,,10191754.157216,-851942.297971616,85406872.3997149,,,4218554.85710583,3196205.48277535,7443539.90781174,1446,5504699.6306137,1513806.56786834,1214256.09830494,3437264.77869224,6141941.4943944,2899277.66553453,-1034963.46937215,-4679509.14393105,-4679509.14393105,-5492352.64078803,270496.046257024,9592925.15067073,270496.046257024,826562.37444106,53096171.9136803,18643954.6367701,,,126297358.926836,,37715938.2541637,-4717922.00116648,453408.904153976,,-812843.496856976,98232651.053075,34032419.6228371,45517863.9362323,130314246.2834554,-1783454.08593092,20196931.5792884,100016105.139006,70000,,70000.0,-1266252.401010952,65157123.1417277,,,8
2006-03-31,15800717.2574687,12012935.156503182,,,1956311.94349038,,10191754.157216,-851942.297971616,85406872.3997149,,,4218554.85710583,3196205.48277535,7443539.90781174,1446,5504699.6306137,1513806.56786834,1214256.09830494,3437264.77869224,6141941.4943944,2899277.66553453,-1034963.46937215,-4679509.14393105,-4679509.14393105,-5492352.64078803,270496.046257024,9592925.15067073,270496.046257024,826562.37444106,53096171.9136803,18643954.6367701,,,126297358.926836,,37715938.2541637,-4717922.00116648,453408.904153976,,-812843.496856976,98232651.053075,34032419.6228371,45517863.9362323,130314246.2834554,-1783454.08593092,20196931.5792884,100016105.139006,70000,,70000.0,-1266252.401010952,65157123.1417277,,,9
2007-03-31,15800717.2574687,12012935.156503182,,,1956311.94349038,,10191754.157216,-851942.297971616,85406872.3997149,,,4218554.85710583,3196205.48277535,7443539.90781174,1446,5504699.6306137,1513806.56786834,1214256.09830494,3437264.77869224,6141941.4943944,2899277.66553453,-1034963.46937215,-4679509.14393105,-4679509.14393105,-5492352.64078803,270496.046257024,9592925.15067073,270496.046257024,826562.37444106,53096171.9136803,18643954.6367701,,,126297358.926836,,37715938.2541637,-4717922.00116648,453408.904153976,,-812843.496856976,98232651.053075,34032419.6228371,45517863.9362323,130314246.2834554,-1783454.08593092,20196931.5792884,100016105.139006,70000,,70000.0,-1266252.401010952,65157123.1417277,,,10
2008-03-31,15800717.2574687,12012935.156503182,,,1956311.94349038,,10191754.157216,-851942.297971616,85406872.3997149,,,4218554.85710583,3196205.48277535,7443539.90781174,1446,5504699.6306137,1513806.56786834,1214256.09830494,3437264.77869224,6141941.4943944,2899277.66553453,-1034963.46937215,-4679509.14393105,-4679509.14393105,-5492352.64078803,270496.046257024,9592925.15067073,270496.046257024,826562.37444106,53096171.9136803,18643954.6367701,,,126297358.926836,,37715938.2541637,-4717922.00116648,453408.904153976,,-812843.496856976,98232651.053075,34032419.6228371,45517863.9362323,130314246.2834554,-1783454.08593092,20196931.5792884,100016105.139006,70000,,70000.0,-1266252.401010952,65157123.1417277,,,11
