datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
2000-03-17,547000.0,215000.0,,,852000.0,,12000.0,246000.0,1592000.0,,,165000.0,,,101.0,,16000.0,32000.0,131000.0,,,,20000.0,20000.0,-4000.0,,89000.0,,,6223000.0,4696000.0,,,3064000.0,,,,,,,5868000.0,1932000.0,1156000.0,2734000.0,3089000.0,743000.0,2779000.0,,,,,817000.0,,,1
2000-12-15,643000.0,209000.0,,,257000.0,,51000.0,-830000.0,2498000.0,,,273000.0,,,111.0,,16000.0,32000.0,285000.0,,,47000.0,-2177000.0,-2177000.0,-2025000.0,,89000.0,,,5662000.0,4024000.0,,,3592000.0,,,-395000.0,,,,4798000.0,3202000.0,758000.0,3029000.0,959000.0,322000.0,3839000.0,,,,,494000.0,,,1
2002-04-25,45000.0,149000.0,,,19000.0,,310000.0,-980000.0,289000.0,,,496000.0,-448000.0,,11.0,,16000.0,32000.0,87000.0,,-36000.0,2261000.0,-1002000.0,-1002000.0,-1103000.0,,89000.0,,,4291000.0,2868000.0,,,341000.0,,,-498000.0,,,,3350000.0,736000.0,482000.0,1101000.0,2217000.0,18000.0,1132000.0,,,,,354000.0,,,3
2003-04-09,40000.0,13000.0,,,19000.0,,1415000.0,-343000.0,85000.0,,,60000.0,-448000.0,,3.0,,16000.0,32000.0,50000.0,,17000.0,2261000.0,-739000.0,-739000.0,-781000.0,,89000.0,,,130000.0,129000.0,,,76000.0,,,-504000.0,,,,1661000.0,157000.0,1532000.0,94000.0,1478000.0,98000.0,183000.0,,,,,26000.0,,,4
2003-05-06,40000.0,13000.0,,,19000.0,,1415000.0,-343000.0,85000.0,,,60000.0,-244000.0,,3.0,,16000.0,32000.0,50000.0,,17000.0,2261000.0,-739000.0,-739000.0,-781000.0,,89000.0,,,130000.0,129000.0,,,76000.0,,,-504000.0,,,,1661000.0,157000.0,1532000.0,94000.0,1478000.0,98000.0,183000.0,,,,,26000.0,,,4
2004-03-29,40000.0,8000.0,,,1000.0,,1234000.0,-139000.0,45000.0,,,60000.0,-244000.0,,2.0,,16000.0,32000.0,50000.0,,17000.0,2261000.0,-119000.0,-119000.0,-119000.0,,89000.0,,,130000.0,127000.0,,,86000.0,,,25000.0,,,,1464000.0,90000.0,1337000.0,32000.0,1360000.0,95000.0,106000.0,,,,,16000.0,,,5
2004-10-28,40000.0,8000.0,,,1000.0,,1234000.0,-139000.0,45000.0,,,60000.0,-180000.0,,2.0,,16000.0,32000.0,50000.0,,17000.0,2261000.0,-119000.0,-119000.0,-119000.0,,89000.0,,,130000.0,127000.0,,,86000.0,,,25000.0,,,,1464000.0,90000.0,1337000.0,32000.0,1360000.0,95000.0,106000.0,,,,,16000.0,,,5
2005-04-14,27000.0,3000.0,,,5000.0,,194000.0,-682000.0,98000.0,,,3000.0,-180000.0,,4.0,10828000.0,16000.0,32000.0,50000.0,10828000.0,24000.0,4000.0,-701000.0,-701000.0,-701000.0,,89000.0,,,8000.0,4000.0,,289000.0,103000.0,,441000.0,25000.0,,,,11174000.0,208000.0,342000.0,362000.0,10785000.0,127000.0,389000.0,,,,,181000.0,,,6
2005-07-26,27000.0,3000.0,,,5000.0,,194000.0,-682000.0,98000.0,,,3000.0,-730000.0,-730000.0,4.0,10828000.0,16000.0,32000.0,50000.0,10828000.0,24000.0,4000.0,-701000.0,-701000.0,-701000.0,,89000.0,,,8000.0,4000.0,,289000.0,103000.0,,441000.0,25000.0,,,,11174000.0,208000.0,342000.0,362000.0,10785000.0,127000.0,389000.0,,,,,181000.0,,,6
2006-04-28,28000.0,3000.0,,,5000.0,,450000.0,-880000.0,127000.0,,,3000.0,-1055000.0,-730000.0,4.0,10828000.0,16000.0,32000.0,50000.0,10828000.0,14000.0,1135000.0,-1042000.0,-1042000.0,-1042000.0,,89000.0,,,8000.0,1000.0,,534000.0,144000.0,,539000.0,25000.0,,,,11299000.0,238000.0,470000.0,362000.0,10881000.0,127000.0,419000.0,,,,,181000.0,,,7
