datadate,1932,2338,2410,2411,2597,4439,5180,5894,8020,8546,9098,10845,10846,11217,11749,11758,12368,12383,12384,13145,13312,13470,13498,13556,13683,13964,14087,14222,14447,14605,14611,14620,14894,15103,15319,15321,15334,15444,15508,15520,15833,16267,16299,16331,16403,16436,16560,16603,16610,17287,17404,17420,17436,17452,17828,17887,17947,18474,18636,18766,18860,19151,19348,19349,19565,19579,19591,19613,19641,19666,19744,19824,19904,20067,21388,22410,23202,23508,23667,23671,23709,24625,25369,25466,25648,28272,28456,28883,29290,29789,30024,30725,30923,31137,31142,31205,31450,32886,35056,61214,61440,61616,61814,62631,62806,62945,62961,63169,63265,63477,64181,64574,64894,64910,65248,65439,65500,66174,66600,100001,100013,100022,100031,100035,100037,100041,100044,100045,100054,100057,100059,100060,100080,100083,100088,100091,100094,100095,100102,100103,100107,100114,100119,100122,100123,100131,100132,100135,100147,100148,100149,100166,100171,100174,100190,100202,100223,100229,100232,100240,100250,100262,100277,100280,100286,100292,100297,100301,100312,100338,100346,100348,100355,100363,100368,100373,100376,100380,100390,100401,100417,100424,100427,100431,100432,100456,100461,100468,100470,100472,100482,100493,100498,100499,100506,100508,100517,100530,100533,100536,100572,100575,100580,100581,100587,100590,100591,100596,100602,100609,100613,100619,100623,100635,100644,100650,100654,100659,100669,100674,100676,100678,100701,100712,100722,100728,100730,100734,100736,100737,100743,100744,100746,100751,100760,100764,100774,100778,100783,100790,100794,100801,100816,100864,100878,100892,100900,100908,100909,100911,100913,100921,100929,100934,100938,100951,100953,100956,100957,100962,100967,100968,100980,100987,101004,101008,101009,101017,101020,101023,101024,101033,101048,101051,101052,101054,101056,101080,101082,101083,101092,101094,101095,101097,101101,101105,101122,101130,101139,101140,101163,101170,101173,101178,101180,101182,101183,101188,101189,101198,101201,101202,101204,101207,101210,101224,101229,101232,101233,101241,101248,101249,101261,101264,101270,101275,101276,101277,101279,101292,101301,101302,101305,101310,101317,101320,101327,101333,101335,101336,101340,101343,101347,101350,101361,101363,101366,101370,101374,101394,101396,101404,101434,101449,101465,101474,101493,101494,101526,101528,101529,101538,101539,101553,101557,101585,101625,101626,101630,101680,101688,101714,101718,101719,101724,101732,101783,101811,101828,101833,101839,101853,101859,101861,101871,101877,101895,101922,101924,101928,101936,101937,101942,101944,101971,101973,101994,102009,102019,102039,102049,102064,102071,102078,102089,102121,102175,102187,102218,102225,102250,102252,102259,102260,102267,102276,102277,102283,102293,102296,102299,102307,102317,102341,102365,102410,102422,102429,102454,102477,102523,102549,102562,102566,102569,102574,102576,102583,102592,102596,102597,102599,102602,102603,102617,102634,102638,102641,102648,102694,102696,102704,102705,102712,102730,102758,102765,102797,102798,102813,102840,102861,102892,102902,102915,102926,102947,102962,102968,102980,103037,103051,103065,103078,103124,103129,103133,103148,103158,103172,103176,103182,103186,103190,103200,103223,103260,103264,103269,103292,103305,103325,103341,103342,103346,103353,103413,103487,103533,103599,103895,104027,104544,104604,104607,104640,104643,104718,104761,104795,104796,104799,104822,104833,104849,104851,104855,104860,104881,104883,104898,104907,104913,104930,104951,104954,104961,104967,104981,105595,106276,106815,107037,109179,114927,116961,132740,137435,140722,140821,141239,151315,151933,153311,154941,157300,163896,175366,176044,177894,178549,178988,179766,179798,179846,200011,200025,200034,200090,200095,200126,200140,200148,200186,200189,200203,200230,200264,200357,200363,200384,200386,200448,200472,200480,200487,200516,200606,200701,200778,200780,200795,200896,200909,200935,200955,200987,200992,201011,201044,201056,201111,201140,201153,201178,201203,201229,201260,201261,201322,201323,201330,201342,201354,201370,201395,201535,201566,201617,201619,201650,201676,201794,201802,202045,202138,202185,202222,202251,202278,202305,202309,202623,202659,202721,202756,202757,202807,202890,202905,203013,203020,203025,203028,203053,203068,203136,203162,203163,203177,203268,203290,203363,203379,203393,203548,203560,203562,203590,203652,203675,203689,203770,203882,203892,203895,203919,204314,204320,204369,204377,204379,204392,204494,204495,204499,204505,204507,204511,204517,204531,204534,204536,204539,204583,204616,204618,204625,204628,204629,204633,204671,204672,204683,204686,204691,204692,204696,204697,204701,204704,204709,204716,204720,204722,204740,204746,204747,204754,204760,204768,204770,204774,204777,204779,204780,204781,204786,204820,205120,205153,205158,205210,205277,205692,205865,205934,206222,206228,206231,206234,206235,206236,206243,206245,206248,206250,206256,206260,206267,206276,206283,206289,206290,206360,206365,206389,206412,206413,206454,206457,206465,206468,206469,206493,206619,206642,206691,206702,206903,207009,207028,207074,207075,207094,207096,207124,207127,207128,207150,207159,207161,207167,207168,207210,207237,207238,207244,207249,207254,207259,207261,207321,207322,207348,207358,207371,207449,207519,207797,207799,207807,207815,208118,208122,208164,208224,208238,208349,208361,208496,208526,208529,208551,208553,208621,208640,208682,208729,208745,208782,208821,209036,209050,209151,209167,209217,209258,209291,209300,209382,209404,209411,209440,209442,209472,209503,209505,209509,209514,209547,209598,209636,210009,210026,210057,210112,210132,210176,210199,210202,210227,210315,210325,210334,210418,210434,210439,210479,210511,210526,210593,210608,210614,210618,210628,210639,210670,210676,210688,210743,210759,210823,210828,210836,210846,210849,210856,210889,210915,210922,210958,210987,211397,211407,211415,211435,211437,211447,211452,211453,211503,211509,211527,211599,211622,211687,211689,211694,211699,211703,211787,211795,211819,211844,211904,211922,211952,211976,211983,212059,212128,212162,212266,212317,212324,212340,212342,212345,212422,212437,212538,212577,212715,212716,212717,212748,212773,212782,212783,212784,212786,212787,212789,212799,213023,213024,213029,213037,213042,213047,213048,213067,213075,213079,213080,213083,213095,213127,213199,213223,213228,213230,213235,213423,213429,213491,213496,213515,213521,213532,213541,214325,214779,215041,215060,215179,215361,215363,215406,215422,215620,215660,215670,215671,215675,215679,215700,215701,215703,215707,216019,216076,216098,216419,216524,216583,216593,216599,216603,216606,216609,216613,216667,216820,216829,216832,216861,216867,216879,217399,217500,217799,217872,218000,218399,218468,219630,219677,220028,220057,220295,220301,220303,220392,220414,220450,220525,220546,220553,220562,220579,220586,220601,220657,220665,220666,220678,220685,220687,220697,220699,220705,220708,220718,220750,220762,220769,220789,220790,220801,220818,220819,220831,220833,220851,220920,220926,220940,220942,220949,220977,220986,220997,221020,221102,221151,221165,221171,221241,221244,221270,221486,221498,221499,221521,221612,221616,221631,221703,221704,221751,221806,221858,221859,221874,222040,222049,222111,222124,222135,222186,222199,222247,222281,222286,222305,222307,222340,222369,222374,222379,222395,222505,222601,223036,223040,223060,223130,223131,223492,223503,223520,223527,223537,224159,224977,225016,225079,225086,225091,225094,225236,225258,225338,225597,225677,225682,225683,225686,225687,225816,226156,226216,226256,226416,226720,226796,226803,226841,227076,228076,228096,228216,228218,228296,228316,228621,228623,228624,228880,228918,229197,229336,229356,229521,230376,230400,230636,230638,231276,231277,231397,231583,231678,231703,231717,231718,231719,231720,231725,231759,231802,231817,231819,231821,231823,231827,231839,231857,231858,231900,231907,232106,232630,232646,232836,233025,233042,233044,233046,233052,233062,233076,233197,233252,233257,233341,233679,233856,234079,234083,234104,234117,234163,234178,234201,234222,234226,234237,234245,234246,234251,234356,234456,234638,234757,234800,234919,235119,235543,235636,235696,235717,235773,237252,237255,237265,237286,237289,237335,237343,237355,237419,237461,237908,237938,237940,237946,237948,237949,237951,237953,237976,237977,237981,237983,238136,238197,238442,238461,238516,238523,238616,238637,239417,239456,239600,239601,239602,239605,239620,239623,239640,239957,239963,240000,240002,240005,240008,240060,240070,240077,240096,240097,240496,240618,240636,240643,240757,240879,241161,241176,241198,241201,241210,241216,241324,241326,241333,241336,241456,241482,241543,241561,241637,241788,242082,242083,242084,242798,242993,243090,243129,243174,243247,243481,243568,243583,244049,244317,244341,244360,244394,244395,244398,244417,244725,244779,244844,244857,245036,245219,245222,245267,245499,245663,245839,246007,246136,246216,246217,246419,246739,246759,246778,246780,246939,247178,247318,247323,247655,247656,247684,247732,247741,248228,248384,248420,249122,249124,249178,249457,249863,249873,249943,249948,249954,249978,249990,249993,249998,250009,250013,250014,250016,250019,250702,250779,250910,251099,251303,251581,251719,251738,251742,251864,251871,251902,251905,251921,252019,252285,252295,252378,252384,252465,252666,252679,253440,253479,253759,254520,254639,254918,256841,256890,256939,256942,256943,256944,256945,256946,256954,256961,256988,256990,257282,257284,257306,257398,257402,257411,257422,257638,257647,257886,258080,258785,258898,259541,259622,259698,260322,260381,260499,260501,260503,260504,260508,260514,260517,260521,264351,267407,268219,269104,269556,269744,269835,270034,270053,270150,270151,270159,270192,270193,270202,270232,270235,270247,270269,270275,270278,270289,270309,270321,270451,270506,270548,270578,270581,270586,270589,270591,270592,270594,270600,270601,270602,270612,270615,270618,270622,270625,270626,270644,270653,270654,270659,270790,270829,270831,270835,270904,270975,270976,271015,271117,271217,271274,271326,271342,271352,271356,271360,271372,271373,271383,271392,271393,271395,271396,271403,271405,271415,271422,271424,271429,271431,271467,271474,271492,271496,271739,271763,271764,271784,271811,271860,271928,272227,272306,272492,272493,272495,272507,272526,272528,272534,272535,272546,272547,272556,272558,272565,272639,272645,272647,272658,272731,272738,272746,272760,272771,272782,272789,272808,272818,272856,272870,272895,272899,272901,272940,272955,272961,273041,273047,273061,273065,273071,273075,273079,273092,273099,273137,273139,273166,273168,273186,273216,273229,273304,273379,273383,273395,273411,273499,273519,273529,273538,273546,273653,273683,273703,273706,273716,273826,274065,274084,274089,274143,274155,274181,274196,274228,274245,274260,274275,274373,274399,274407,274411,274418,274420,274493,274507,274522,274593,274608,274621,274622,274623,274654,274677,274687,274694,274717,274722,274732,274743,274753,274810,274863,274890,274909,274932,274980,275095,275122,275127,275140,275143,275240,275288,275334,275350,275358,275392,275405,275409,275416,275417,275421,275443,275461,275681,275689,275696,275710,275711,275802,275803,275824,275888,275893,275919,276585,276595,276623,276735,276928,277015,277039,277043,277350,277358,277423,277504,277561,277646,277773,277812,277819,277840,277894,277897,277899,277903,277923,277941,277971,277982,278103,278142,278145,278151,278179,278263,278310,278320,278338,278381,278590,278613,278658,278698,278760,278785,279120,279148,279193,279224,279281,279315,279320,279327,279384,279445,279448,279466,279502,281457,281469,281514,281538,281557,281601,281630,281698,281716,281747,281772,282025,282051,282053,282104,282127,282133,282189,282206,282214,282221,282290,282375,282562,282627,282805,282898,282901,282952,283184,284261,284442,284497,284507,284521,284523,284533,284538,284552,284597,284605,284618,284636,284656,284659,284694,284798,284856,284861,284885,284900,284926,284944,284947,284987,284994,285000,285035,285050,285094,285105,285128,285162,285169,285170,285282,285283,285317,285327,285348,285398,285496,285500,285515,285534,285563,285585,285623,285644,285715,285742,285910,286055,286063,286091,286284,286331,286451,286961,287059,287136,287143,287161,287162,287201,287263,287274,287412,287469,287484,287585,287618,287673,287701,287824,287914,287923,287945,288119,288135,288586,288786,288799,288805,288899,288946,288950,288970,289032,289063,289333,289355,289645,289969,290154,290542,290956,291073,291759,292138,292702,293647,293921,294164,294195,294200,294207,294218,294220,294236,294240,294271,294308,294508,294529,294721,294722,294764,294789,294805,294807,294959,295079,295421,295487,295526,295575,295655,295727,295736,295761,295786,295815,295821,295893,295992,296000,296577,296608,296833,297185,297222,297256,298130,298139,298203,298235,298282,298317,298463,306389,308587,309402,310792,311511,311581,312098,312154,312463,312771,312894,313503,313539,313636,313790,313806,313855,313972,314005,314021,314164,314492,314506,314520,314549,314736,314943,315082,315113,315119,315135,315358,315374,315377,315453,315527,315566,315582,315591,315615,315617,315716,315868,315870,315942,316001,316264,316402,316405,316577,316581,316634,316682,316694,316700,316726,316774,316781,316895,316900,316908,317079,317128,317195,317199,317201,317227,317228,317232,317292,317305,317332,317335,317345,317368,317372,317394,317410,317429,317441,317533,317573,317574,317593,317627,317637,317639,317642,317745,317750,317781,317820,317821,317828,317836,317841,317843,317852,317896,317906,317908,317918,317943,317954,317971,318012,318023,318060,318072,318112,318152,318175,318299,318405,318426,318456,318466,318488,318597,318600,318634,318649,318659,318718,318804,318824,319163,319167,319193,319206,319209,319219,319230,319291,319309,319310,319322,319323,319360,319417,319432,319451,319503,319505,319657,319687,319709,319763,319811,319823,319837,319865,319866,319894,319903,319912,319915,320085,320124,320162,320382,320448,320479,320618,320644,320695,320700,320701,320716,320732,320785,320797,320830,321234,321235,321398,321399,321400,321401,321411,321419,321502,321546,321569,321591,321600,321615,321624,321632,321656,321695,321698,321703,321706,321720,321790,321808,321961,321980,322083,322136,322492,322602,322673,322704,322728,322779,322801,322811,322941,322985,323352,323407,323442,323497,323602,323648,323735,323794,323798,323843,323907,323931,323951,324214,324347,324427,324498,324537,324616,324770,324818,324883,324919,324977,325014,325034,325108,325128,325157,325186,325333,325544,325572,325623,325635,325678,325681,325686,325699,325798,325854,325914,325933,325943,325944,325955,325980,326164,326410,326577,326644,326650,326677,326765,326796,326859,326865,326947,327134,327197,327370,327374,327389,327438,327466,327514,327524,327528,327593,327754,327824,328745,328809,329260,329925,330522,330806,331376,331718,331793,332739,333452,333851,334028,335463,336432,337180,337349,338557,338945,339015,340153,340293,340375,343839,345364,345934,346432,346449,346546,346876,347352,347471,347544,347562,347681,348680,348752,349042,349278,349430,349673,350317,350366,350408,350620,350898,351051,351065,351348,351374,351408,351478,351590,351990,352341,352349,353444,353455,353576,354083,356128
19870331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7598,34.5959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19870630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3797,36.2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19870930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1767,42.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
