Date,CLOSE,SHROUT,COUNT,HIGH,LOW,OPEN,VOLUME
1994-06-16,31.25,,,,,,
1994-06-17,31.25,,,,,,
1994-06-20,31.375,,,,,,
1994-06-21,30.75,,,,,,
1994-06-22,30.5,,,,,,
1994-06-23,30.625,,,,,,
1994-06-24,30.25,,,,,,
1994-06-28,30.0,,,,,,
1994-06-29,29.875,,,,,,
1994-06-30,29.75,,,,,,
1994-07-01,31.0,,,,,,
1994-07-04,30.375,,,,,,
1994-07-05,30.375,,,,,,
1994-07-06,30.375,,,,,,
1994-07-07,30.0,,,,,,
1994-07-08,30.0,,,,,,
1994-07-11,29.875,,,,,,
1994-07-12,29.625,,,,,,
1994-07-13,29.5,,,,,,
1994-07-14,29.375,,,,,,
1994-07-15,29.875,,,,,,
1994-07-18,29.5,,,,,,
1994-07-19,29.625,,,,,,
1994-07-20,30.25,,,,,,
1994-07-21,30.75,,,,,,
1994-07-22,31.125,,,,,,
1994-07-25,30.875,,,,,,
1994-07-26,30.625,,,,,,
1994-07-27,30.75,,,,,,
1994-07-28,30.75,,,,,,
1994-07-29,30.875,,,,,,
1994-08-01,31.25,,,,,,
1994-08-02,31.625,,,,,,
1994-08-03,31.5,,,,,,
1994-08-04,31.875,,,,,,
1994-08-05,31.75,,,,,,
1994-08-08,31.875,,,,,,
1994-08-09,32.0,,,,,,
1994-08-10,31.875,,,,,,
1994-08-11,32.375,,,,,,
1994-08-12,32.375,,,,,,
1994-08-15,32.5,,,,,,
1994-08-16,32.625,,,,,,
1994-08-17,31.625,,,,,,
1994-08-18,31.375,,,,,,
1994-08-19,31.0,,,,,,
1994-08-22,30.75,,,,,,
1994-08-23,30.5,,,,,,
1994-08-24,30.625,,,,,,
1994-08-25,31.0,,,,,,
1994-08-26,31.375,,,,,,
1994-08-31,31.375,,,,,,
1994-09-01,31.25,,,,,,
1994-09-02,31.0,,,,,,
1994-09-05,30.875,,,,,,
1994-09-06,30.875,,,,,,
1994-09-07,30.75,,,,,,
1994-09-08,30.25,,,,,,
1994-09-09,30.375,,,,,,
1994-09-12,30.125,,,,,,
1994-09-13,29.625,,,,,,
1994-09-14,29.625,,,,,,
1994-09-15,29.875,,,,,,
1994-09-16,30.0,,,,,,
1994-09-19,30.0,,,,,,
1994-09-20,29.75,,,,,,
1994-09-21,29.75,,,,,,
1994-09-22,29.625,,,,,,
1994-09-23,29.5,,,,,,
1994-09-26,29.75,,,,,,
1994-09-27,30.0,,,,,,
1994-09-28,30.25,,,,,,
1994-09-29,30.25,,,,,,
1994-09-30,30.0,,,,,,
1994-10-03,29.875,,,,,,
1994-10-04,29.875,,,,,,
1994-10-05,29.625,,,,,,
1994-10-06,29.375,,,,,,
1994-10-07,29.375,,,,,,
1994-10-10,29.75,,,,,,
1994-10-11,29.75,,,,,,
1994-10-12,30.125,,,,,,
1994-10-13,29.875,,,,,,
1994-10-14,30.0,,,,,,
1994-10-17,30.25,,,,,,
1994-10-18,30.25,,,,,,
1994-10-19,30.0,,,,,,
1994-10-20,30.125,,,,,,
1994-10-21,29.75,,,,,,
1994-10-24,29.75,,,,,,
1994-10-26,29.75,,,,,,
1994-10-27,29.625,,,,,,
1994-10-28,29.875,,,,,,
1994-10-31,30.5,,,,,,
1994-11-01,30.25,,,,,,
1994-11-02,30.0,,,,,,
1994-11-03,30.0,,,,,,
1994-11-04,30.375,,,,,,
1994-11-07,30.0,,,,,,
1994-11-08,30.125,,,,,,
1994-11-09,30.375,,,,,,
1994-11-10,30.25,,,,,,
1994-11-11,30.25,,,,,,
1994-11-14,30.25,,,,,,
1994-11-15,30.75,,,,,,
1994-11-16,30.625,,,,,,
1994-11-17,30.0,,,,,,
1994-11-18,30.0,,,,,,
1994-11-21,29.5,,,,,,
1994-11-22,29.75,,,,,,
1994-11-23,29.5,,,,,,
1994-11-24,30.0,,,,,,
1994-11-25,30.0,,,,,,
1994-11-28,30.125,,,,,,
1994-11-29,29.875,,,,,,
1994-11-30,30.125,,,,,,
1994-12-01,30.125,,,,,,
1994-12-02,30.0,,,,,,
1994-12-05,29.75,,,,,,
1994-12-06,29.875,,,,,,
1994-12-07,29.75,,,,,,
1994-12-08,29.625,,,,,,
