Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2007-11-08,,56.7,,,,,55896000.0
2007-11-23,,46.24,,,,,55896000.0
2007-11-27,,47.7356,,,1.0,1161.0,55896000.0
2007-11-29,,47.7356,,,,,55896000.0
2007-12-04,,48.0253,,,1.0,10000.0,55896000.0
2007-12-05,,48.699,,,1.0,2000.0,55896000.0
2007-12-12,,49.2816,,,1.0,6100.0,55896000.0
2007-12-13,,48.5821,,,1.0,1400.0,55896000.0
2007-12-14,,48.6786,,,1.0,6100.0,55896000.0
2007-12-18,,47.8606,,,1.0,44082.0,55896000.0
2007-12-20,,45.1551,,,1.0,1700.0,55896000.0
2007-12-31,,43.5343,,,,,55896000.0
2008-01-01,,43.5343,,,,,
2008-01-03,,42.3537,,,1.0,5000.0,55896000.0
2008-01-08,,43.188,,,1.0,10000.0,55896000.0
2008-01-15,,38.98,,,1.0,2500.0,55896000.0
2008-01-16,,39.0,,,1.0,4212.0,55896000.0
2008-01-17,,40.36,,,3.0,11012.0,55896000.0
2008-01-21,,38.42,,,1.0,168.0,55896000.0
2008-01-22,,38.3448,,,1.0,15000.0,55896000.0
2008-01-24,,40.5873,,,1.0,5000.0,55896000.0
2008-01-25,,41.252,,,5.0,15497.0,55896000.0
2008-01-29,,42.53,,,2.0,10102.0,55896000.0
2008-01-30,,40.511,,,2.0,15370.0,55896000.0
2008-01-31,,40.5,,,1.0,637.0,55896000.0
2008-02-01,,41.449,,,3.0,24284.0,55896000.0
2008-02-13,,42.2196,,,2.0,20000.0,55896000.0
2008-02-19,,44.2,,,1.0,10000.0,55896000.0
2008-02-26,,46.8593,,,,,55896000.0
2008-02-28,,47.1557,,,,,55896000.0
2008-02-29,,45.1548,,,1.0,2695.0,55896000.0
2008-03-03,,44.0793,,,1.0,2098.0,55896000.0
2008-03-06,,46.105,,,1.0,14656.0,55896000.0
2008-03-07,,45.75,,,,,55896000.0
2008-03-13,,47.5904,,,,,55896000.0
2008-03-14,,49.1737,,,1.0,2092.0,55896000.0
2008-03-17,,47.81,,,1.0,1120.0,55896000.0
2008-03-19,,47.6896,,,,,55896000.0
2008-03-20,,46.7085,,,,,55896000.0
2008-03-25,,47.451,,,2.0,15000.0,55896000.0
2008-03-26,,47.13,,,,,55896000.0
2008-04-02,,49.7139,,,2.0,26000.0,55896000.0
2008-04-04,,49.6353,,,3.0,1986.0,55896000.0
2008-04-09,,47.941,,,,,55896000.0
2008-04-10,,48.25,,,,,55896000.0
2008-04-11,,47.4,,,2.0,2448.0,55896000.0
2008-04-14,,47.0108,,,1.0,1500.0,55896000.0
2008-04-16,,48.61,,,,,55896000.0
2008-04-21,,48.95,,,1.0,3405.0,55896000.0
2008-04-23,,49.2719,,,1.0,3039.0,55896000.0
2008-04-24,,48.4421,,,1.0,1317.0,55896000.0
2008-05-09,,52.3624,,,3.0,11829.0,55896000.0
2008-05-15,,53.3356,,,,,55896000.0
2008-05-20,,54.1,,,1.0,599.0,55896000.0
2008-05-21,,55.0,,,,,55896000.0
2008-05-22,,56.4003,,,1.0,2670.0,55896000.0
2008-05-27,,53.1,,,1.0,3700.0,55896000.0
2008-05-29,,53.0208,,,3.0,18892.0,55896000.0
2008-06-03,,53.328,,,1.0,20000.0,55896000.0
2008-06-04,,52.45,,,1.0,168.0,55896000.0
2008-06-06,,53.7168,,,,,55896000.0
2008-06-13,,53.9,,,1.0,1562.0,55896000.0
2008-06-18,,53.05,,,1.0,149.0,55896000.0
2008-06-23,,54.65,,,1.0,147.0,55896000.0
2008-06-24,,52.95,,,1.0,296.0,55896000.0
2008-06-25,,53.211,,,2.0,5313.0,55896000.0
2008-06-30,,53.22,,,2.0,6545.0,55896000.0
2008-07-01,,51.95,,,2.0,8549.0,55896000.0
2008-07-02,,51.3764,,,2.0,3739.0,55896000.0
2008-07-03,,48.05,,,1.0,15.0,55896000.0
2008-07-04,,49.292,,,2.0,203.0,55896000.0
2008-07-08,,49.565,,,1.0,1683.0,55896000.0
2008-07-09,,49.55,,,1.0,21.0,55896000.0
2008-07-15,,45.77,,,2.0,316.0,55896000.0
2008-07-16,,45.37,,,1.0,61.0,55896000.0
2008-07-17,,45.2914,,,3.0,5620.0,55896000.0
2008-07-18,,43.99,,,1.0,6.0,55896000.0
2008-07-21,,45.57,,,1.0,12.0,55896000.0
2008-07-22,,47.47,,,2.0,8177.0,55896000.0
2008-07-24,,47.3606,,,3.0,4876.0,55896000.0
2008-07-25,,46.15,,,2.0,25014.0,55896000.0
