Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2008-06-04,,13.7749,,,1.0,2727.0,4337940.0
2008-06-05,,13.7749,,,,,4337940.0
2008-12-22,,6.75,,,,,4337940.0
2009-11-16,,12.0,,12.0,,,4313189.0
2010-03-18,13.85,13.85,13.85,13.85,,,4313189.0
2010-03-25,,14.43,,14.43,,,4313189.0
2011-03-25,,18.4,,,,,4300139.0
2011-08-19,16.75,,16.75,,,,4331477.0
2011-08-22,16.5,16.5,16.5,,1.0,400.0,4331477.0
2012-03-22,,19.45,,,,,4379237.0
2012-05-03,17.945,17.945,17.945,,1.0,200.0,4379237.0
2012-09-27,20.75,20.75,20.75,,1.0,200.0,4379237.0
2013-03-01,31.18738,31.18738,31.18738,,1.0,2146.0,4381240.0
2013-03-11,31.25,31.25,31.25,,1.0,30.0,4381240.0
2013-03-12,31.5,31.5,31.5,,1.0,59439.0,4381240.0
2013-04-08,28.25,28.25,28.25,,1.0,4.0,4381240.0
2013-06-11,36.75,36.75,36.75,,1.0,60.0,4381240.0
2013-08-13,32.0,32.0,32.0,,1.0,40.0,4380940.0
2014-01-09,42.5,42.5,42.5,,1.0,22.0,4380940.0
2014-01-10,43.0,43.0,43.0,,1.0,41.0,4380940.0
2014-03-17,46.25,46.25,46.25,,1.0,26.0,4380940.0
2014-03-24,48.0,48.0,48.0,,1.0,13.0,4380940.0
2014-04-01,52.76,52.76,52.76,,1.0,89.0,4380940.0
2014-08-01,42.5,42.5,42.5,,1.0,22.0,4380940.0
2014-08-29,48.75,48.5,48.5,,2.0,230.0,4380940.0
2014-09-09,49.75,49.75,49.75,,1.0,25.0,4380940.0
2014-10-08,41.0,41.0,41.0,,1.0,31.0,4377440.0
2014-10-10,41.625,41.625,41.59,,2.0,92.0,4377440.0
2014-10-27,44.0,44.0,44.0,,1.0,59.0,4377440.0
2015-01-26,53.1,52.9675,52.9675,,2.0,32.0,4377440.0
2015-02-03,52.90625,52.90625,52.90625,,1.0,20.0,4377440.0
2015-02-16,55.75,55.75,55.75,,2.0,130.0,4377440.0
2015-03-23,,63.99,,,,,4377440.0
2015-11-05,56.34,56.34,56.34,,1.0,24.0,4379482.0
2015-11-09,59.5,59.5,59.1325,,8.0,51.0,4379482.0
2015-11-20,57.85,56.555,56.555,,7.0,39.0,4379482.0
2015-12-01,62.1,62.1,62.1,,1.0,114.0,4379482.0
2015-12-02,62.03,62.03,61.7,,8.0,18.0,4379482.0
