Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2008-05-15,,21.4953,,,1.0,8945.0,43302503.0
2008-05-16,,21.89,,,1.0,10.0,43302503.0
2008-05-22,,22.67,,,1.0,1000.0,43302503.0
2008-05-28,,21.38,,,3.0,279303.0,43302503.0
2008-05-29,,22.92,,,2.0,232.0,43302503.0
2008-05-30,,22.5012,,,1.0,432.0,43302503.0
2008-06-02,,22.25,,,5.0,1431.0,43302503.0
2008-06-03,,22.7031,,,1.0,9725.0,43302503.0
2008-06-04,,22.83,,,3.0,1057.0,43302503.0
2008-06-05,,22.98,,,2.0,425.0,43302503.0
2008-06-06,,23.4,,,2.0,9.0,43302503.0
2008-06-09,,22.06,,,1.0,10.0,43302503.0
2008-06-10,,20.5624,,,2.0,43169.0,43302503.0
2008-06-11,,20.8873,,,5.0,24743.0,43302503.0
2008-06-12,,20.63,,,2.0,1006.0,43302503.0
2008-06-13,,20.41,,,2.0,3067.0,43302503.0
2008-06-16,,20.6261,,,2.0,97.0,43302503.0
2008-06-17,,21.14,,,1.0,13.0,43302503.0
2008-06-19,,19.67,,,2.0,1004.0,43302503.0
2008-06-20,,20.18,,,3.0,1015.0,43302503.0
2008-06-23,,19.73,,,2.0,998.0,43302503.0
2008-06-24,,19.3,,,2.0,1507.0,43302503.0
2008-06-25,,19.38,,,1.0,25.0,43302503.0
2008-06-27,,18.24,,,1.0,17.0,43302503.0
2008-06-30,,17.8,,,2.0,1000.0,43302503.0
2008-07-01,,18.11,,,2.0,3791.0,43302503.0
2008-07-02,,17.99,,,3.0,1032.0,43302503.0
2008-07-03,,16.77,,,1.0,33.0,43302503.0
2008-07-04,,16.85,,,1.0,7.0,43302503.0
2008-07-08,,17.25,,,1.0,200.0,43302503.0
2008-07-09,,17.2,,,3.0,1044.0,43302503.0
2008-07-14,,16.4258,,,2.0,503.0,43302503.0
2008-07-15,,15.92,,,1.0,8.0,43302503.0
2008-07-16,,15.6014,,,2.0,731.0,43302503.0
2008-07-17,,16.05,,,1.0,43.0,43302503.0
2008-07-18,,16.43,,,4.0,1446.0,43302503.0
2008-07-21,,19.36,,,2.0,527.0,43302503.0
2008-07-22,,18.62,,,1.0,26.0,43302503.0
2008-07-23,,18.93,,,1.0,162.0,43302503.0
2008-07-24,,18.6537,,,2.0,532.0,43302503.0
2008-07-25,,17.5,,,1.0,30.0,43302503.0
2008-07-28,,17.85,,,1.0,28.0,43302503.0
2008-07-29,,16.69,,,2.0,245.0,43302503.0
2008-07-30,,17.46,,,1.0,38.0,43302503.0
2008-07-31,,18.25,,,1.0,23.0,43302503.0
2008-08-01,,17.84,,,1.0,35.0,43302503.0
2008-08-04,,17.67,,,1.0,17.0,43302503.0
2008-08-05,,16.5065,,,1.0,33381.0,43302503.0
2008-08-07,,17.19,,,,,43302503.0
2008-08-08,,18.11,,,1.0,53.0,43302503.0
2008-08-11,,18.272,,,1.0,5.0,43302503.0
2008-08-12,,17.6436,,,1.0,18.0,43302503.0
2008-08-13,,16.2249,,,1.0,56.0,43302503.0
2008-08-14,,16.2826,,,1.0,39.0,43302503.0
2008-08-15,,16.3379,,,1.0,10.0,43302503.0
2008-08-18,,16.47,,,1.0,16.0,43302503.0
2008-08-19,,16.13,,,1.0,27.0,43302503.0
2008-08-20,,15.88,,,1.0,58.0,43302503.0
2008-08-22,,16.03,,,1.0,7.0,43302503.0
2008-08-26,,15.89,,,1.0,25.0,43302503.0
2008-08-27,,15.85,,,1.0,7.0,43302503.0
2008-08-28,,15.67,,,1.0,29.0,43302503.0
2008-09-03,,15.75,,,1.0,22.0,43302503.0
2008-09-04,,15.41,,,1.0,29.0,43302503.0
2008-09-08,,14.6708,,,1.0,11000.0,43302503.0
2008-09-09,,14.65,,,1.0,10.0,43302503.0
2008-09-10,,13.075,,,1.0,143624.0,43302503.0
2008-09-11,,12.94,,,1.0,47.0,43302503.0
2008-09-12,,13.37,,,1.0,16.0,43302503.0
2008-09-15,,12.73,,,1.0,6.0,43302503.0
2008-09-18,,12.94,,,1.0,10.0,43302503.0
2008-09-22,,13.32,,,1.0,27.0,43302503.0
2008-09-23,,12.95,,,1.0,25.0,43302503.0
2008-09-24,,12.718,,,2.0,31459.0,43302503.0
2008-09-26,,13.3,,,1.0,27.0,43302503.0
2008-09-29,,12.53,,,1.0,22.0,43302503.0
2008-09-30,,11.63,,,1.0,550.0,43302503.0
2008-10-03,11.25,11.1448,11.0,,2.0,7392.0,43302503.0
2008-10-06,11.0,10.88,11.0,,1.0,11.0,43302503.0
2008-10-07,10.25,10.2176,10.25,,1.0,1399.0,43302503.0
2008-10-08,8.75,8.79,8.75,,1.0,11.0,43302503.0
2008-10-09,9.75,9.7273,9.75,,1.0,887.0,43302503.0
2008-10-10,9.0,8.8862,9.0,,1.0,6332.0,43302503.0
2008-10-13,10.0,10.0835,9.75,,2.0,37195.0,43302503.0
2008-10-14,12.0,11.93,12.0,,1.0,6.0,43302503.0
2008-10-15,10.25,10.22,10.25,,1.0,28.0,43302503.0
2008-10-17,8.75,8.2918,8.0,,5.0,17405.0,43302503.0
2008-10-20,8.5,8.43,8.5,,1.0,32.0,43302503.0
2008-10-21,8.5,8.39,8.5,,1.0,47.0,43302503.0
2008-10-22,8.25,8.1599,8.25,,2.0,1941.0,43302503.0
2008-10-23,7.75,7.6596,7.75,,1.0,34.0,43302503.0
2008-10-24,7.0,6.97,6.75,,2.0,311.0,43302503.0
2008-10-27,6.75,6.64,6.75,,1.0,27.0,43302503.0
2008-10-29,6.5,6.55,6.5,,1.0,138.0,43302503.0
2008-10-30,7.25,7.23,7.25,,1.0,46.0,43302503.0
2008-10-31,7.5,7.53,7.5,,1.0,39.0,43302503.0
2008-11-03,,7.4325,,,,,43302503.0
