Date,CLOSE,SHROUT,COUNT,HIGH,LOW,OPEN,VOLUME
1999-02-16,1.0964,,,,,,
1999-04-23,1.0743,,,,,,
1999-04-29,1.1402,,,,,,
1999-05-04,1.0759,,,,,,
1999-05-05,1.0697,,,,,,
1999-05-11,1.0753,,,,,,
1999-05-25,1.0551,,,,,,
1999-06-02,1.0415,,,,,,
1999-06-16,1.0576,,,,,,
1999-06-17,1.1197,,,,,,
1999-06-18,1.0682,,,,,,
1999-06-21,1.0676,,,,,,
1999-06-24,1.0623,,,,,,
1999-06-25,1.0621,,,,,,
1999-06-28,1.0612,,,,,,
1999-06-30,1.0666,,,,,,
1999-07-05,1.0801,,,,,,
1999-07-08,1.0853,,,,,,
1999-07-22,1.0797,,,,,,
1999-08-09,1.0509,,,,,,
1999-08-11,1.0462,,,,,,
1999-08-16,1.0597,,,,,,
1999-08-18,1.0649,,,,,,
1999-08-20,1.0594,,,,,,
1999-09-28,1.0249,,,,,,
1999-10-12,1.0393,,,,,,
1999-10-21,1.0802,,,,,,
1999-11-19,1.0792,,,,,,
1999-11-23,1.0737,,,,,,
2000-10-10,1.0946,,,,,,
2000-10-13,1.0769,,,,,,
