Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2007-11-22,15.77,,15.77,15.77,,60000.0,63474306.0
2008-01-30,14.26,,14.26,14.26,,11000.0,63680000.0
2008-02-07,13.5,,13.5,13.5,,34620.0,63680000.0
2008-02-13,13.36,,13.36,13.36,,7.0,63680000.0
2008-02-14,14.91,,14.91,14.91,,11.0,63680000.0
2008-02-15,14.26,,14.26,14.26,,3.0,63680000.0
2008-02-18,14.464,,14.464,14.464,,48.0,63680000.0
2008-02-20,14.8,,14.53,14.53,,34635.0,63680000.0
2008-02-21,15.0,,15.0,15.0,,29.0,63680000.0
2008-02-22,15.09,,15.09,15.09,,2.0,63680000.0
2008-02-27,15.23,,15.19,15.195,,166.0,63680000.0
2008-02-28,15.376,,15.376,15.376,,51620.0,63680000.0
2008-03-04,14.37,,14.37,14.37,,68690.0,63680000.0
2008-03-07,13.3,,13.27,13.27,,34112.0,63680000.0
2008-03-13,13.07,,13.07,13.07,,72600.0,63680000.0
2008-03-14,13.57,,13.4,13.57,,112159.0,63680000.0
2008-03-17,12.86,,12.86,12.86,,2234.0,63680000.0
2008-03-18,,13.24,,,,,63680000.0
2008-03-19,,13.03,,,,,63680000.0
2008-03-20,,13.21,,,,,63680000.0
2008-03-25,,13.98,,,,,63680000.0
2008-03-26,,14.08,,,,,63680000.0
2008-03-27,14.944,14.99,14.944,14.944,,31708.0,63680000.0
2008-03-28,,15.21,,,,,63680000.0
2008-03-31,,15.01,,,,,63680000.0
2008-04-01,15.7,15.69,15.7,15.7,,20.0,63680000.0
2008-04-02,15.776,15.69,15.776,15.776,,1135.0,63680000.0
2008-04-03,,15.65,,,,,63680000.0
2008-04-04,,15.56,,,,,63680000.0
2008-04-07,,15.74,,,,,63680000.0
2008-04-08,,15.15,,,,,63680000.0
2008-04-09,,15.06,,,,,63680000.0
2008-04-10,,14.79,,,,,63680000.0
2008-04-11,14.773,14.55,14.77,14.7729,,5.0,63680000.0
2008-04-14,14.539,14.64,14.38,14.38,,199760.0,63680000.0
2008-04-15,15.055,15.13,15.055,15.055,,18.0,63680000.0
2008-04-16,15.305,15.32,15.305,15.305,,10829.0,63680000.0
2008-04-17,,15.23,,,,,63680000.0
2008-04-18,15.585,15.62,15.585,15.585,,201.0,63680000.0
2008-04-21,15.65,15.52,15.41,15.65,,41326.0,63680000.0
2008-04-22,15.24,14.91,14.85,15.045,,115006.0,63680000.0
2008-04-23,,15.22,,,,,63680000.0
2008-04-24,14.819,14.66,14.819,14.819,,460.0,63680000.0
2008-04-25,,14.89,,,,,63680000.0
2008-04-28,15.0,15.29,15.0,15.0,,27.0,63680000.0
2008-04-29,,14.85,,,,,63680000.0
2008-04-30,14.75,14.91,14.75,14.75,,18.0,63680000.0
2008-05-02,14.37,14.49,14.35,14.35,,317.0,63680000.0
2008-05-06,14.43,14.23,14.43,14.43,,3.0,63680000.0
2008-05-07,14.24,14.35,14.24,14.24,,16.0,63680000.0
2008-05-08,14.34,14.53,14.34,14.34,,13.0,63680000.0
2008-05-09,,14.38,,,,,63680000.0
2008-05-12,,14.35,,,,,63680000.0
2008-05-13,,14.52,,,,,63680000.0
2008-05-14,,14.51,,,,,63680000.0
2008-05-15,14.63,14.75,14.61,14.61,,321.0,63680000.0
2008-05-16,,14.97,,,,,63680000.0
2008-05-19,15.14,15.17,15.14,15.14,,11.0,63680000.0
2008-05-20,,14.91,,,,,63680000.0
2008-05-21,,14.72,,,,,63680000.0
2008-05-22,14.885,14.9,14.8763,14.8763,,15520.0,63680000.0
2008-05-23,,14.84,,,,,63680000.0
2008-05-27,,14.38,,,,,63680000.0
2008-05-28,14.49,14.63,14.49,14.49,,6.0,63680000.0
2008-05-29,14.71,14.46,14.71,14.71,,15.0,63680000.0
2008-05-30,,14.63,,,,,63680000.0
2008-06-02,14.651,14.61,14.57,14.6508,,5945.0,63680000.0
2008-06-03,,14.92,,,,,63680000.0
2008-06-04,15.1323,14.98,14.82,14.82,,50742.0,63680000.0
2008-06-05,15.0484,14.98,15.03,15.03,,10572.0,63680000.0
2008-06-06,14.9,14.55,14.9,14.9,,7.0,63680000.0
2008-06-09,14.315,14.16,14.24,14.315,,4123.0,63680000.0
2008-06-10,13.7,13.79,13.7,13.7,,4.0,63680000.0
2008-06-11,13.92,13.54,13.92,13.92,,6.0,63680000.0
2008-06-12,13.44,13.2,13.44,13.44,,6.0,63680000.0
2008-06-13,13.45,13.46,13.05,13.24,,4606.0,63680000.0
2008-06-16,13.4322,13.41,13.4322,13.4322,,3.0,63680000.0
2008-06-17,13.57,13.66,13.57,13.57,,11.0,63680000.0
2008-06-18,13.5458,13.23,13.5458,13.5458,,2400.0,63680000.0
2008-06-19,13.0,12.84,13.0,13.0,,4.0,63680000.0
2008-06-20,12.88,12.69,12.88,12.88,,12.0,63680000.0
2008-06-23,12.38,11.81,12.38,12.38,,19.0,63680000.0
2008-06-24,11.85,11.87,11.85,11.85,,7.0,63680000.0
2008-06-25,12.24,12.21,12.1664,12.24,,7141.0,63680000.0
2008-06-26,,11.61,,,,,63680000.0
2008-06-27,11.52,11.71,11.52,11.52,,13.0,63680000.0
2008-06-30,,11.6,,,,,64980000.0
2008-07-01,11.25,11.15,11.25,11.25,,10.0,64980000.0
2008-07-02,11.28,11.04,11.1175,11.28,,1799.0,64980000.0
2008-07-03,10.91,10.9,10.31,10.31,,109.0,64980000.0
2008-07-04,10.85,10.82,10.82,10.85,,3086.0,64980000.0
2008-07-07,,11.01,,,,,64980000.0
2008-07-08,,10.55,,,,,64980000.0
2008-07-09,10.75,10.62,10.75,10.75,,37.0,64980000.0
2008-07-10,,10.44,,,,,64980000.0
2008-07-11,,9.96,,,,,64980000.0
2008-07-14,10.252,10.26,10.25,10.2519,,2.0,64980000.0
2008-07-15,9.98,9.84,9.98,9.98,,7.0,64980000.0
2008-07-16,9.64,10.02,9.64,9.64,,109.0,64980000.0
2008-07-17,10.38,10.49,10.38,10.38,,36.0,64980000.0
2008-07-18,,10.75,,,,,64980000.0
2008-07-21,10.8,11.45,10.8,10.8,,13.0,64980000.0
2008-07-22,11.26,11.16,11.26,11.26,,28.0,64980000.0
2008-07-23,,11.79,,,,,64980000.0
2008-07-24,10.69,10.0,10.69,10.69,,14.0,64980130.0
2008-07-25,9.8,9.88,9.8,9.8,,31.0,64980130.0
2008-07-28,9.86,9.61,9.86,9.86,,30.0,64980130.0
2008-07-29,9.3,9.44,9.3,9.3,,178.0,64980130.0
2008-07-30,9.7,10.09,9.7,9.7,,39.0,64980130.0
2008-07-31,9.85,9.78,9.85,9.85,,24.0,64980130.0
