Date,CLOSE,SHROUT,COUNT,HIGH,LOW,OPEN,VOLUME
2003-07-07,191.25,529553216.0,,,,,
2003-07-08,186.75,529553216.0,,,,,
2003-07-09,193.75,529553216.0,,,,,
2003-07-10,204.0,529553216.0,,,,,
2003-07-11,204.25,529553216.0,,,,,
2003-07-14,203.75,529553216.0,,,,,
2003-07-15,204.75,529553216.0,,,,,
2003-07-16,204.0,529553216.0,,,,,
2003-07-17,195.75,529553216.0,,,,,
2003-07-18,201.75,529553216.0,,,,,
2003-07-21,207.25,529553216.0,,,,,
2003-07-22,208.0,529553216.0,,,,,
2003-07-23,209.25,529553216.0,,,,,
2003-07-24,215.5,529553216.0,,,,,
2003-07-25,212.75,529553216.0,,,,,
2003-07-28,211.25,529553216.0,,,,,
2003-07-29,204.75,529553216.0,,,,,
2003-07-30,201.75,529553216.0,,,,,
2003-07-31,203.75,529553216.0,,,,,
2003-08-01,205.25,529553216.0,,,,,
2003-08-04,209.0,529553216.0,,,,,
2003-08-05,208.0,529553216.0,,,,,
2003-08-06,202.75,529553216.0,,,,,
2003-08-07,203.75,529553216.0,,,,,
2003-08-08,205.75,529553216.0,,,,,
2003-08-11,212.75,529553216.0,,,,,
2003-08-12,211.75,529553216.0,,,,,
2003-08-13,215.25,529553216.0,,,,,
2003-08-14,214.75,529553216.0,,,,,
2003-08-15,218.75,529553216.0,,,,,
2003-08-18,220.5,529553216.0,,,,,
2003-08-19,218.75,529553216.0,,,,,
2003-08-20,220.75,529553216.0,,,,,
2003-08-21,222.75,529553216.0,,,,,
2003-08-22,222.5,529553216.0,,,,,
2003-08-26,214.0,529553216.0,,,,,
2003-08-27,214.75,529553216.0,,,,,
2003-08-28,218.75,529553216.0,,,,,
2003-08-29,222.25,529553216.0,,,,,
2003-09-01,221.25,529553216.0,,,,,
2003-09-02,214.75,529553216.0,,,,,
2003-09-03,216.75,529553216.0,,,,,
2003-09-04,216.75,529553216.0,,,,,
2003-09-05,216.75,529553216.0,,,,,
2003-09-08,216.5,529553216.0,,,,,
2003-09-09,212.5,529553216.0,,,,,
2003-09-10,212.75,529553216.0,,,,,
2003-09-11,215.75,529553216.0,,,,,
2003-09-12,209.75,529553216.0,,,,,
2003-09-15,205.75,529553216.0,,,,,
2003-09-16,210.5,529553216.0,,,,,
2003-09-17,216.75,529553216.0,,,,,
2003-09-18,224.75,529553216.0,,,,,
2003-09-19,227.0,529553216.0,,,,,
2003-09-22,230.25,529553216.0,,,,,
2003-09-23,232.75,529553216.0,,,,,
2003-09-24,233.75,529553216.0,,,,,
2003-09-25,229.25,529553216.0,,,,,
