Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2008-02-06,,48.25,,,1.0,81.0,265000000.0
2008-02-07,,48.24,,,1.0,2413.0,265000000.0
2008-03-31,,38.746,,,1.0,5985.0,265000000.0
2008-04-10,,42.12,,,1.0,348.0,265000000.0
2008-05-14,,46.0,,,1.0,215.0,265000000.0
2008-05-15,,46.0,,,,,265000000.0
2008-05-21,,43.25,,,,,265000000.0
2008-07-16,,24.75,,,,,265000000.0
2008-09-09,,28.43,,,1.0,40.0,266000000.0
2008-09-10,,28.41,,,,,266000000.0
2008-09-12,,25.9668,,,,,266000000.0
2008-10-14,22.13,22.13,22.13,,1.0,63.0,266000000.0
2008-11-17,18.86,18.86,18.86,,1.0,229.0,265000000.0
2008-11-24,15.27,15.2,15.2,,2.0,253.0,265000000.0
2008-11-26,17.18,17.1846,17.18,,1.0,2600.0,265000000.0
2008-11-27,18.3,18.3,18.3,,1.0,11.0,265000000.0
2008-11-28,18.41,18.41,18.41,,1.0,129.0,265000000.0
2008-12-01,,13.79,,,,,265000000.0
2009-01-26,,14.93,,,,,265000000.0
2009-02-05,16.5,16.4998,16.5,,1.0,1.0,265000000.0
2009-02-13,15.16,15.16,15.16,,1.0,409.0,259000000.0
2009-02-16,,15.14,,,,,259000000.0
2009-02-20,14.66,13.92,13.92,,2.0,881.0,259000000.0
2009-02-23,13.43,13.43,13.43,,1.0,51.0,259000000.0
2009-02-25,,12.808,,,,,259000000.0
2009-02-26,13.82,13.7,13.7,,2.0,490.0,259000000.0
2009-02-27,14.19,14.19,14.19,,1.0,1260.0,259000000.0
2009-03-11,,13.64,,,,,259000000.0
2009-03-20,13.55,13.55,13.55,,1.0,1500.0,259000000.0
2009-03-23,,13.56,,,,,259000000.0
2009-03-26,,14.05,,13.94,,,259000000.0
2009-04-06,,14.93,,14.93,,,259000000.0
2009-04-09,15.44,15.44,15.44,15.44,1.0,550.0,259000000.0
