Instrument,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
AVGRq.L,,,,,3802143.68,2009-12-31,67289028.96,2009-12-31,3691335.52,2009-12-31,,,0.0,2009-12-31,81686042.24,2009-12-31,,,,,723038.72,2009-12-31,,,,
AVGRq.L,,,,,4084898.04,2011-03-04,7870416.39,2011-03-04,3638713.32,2011-03-04,,,129083290.92,2011-03-04,116816416.47,2011-03-04,,,,,162831.78,2011-03-04,,,,
AVGRq.L,,,,,2465409.3,2012-03-21,1464440.25,2012-03-21,3444492.21,2012-03-21,,,,2012-03-21,123555628.53,2012-03-21,,,,,2437729.77,2012-03-21,,,,
AVGRq.L,,,,,789494.05,2013-05-01,1329156.0,2013-05-01,3105671.45,2013-05-01,,,,2013-05-01,138729426.8,2013-05-01,,,,,-3076.75,2013-05-01,,,,
AVGRq.L,,,,,604.01,2014-04-14,3070182.83,2014-04-14,2864819.43,2014-04-14,,,,2014-04-14,142565688.32,2014-04-14,,,,,-661994.96,2014-04-14,,,,
AVGRq.L,,,,,40454.82,2015-03-31,351892.72,2015-03-31,1441604.3,2015-03-31,,,,2015-03-31,-16761780.42,2015-03-31,,,,,-754514.5,2015-03-31,,,,
AVGRq.L,,,,,18998.56,2016-03-30,422039.44,2016-03-30,939071.68,2016-03-30,,,,2016-03-30,-104926332.8,2016-03-30,,,,,-597097.6,2016-03-30,,,,
AVGRq.L,,,,,2431.92,2017-03-29,,2017-03-29,910348.72,2017-03-29,,,,2017-03-29,-46188645.92,2017-03-29,,,,,,2017-03-29,,,,
AVGRq.L,,,,,0.0,2018-03-29,,2018-03-29,741560.16,2018-03-29,,,,2018-03-29,-4983698.72,2018-03-29,,,,,,2018-03-29,,,,
AVGRq.L,,,,,,2019-04-05,734495.56,2019-04-05,727440.64,2019-04-05,,,,2019-04-05,-42749679.68,2019-04-05,,,,,,2019-04-05,,,,
SHCS.L,,,,,14600000.0,2007-12-31,23500000.0,2007-12-31,,,26600000.0,2007-12-31,,2007-12-31,2100000.0,2007-12-31,,,100000.0,2007-12-31,-800000.0,2007-12-31,,,,
SHCS.L,,,,,10300000.0,2008-12-31,25200000.0,2008-12-31,,,0.0,2008-12-31,,2008-12-31,-364500000.0,2008-12-31,,,-3900000.0,2008-12-31,-14100000.0,2008-12-31,,,,
SHCS.L,,,,,6200000.0,2010-03-12,21900000.0,2010-03-12,,,,2010-03-12,0.0,2010-03-12,-131500000.0,2010-03-12,,,1300000.0,2010-03-12,1100000.0,2010-03-12,,,,
SHCS.L,,,,,5900000.0,2011-03-02,22000000.0,2011-03-02,,,,2011-03-02,100000.0,2011-03-02,131600000.0,2011-03-02,,,1200000.0,2011-03-02,900000.0,2011-03-02,,,,
SHCS.L,,,,,7700000.0,2012-02-29,21900000.0,2012-02-29,,,,2012-02-29,96600000.0,2012-02-29,158500000.0,2012-02-29,,,2500000.0,2012-02-29,3400000.0,2012-02-29,,,,
SHCS.L,,,,,,2013-02-18,,2013-02-18,,,,2013-02-18,144000000.0,2013-02-18,240000000.0,2013-02-18,,,2600000.0,2013-02-18,3900000.0,2013-02-18,,,,
SHCS.L,,,,,3300000.0,2014-02-25,18000000.0,2014-02-25,,,,2014-02-25,0.0,2014-02-25,337400000.0,2014-02-25,,,2200000.0,2014-02-25,5500000.0,2014-02-25,,,,
SHCS.L,,,,,,2015-02-26,20600000.0,2015-02-26,,,,2015-02-26,252100000.0,2015-02-26,448600000.0,2015-02-26,,,3500000.0,2015-02-26,-2100000.0,2015-02-26,,,,
SHCS.L,,,,,3600000.0,2016-02-24,21300000.0,2016-02-24,,,,2016-02-24,100000.0,2016-02-24,431100000.0,2016-02-24,,,1600000.0,2016-02-24,2700000.0,2016-02-24,,,,
SHCS.L,,,,,3600000.0,2017-02-22,23900000.0,2017-02-22,,,,2017-02-22,100000.0,2017-02-22,-118600000.0,2017-02-22,,,1400000.0,2017-02-22,-19500000.0,2017-02-22,,,,
SHCS.L,,,,,5400000.0,2018-02-21,18400000.0,2018-02-21,,,,2018-02-21,300000.0,2018-02-21,-400000.0,2018-02-21,,,1700000.0,2018-02-21,6700000.0,2018-02-21,,,,
SHCS.L,,,,,5400000.0,2019-02-27,16700000.0,2019-02-27,,,,2019-02-27,100000.0,2019-02-27,-56900000.0,2019-02-27,,,2200000.0,2019-02-27,4300000.0,2019-02-27,,,,
SHCS.L,,,,,9200000.0,2020-02-26,15900000.0,2020-02-26,,,,2020-02-26,500000.0,2020-02-26,-253600000.0,2020-02-26,,,2100000.0,2020-02-26,1000000.0,2020-02-26,,,,
SHCS.L,,,,,,2021-03-09,,2021-03-09,,,,2021-03-09,-11800000.0,2021-03-09,-702700000.0,2021-03-09,,,-800000.0,2021-03-09,-1000000.0,2021-03-09,,,,
SHCS.L,,,,,5400000.0,2022-02-23,13600000.0,2022-02-23,,,,2022-02-23,0.0,2022-02-23,34800000.0,2022-02-23,,,,2022-02-23,700000.0,2022-02-23,,,,
SHCS.L,,,,,5400000.0,2023-03-01,15400000.0,2023-03-01,,,,2023-03-01,0.0,2023-03-01,-211800000.0,2023-03-01,,,,2023-03-01,6000000.0,2023-03-01,,,,
IKA.L,,,,,74650.0,2007-04-30,,,,,,,-59310.0,2007-04-30,-1111030.0,2007-04-30,,,,2007-04-30,,2007-04-30,,2007-04-30,,
IKA.L,,,,,56310.0,2008-04-30,,,,,,,290.0,2008-04-30,-1625760.0,2008-04-30,,,,2008-04-30,,2008-04-30,,2008-04-30,,
IKA.L,,,,,37250.0,2010-05-18,,,,,,,0.0,2010-05-18,-1937100.0,2010-05-18,,,,2010-05-18,,2010-05-18,,2010-05-18,,
IKA.L,,,,,18190.0,2010-10-01,,,,,,,0.0,2010-10-01,-3131550.0,2010-10-01,,,,2010-10-01,,2010-10-01,17800,2010-10-01,,
IKA.L,,,,,30180.0,2011-08-02,,,,,,,5175610.0,2011-08-02,-3047480.0,2011-08-02,,,-122730.0,2011-08-02,-106470.0,2011-08-02,1781400,2011-08-02,,
IKA.L,,,,,7540.0,2012-07-19,,,,,,,4899990.0,2012-07-19,-2710290.0,2012-07-19,,,,2012-07-19,,2012-07-19,1781400,2012-07-19,,
IKA.L,,,,,0.0,2013-07-30,,,,,,,149380.0,2013-07-30,-3474970.0,2013-07-30,,,-230000.0,2013-07-30,-239740.0,2013-07-30,1661400,2013-07-30,,
IKA.L,,,,,,2014-07-16,,,,,,,7716910.0,2014-07-16,-2798090.0,2014-07-16,,,-248190.0,2014-07-16,-287170.0,2014-07-16,1025900,2014-07-16,,
IKA.L,,,,,,2015-07-10,,,,,,,1413590.0,2015-07-10,-2701700.0,2015-07-10,,,-304120.0,2015-07-10,-333650.0,2015-07-10,638400,2015-07-10,,
IKA.L,,,,,,2016-07-08,,,,,,,5140.0,2016-07-08,-3470970.0,2016-07-08,,,-329470.0,2016-07-08,-357900.0,2016-07-08,588400,2016-07-08,,
IKA.L,,,,,,2017-07-11,,,,,,,6300000.0,2017-07-11,-3540250.0,2017-07-11,,,-330000.0,2017-07-11,-370270.0,2017-07-11,588400,2017-07-11,,
IKA.L,,,,,,2018-07-11,,,,,,,0.0,2018-07-11,-2897320.0,2018-07-11,,,-330000.0,2018-07-11,-353310.0,2018-07-11,588400,2018-07-11,,
IKA.L,,,,,0.0,2019-07-11,,,,,,,4463180.0,2019-07-11,-2320760.0,2019-07-11,,,-360000.0,2019-07-11,-346920.0,2019-07-11,588400,2019-07-11,,
IKA.L,,,,,157230.0,2020-07-09,,,,,,,15105530.0,2020-07-09,-3087910.0,2020-07-09,,,-300000.0,2020-07-09,-254730.0,2020-07-09,588400,2020-07-09,,
IKA.L,,,,,632200.0,2021-07-06,,,,,,,101630.0,2021-07-06,-3527060.0,2021-07-06,,,-330000.0,2021-07-06,-308960.0,2021-07-06,588400,2021-07-06,,
IKA.L,,,,,623950.0,2022-07-14,,,,,,,24833470.0,2022-07-14,-7128560.0,2022-07-14,,,-1016820.0,2022-07-14,-1016330.0,2022-07-14,588400,2022-07-14,,
CAPD.L,,,,,,2009-12-31,,2009-12-31,,,,2009-12-31,,2009-12-31,,2009-12-31,,,,2009-12-31,,2009-12-31,,,,
CAPD.L,,,,,,2011-03-15,1150695.0072,2011-03-15,,,0.0,2011-03-15,14203694.3661,2011-03-15,7125512.2821,2011-03-15,,,267217.2081,2011-03-15,1071292.077,2011-03-15,,,,
CAPD.L,,,,,,2012-03-19,185684.5866,2012-03-19,,,,2012-03-19,,2012-03-19,11321964.1431,2012-03-19,,,702216.8019,2012-03-19,2674351.1289,2012-03-19,,,,
CAPD.L,,,,,,2013-01-17,7285.744,2013-01-17,,,,2013-01-17,,2013-01-17,8683123.8545,2013-01-17,,,966813.306,2013-01-17,2962731.7985,2013-01-17,,,,
CAPD.L,,,,,,2014-03-18,2627.4435,2014-03-18,,,,2014-03-18,,2014-03-18,-1133340.2036,2014-03-18,,,333389.3596,2014-03-18,-18537.0669,2014-03-18,,,,
CAPD.L,,,,,,2015-01-28,0.0,2015-01-28,,,,2015-01-28,,2015-01-28,-356708.77,2015-01-28,,,232422.573,2015-01-28,1982119.2236,2015-01-28,,,,
CAPD.L,,,,,,2016-01-28,,2016-01-28,,,,2016-01-28,,2016-01-28,-6898858.8852,2016-01-28,,,97496.5388,2016-01-28,3137490.0504,2016-01-28,,,,
CAPD.L,,,,,,2017-04-05,,2017-04-05,,,,2017-04-05,,2017-04-05,-3930209.6992,2017-04-05,,,549646.3456,2017-04-05,3133512.7072,2017-04-05,,,,
CAPD.L,,,,,,2018-03-15,,2018-03-15,,,,2018-03-15,,2018-03-15,3858074.044,2018-03-15,,,935364.9096,2018-03-15,3312287.2464,2018-03-15,,,,
CAPD.L,,,,,0.0,2019-03-14,,2019-03-14,,,0.0,2019-03-14,,2019-03-14,6054720.4752,2019-03-14,,,1014716.9824,2019-03-14,3805996.0804,2019-03-14,,,,
CAPD.L,,,,,276821.568,2020-06-19,409078.08,2020-06-19,,,944522.37,2020-06-19,,2020-06-19,7826801.004,2020-06-19,,,2069901.9,2020-06-19,3179684.574,2020-06-19,,,,
CAPD.L,,,,,246639.9051,2021-03-18,4537595.0088,2021-03-18,,,915931.2195,2021-03-18,,2021-03-18,17970821.3865,2021-03-18,,,3003831.6681,2021-03-18,6822482.6532,2021-03-18,,,,
CAPD.L,,,,,5436263.4625,2022-03-10,3120306.942,2022-03-10,,,925674.5025,2022-03-10,,2022-03-10,51869688.637,2022-03-10,,,5968126.2365,2022-03-10,8660273.1495,2022-03-10,,,,
CAPD.L,,,,,10025098.677,2023-03-16,2045677.689,2023-03-16,,,1071660.7935,2023-03-16,-2045925.684,2023-03-16,17351499.231,2023-03-16,,,5192973.9675,2023-03-16,8130904.6005,2023-03-16,,,,
JUP.L,,,,,,2007-12-31,,2007-12-31,,2007-12-31,341246000.0,2007-12-31,261510000.0,2007-12-31,41818000.0,2007-12-31,31000000,2007-12-31,6713000.0,2007-12-31,13463000.0,2007-12-31,,,,
JUP.L,,,,,,2008-12-31,,2008-12-31,,2008-12-31,341246000.0,2008-12-31,2308000.0,2008-12-31,-15598000.0,2008-12-31,31000000,2008-12-31,19997000.0,2008-12-31,-281000.0,2008-12-31,,,,
JUP.L,,,,,,2010-08-06,,2010-08-06,,2010-08-06,341246000.0,2010-08-06,3042000.0,2010-08-06,8598000.0,2010-08-06,,2010-08-06,2144000.0,2010-08-06,-1423000.0,2010-08-06,,,,
JUP.L,,,,,,2011-03-18,,2011-03-18,,2011-03-18,341200000.0,2011-03-18,27400000.0,2011-03-18,32500000.0,2011-03-18,,2011-03-18,21400000.0,2011-03-18,9900000.0,2011-03-18,,,,
JUP.L,,,,,,2012-03-07,,2012-03-07,,2012-03-07,341200000.0,2012-03-07,0.0,2012-03-07,51400000.0,2012-03-07,,2012-03-07,33300000.0,2012-03-07,18900000.0,2012-03-07,,,,
JUP.L,,,,,,2013-02-28,,2013-02-28,,2013-02-28,341200000.0,2013-02-28,,2013-02-28,56200000.0,2013-02-28,,2013-02-28,30100000.0,2013-02-28,17400000.0,2013-02-28,,,,
JUP.L,,,,,,2014-02-27,,2014-02-27,,2014-02-27,341200000.0,2014-02-27,-3800000.0,2014-02-27,88600000.0,2014-02-27,,2014-02-27,34500000.0,2014-02-27,25500000.0,2014-02-27,,,,
JUP.L,,,,,,2015-02-26,,2015-02-26,,2015-02-26,341200000.0,2015-02-26,-12300000.0,2015-02-26,125800000.0,2015-02-26,,2015-02-26,35600000.0,2015-02-26,34200000.0,2015-02-26,,,,
JUP.L,,,,,,2016-02-29,,2016-02-29,,2016-02-29,341200000.0,2016-02-29,-20900000.0,2016-02-29,132100000.0,2016-02-29,,2016-02-29,33700000.0,2016-02-29,32500000.0,2016-02-29,,,,
JUP.L,,,,,,2017-02-24,,2017-02-24,,2017-02-24,341200000.0,2017-02-24,-26600000.0,2017-02-24,136300000.0,2017-02-24,,2017-02-24,34600000.0,2017-02-24,35100000.0,2017-02-24,,,,
JUP.L,,,,,,2018-02-27,,2018-02-27,,2018-02-27,341200000.0,2018-02-27,-26400000.0,2018-02-27,154800000.0,2018-02-27,,2018-02-27,40200000.0,2018-02-27,38100000.0,2018-02-27,,,,
JUP.L,,,,,,2019-03-01,,2019-03-01,,2019-03-01,341200000.0,2019-03-01,-28700000.0,2019-03-01,143000000.0,2019-03-01,,2019-03-01,39100000.0,2019-03-01,36200000.0,2019-03-01,,,,
JUP.L,,,,,53500000.0,2020-02-28,,2020-02-28,,2020-02-28,341200000.0,2020-02-28,-32400000.0,2020-02-28,122800000.0,2020-02-28,,2020-02-28,31900000.0,2020-02-28,28200000.0,2020-02-28,,,,
JUP.L,,,,,50300000.0,2021-03-12,,2021-03-12,,2021-03-12,570600000.0,2021-03-12,-10700000.0,2021-03-12,105300000.0,2021-03-12,,2021-03-12,27700000.0,2021-03-12,27300000.0,2021-03-12,,,,
JUP.L,,,,,47100000.0,2022-02-25,600000.0,2022-02-25,100000.0,2022-02-25,570600000.0,2022-02-25,-48500000.0,2022-02-25,149600000.0,2022-02-25,,2022-02-25,45000000.0,2022-02-25,34100000.0,2022-02-25,,,,
JUP.L,,,,,43100000.0,2023-02-24,300000.0,2023-02-24,0.0,2023-02-24,570600000.0,2023-02-24,-21400000.0,2023-02-24,47900000.0,2023-02-24,,2023-02-24,9500000.0,2023-02-24,10100000.0,2023-02-24,,,,
TIA.L,,,,,10000.0,2007-12-31,,2007-12-31,,2007-12-31,,2007-12-31,,2007-12-31,208000.0,2007-12-31,,,-305000.0,2007-12-31,-290000.0,2007-12-31,,,,
TIA.L,,,,,14000.0,2008-12-31,,2008-12-31,,2008-12-31,,2008-12-31,,2008-12-31,854000.0,2008-12-31,,,-55000.0,2008-12-31,-27000.0,2008-12-31,,,,
TIA.L,,,,,18000.0,2010-07-05,,2010-07-05,,2010-07-05,,2010-07-05,0.0,2010-07-05,1357000.0,2010-07-05,,,281000.0,2010-07-05,334000.0,2010-07-05,,,,
TIA.L,,,,,34000.0,2011-03-08,,2011-03-08,,2011-03-08,,2011-03-08,8741000.0,2011-03-08,3134000.0,2011-03-08,,,1193000.0,2011-03-08,1028000.0,2011-03-08,,,,
TIA.L,,,,,13000.0,2012-03-06,,2012-03-06,,2012-03-06,4029000.0,2012-03-06,5050000.0,2012-03-06,5665000.0,2012-03-06,,,2191000.0,2012-03-06,1382000.0,2012-03-06,,,,
TIA.L,,,,,0.0,2013-05-02,,2013-05-02,,2013-05-02,5639000.0,2013-05-02,4937000.0,2013-05-02,7306000.0,2013-05-02,,,,2013-05-02,,2013-05-02,,,,
TIA.L,,,,,,2014-04-02,,2014-04-02,,2014-04-02,969000.0,2014-04-02,-2981000.0,2014-04-02,14090000.0,2014-04-02,,,,2014-04-02,,2014-04-02,,,,
TIA.L,,,,,,2015-03-24,,2015-03-24,,2015-03-24,0.0,2015-03-24,0.0,2015-03-24,-10628000.0,2015-03-24,,,,2015-03-24,,2015-03-24,,,,
TIA.L,,,,,,2016-03-11,,2016-03-11,,2016-03-11,0.0,2016-03-11,0.0,2016-03-11,750000.0,2016-03-11,,,363000.0,2016-03-11,363000.0,2016-03-11,,,,
TIA.L,,,,,,2017-04-06,5663000.0,2017-04-06,,2017-04-06,32256000.0,2017-04-06,29308000.0,2017-04-06,-3439000.0,2017-04-06,,,0.0,2017-04-06,-658000.0,2017-04-06,,,,
TIA.L,,,,,,2018-05-08,6405000.0,2018-05-08,341000.0,2018-05-08,29042000.0,2018-05-08,0.0,2018-05-08,-11241000.0,2018-05-08,,,,2018-05-08,,2018-05-08,,,,
TIA.L,,,,,494000.0,2019-06-28,2962000.0,2019-06-28,13000.0,2019-06-28,,2019-06-28,3752000.0,2019-06-28,-32624000.0,2019-06-28,,,,2019-06-28,,2019-06-28,,,,
TIA.L,,,,,1859000.0,2020-07-14,1926000.0,2020-07-14,6000.0,2020-07-14,,2020-07-14,0.0,2020-07-14,-8656000.0,2020-07-14,,,,2020-07-14,,2020-07-14,,,,
TIA.L,,,,,859000.0,2021-07-22,1370000.0,2021-07-22,15000.0,2021-07-22,,2021-07-22,,2021-07-22,-2104000.0,2021-07-22,,,,2021-07-22,,2021-07-22,,,,
TIA.L,,,,,710000.0,2022-09-29,49000.0,2022-09-29,0.0,2022-09-29,0.0,2022-09-29,,2022-09-29,-1783000.0,2022-09-29,,,,2022-09-29,,2022-09-29,,,,
TIA.L,,,,,765000.0,2023-05-09,51000.0,2023-05-09,,2023-05-09,0.0,2023-05-09,,2023-05-09,-437000.0,2023-05-09,,,,2023-05-09,,2023-05-09,,,,
OCDO.L,,,,,49688000.0,2007-12-02,0.0,2007-12-02,,2007-12-02,,2007-12-02,30214000.0,2007-12-02,-40154000.0,2007-12-02,,,,2007-12-02,0.0,2007-12-02,,,,
OCDO.L,,,,,53650000.0,2008-11-30,0.0,2008-11-30,,2008-11-30,,2008-11-30,17911000.0,2008-11-30,-33298000.0,2008-11-30,,,,2008-11-30,0.0,2008-11-30,,,,
OCDO.L,,,,,45651000.0,2010-07-22,749000.0,2010-07-22,,2010-07-22,,2010-07-22,29129000.0,2010-07-22,-23209000.0,2010-07-22,,,,2010-07-22,-2300000.0,2010-07-22,,,,
OCDO.L,,,,,45573000.0,2011-02-01,2194000.0,2011-02-01,,2011-02-01,,2011-02-01,210104000.0,2011-02-01,-7211000.0,2011-02-01,,,,2011-02-01,-5000000.0,2011-02-01,,,,
OCDO.L,,,,,42561000.0,2012-01-31,2649000.0,2012-01-31,,2012-01-31,,2012-01-31,1248000.0,2012-01-31,-503000.0,2012-01-31,,,,2012-01-31,-1920000.0,2012-01-31,,,,
OCDO.L,,,,,31100000.0,2013-02-07,3200000.0,2013-02-07,,2013-02-07,,2013-02-07,35100000.0,2013-02-07,-2400000.0,2013-02-07,,,,2013-02-07,1800000.0,2013-02-07,,,,
OCDO.L,,,,,126900000.0,2014-02-04,30900000.0,2014-02-04,,2014-02-04,,2014-02-04,3800000.0,2014-02-04,-12500000.0,2014-02-04,,,0.0,2014-02-04,0.0,2014-02-04,,,,
OCDO.L,,,,,142500000.0,2014-12-11,23800000.0,2014-12-11,,2014-12-11,,2014-12-11,3700000.0,2014-12-11,7300000.0,2014-12-11,,,0.0,2014-12-11,-100000.0,2014-12-11,,,,
OCDO.L,,,,,137000000.0,2016-02-02,20200000.0,2016-02-02,,2016-02-02,,2016-02-02,4500000.0,2016-02-02,11800000.0,2016-02-02,,,100000.0,2016-02-02,100000.0,2016-02-02,,,,
OCDO.L,,,,,127000000.0,2017-01-31,,2017-01-31,,2017-01-31,,2017-01-31,1100000.0,2017-01-31,12000000.0,2017-01-31,,,0.0,2017-01-31,100000.0,2017-01-31,,,,
OCDO.L,,,,,107500000.0,2018-02-06,9300000.0,2018-02-06,,2018-02-06,,2018-02-06,1500000.0,2018-02-06,-8300000.0,2018-02-06,,,0.0,2018-02-06,0.0,2018-02-06,,,,
OCDO.L,,,,,93400000.0,2019-02-05,,2019-02-05,,2019-02-05,0.0,2019-02-05,333100000.0,2019-02-05,-44900000.0,2019-02-05,,,0.0,2019-02-05,500000.0,2019-02-05,,,,
OCDO.L,,,,,338400000.0,2020-02-11,71300000.0,2020-02-11,,2020-02-11,4700000.0,2020-02-11,58200000.0,2020-02-11,-213100000.0,2020-02-11,,,500000.0,2020-02-11,-2700000.0,2020-02-11,,,,
OCDO.L,,,,,359700000.0,2021-02-09,16300000.0,2021-02-09,,2021-02-09,4700000.0,2021-02-09,657500000.0,2021-02-09,-134300000.0,2021-02-09,,,19000000.0,2021-02-09,25600000.0,2021-02-09,,,,
OCDO.L,,,,,477400000.0,2022-02-08,0.0,2022-02-08,,2022-02-08,144800000.0,2022-02-08,10600000.0,2022-02-08,-223200000.0,2022-02-08,,,8500000.0,2022-02-08,8800000.0,2022-02-08,,,,
OCDO.L,,,,,473700000.0,2023-02-28,29100000.0,2023-02-28,393800000.0,2023-02-28,164700000.0,2023-02-28,567300000.0,2023-02-28,-455500000.0,2023-02-28,,,-8000000.0,2023-02-28,-19500000.0,2023-02-28,,,,
GCPI.L,,,,,,,,,,,,,,2010-07-23,,2010-07-23,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,,2011-11-08,1848570.0,2011-11-08,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,783620.0,2012-12-19,4326260.0,2012-12-19,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,,2013-12-17,19522000.0,2013-12-17,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,175889000.0,2014-12-19,30824000.0,2014-12-19,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,136264000.0,2016-01-04,48675000.0,2016-01-04,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,93361000.0,2016-12-14,54358000.0,2016-12-14,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,157466000.0,2017-12-14,46650000.0,2017-12-14,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,98604000.0,2018-12-14,73418000.0,2018-12-14,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,-55000.0,2019-12-12,59112000.0,2019-12-12,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,-57000.0,2020-12-17,-726000.0,2020-12-17,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,-52000.0,2021-12-14,62356000.0,2021-12-14,,,,,,,,,,
GCPI.L,,,,,,,,,,,,,-54000.0,2022-12-15,140319000.0,2022-12-15,,,,,,,,,,
DPP.L,,,,,,2011-05-02,,,,,,2011-05-02,,2011-05-02,,2011-05-02,,,,2011-05-02,,2011-05-02,,,,
DPP.L,,,,,,2012-08-28,,,,,,2012-08-28,0.0,2012-08-28,-1925780.0,2012-08-28,,,0.0,2012-08-28,-63010.0,2012-08-28,,,,
DPP.L,,,,,,2013-03-26,,,,,,2013-03-26,13161590.0,2013-03-26,-3133950.0,2013-03-26,,,0.0,2013-03-26,0.0,2013-03-26,,,,
DPP.L,,,,,,2014-04-04,,,,,,2014-04-04,0.0,2014-04-04,-3305910.0,2014-04-04,,,0.0,2014-04-04,0.0,2014-04-04,,,,
DPP.L,,,,,,2015-03-23,,,,,,2015-03-23,,2015-03-23,-3656880.0,2015-03-23,,,0.0,2015-03-23,78710.0,2015-03-23,,,,
DPP.L,,,,,97800.0,2016-03-21,,,,,,2016-03-21,5205180.0,2016-03-21,-2193260.0,2016-03-21,,,0.0,2016-03-21,0.0,2016-03-21,,,,
DPP.L,,,,,234280.0,2017-03-27,,,,,,2017-03-27,3055430.0,2017-03-27,-2493400.0,2017-03-27,,,0.0,2017-03-27,0.0,2017-03-27,,,,
