Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2007-11-23,,12.2659,,,,,212547907.0
2007-12-07,,13.2326,,,,,212547907.0
2007-12-11,,13.5127,,,,,212547907.0
2007-12-14,,13.7496,,,1.0,8857.0,212547907.0
2007-12-17,,13.57,,,1.0,40.0,212547907.0
2007-12-18,,13.7173,,,,,212547907.0
2007-12-20,,14.159,,,2.0,5079.0,212547907.0
2007-12-21,,14.09,,,1.0,23.0,212547907.0
2007-12-27,,14.1576,,,1.0,447.0,212547907.0
2007-12-28,,14.16,,,1.0,182.0,212547907.0
2008-01-02,,14.2625,,,1.0,718.0,212547907.0
2008-01-03,,14.3016,,,21.0,12146.0,212547907.0
2008-01-04,,14.3049,,,1.0,23186.0,212547907.0
2008-01-07,,14.3199,,,4.0,2177.0,212547907.0
2008-01-08,,14.26,,,2.0,764.0,212547907.0
2008-01-10,,14.4,,,4.0,158.0,212547907.0
2008-01-11,,13.88,,,1.0,17.0,212547907.0
2008-01-15,,13.46,,,1.0,45.0,212547907.0
2008-01-16,,13.36,,,1.0,67.0,212547907.0
2008-01-17,,13.28,,,1.0,17.0,212547907.0
2008-01-18,,13.13,,,1.0,21.0,212547907.0
2008-01-21,,12.71,,,1.0,12.0,212547907.0
2008-01-22,,11.89,,,1.0,9000.0,212547907.0
2008-01-23,,11.92,,,1.0,3.0,212547907.0
2008-01-24,,11.6202,,,1.0,231.0,212547907.0
2008-01-25,,12.01,,,2.0,56223.0,212547907.0
2008-01-28,,12.3,,,1.0,64.0,212547907.0
2008-01-29,,12.54,,,1.0,24.0,212547907.0
2008-01-30,,12.09,,,1.0,11.0,212547907.0
2008-01-31,,12.16,,,1.0,27.0,212547907.0
2008-02-01,,12.48,,,1.0,9.0,212547907.0
2008-02-04,,12.49,,,1.0,46.0,212547907.0
2008-02-05,,12.525,,,1.0,18430.0,212547907.0
2008-02-08,,12.0576,,,,,212547907.0
2008-02-11,,12.0772,,,,,212547907.0
2008-02-13,,12.23,,,1.0,15.0,212547907.0
2008-02-14,,12.5,,,2.0,12326.0,212547907.0
2008-02-15,,12.57,,,1.0,5.0,212547907.0
2008-02-18,,12.5109,,,1.0,110.0,212547907.0
2008-02-20,,12.55,,,1.0,81.0,212547907.0
2008-02-21,,12.56,,,1.0,66.0,212547907.0
2008-02-22,,12.52,,,1.0,4.0,212547907.0
2008-02-26,,12.5925,,,,,212547907.0
2008-02-27,,12.57,,,1.0,48.0,212547907.0
2008-02-28,,12.9364,,,1.0,25593.0,212547907.0
2008-03-03,,11.9068,,,2.0,4717.0,212547907.0
2008-03-04,,11.9068,,,,,212547907.0
2008-03-05,,12.21,,,1.0,53935.0,212547907.0
2008-03-11,,12.1191,,,1.0,16.0,212547907.0
2008-03-17,,11.93,,,1.0,4259.0,212547907.0
2008-03-19,,11.825,,,1.0,15730.0,212547907.0
2008-03-20,,11.61,,,1.0,58151.0,212547907.0
2008-03-27,,12.0187,,,,,212547907.0
2008-03-28,,12.4298,,,1.0,12709.0,212547907.0
2008-03-31,,12.4298,,,,,212547907.0
2008-04-01,,12.89,,,1.0,80.0,212547907.0
2008-04-02,,13.1023,,,1.0,64.0,212547907.0
2008-04-08,,12.7475,,,1.0,966.0,212547907.0
2008-04-09,,12.6206,,,,,212547907.0
2008-04-11,,12.4168,,,1.0,15.0,212547907.0
2008-04-14,,12.3748,,,1.0,22.0,212547907.0
2008-04-15,,12.38,,,1.0,40.0,212547907.0
2008-04-16,,12.35,,,1.0,21.0,212547907.0
2008-04-17,,12.8236,,,1.0,4196.0,212547907.0
2008-04-21,,12.6034,,,2.0,16419.0,212547907.0
2008-04-22,,12.4021,,,1.0,41.0,212547907.0
2008-04-24,,12.2813,,,17.0,2205.0,212547907.0
2008-04-28,,12.32,,,1.0,64.0,212547907.0
2008-04-30,,12.37,,,1.0,40.0,212547907.0
2008-05-02,,12.63,,,2.0,51279.0,212547907.0
2008-05-06,,12.75,,,1.0,7.0,212547907.0
2008-05-07,,12.71,,,1.0,37.0,212547907.0
2008-05-08,,12.66,,,1.0,29.0,212547907.0
2008-05-09,,12.69,,,1.0,5.0,212547907.0
2008-05-15,,12.7649,,,3.0,2028.0,212547907.0
2008-05-16,,12.93,,,3.0,719318.0,212547907.0
2008-05-19,,12.98,,,20.0,25471.0,212547907.0
2008-05-20,,12.89,,,1.0,14.0,212547907.0
2008-05-22,,13.095,,,1.0,499.0,212547907.0
2008-05-27,,13.755,,,1.0,5746.0,212547907.0
2008-05-28,,13.77,,,1.0,9.0,212547907.0
2008-05-29,,12.96,,,1.0,34.0,212547907.0
2008-05-30,,13.18,,,1.0,15000.0,212547907.0
2008-06-02,,13.2,,,2.0,3100012.0,212547907.0
2008-06-04,,13.34,,,1.0,109.0,212547907.0
2008-06-05,,13.29,,,1.0,4.0,212547907.0
2008-06-06,,13.35,,,2.0,16.0,212547907.0
2008-06-09,,13.11,,,1.0,18.0,212547907.0
2008-06-10,,12.51,,,1.0,10.0,212547907.0
2008-06-11,,12.68,,,4.0,530.0,212547907.0
2008-06-12,,12.81,,,4.0,6632.0,212547907.0
2008-06-13,,12.5237,,,3.0,27040.0,212547907.0
2008-06-16,,12.8142,,,3.0,906308.0,212547907.0
2008-06-17,,12.99,,,1.0,25.0,212547907.0
2008-06-18,,12.96,,,1.0,1006000.0,212547907.0
2008-06-19,,12.53,,,1.0,7.0,212547907.0
2008-06-20,,12.53,,,1.0,28.0,212547907.0
2008-06-23,,12.04,,,1.0,45.0,212547907.0
2008-06-24,,11.94,,,2.0,34312.0,212547907.0
2008-06-25,,12.18,,,1.0,48.0,212547907.0
2008-06-26,,11.8396,,,1.0,16709.0,212547907.0
2008-06-27,,11.9,,,2.0,16740.0,212547907.0
2008-07-01,,12.29,,,1.0,22.0,212547907.0
2008-07-02,,12.31,,,1.0,157.0,212547907.0
2008-07-03,,12.02,,,3.0,3104.0,212547907.0
2008-07-04,,11.82,,,1.0,13.0,212547907.0
2008-07-08,,11.69,,,1.0,5545.0,212547907.0
2008-07-09,,11.83,,,1.0,85.0,212547907.0
2008-07-10,,11.5254,,,1.0,10000.0,212547907.0
2008-07-11,,11.045,,,1.0,25690.0,212547907.0
2008-07-14,,10.8569,,,1.0,5.0,212547907.0
2008-07-15,,10.56,,,1.0,16.0,212547907.0
2008-07-16,,10.8906,,,1.0,248.0,212547907.0
2008-07-17,,10.9225,,,2.0,683.0,212547907.0
2008-07-18,,11.02,,,1.0,25.0,212547907.0
2008-07-21,,10.86,,,1.0,50.0,212547907.0
2008-07-22,,10.97,,,1.0,52.0,212547907.0
2008-07-24,,11.19,,,2.0,37025.0,212547907.0
2008-07-25,,11.0,,,1.0,57.0,212547907.0
2008-07-28,,10.98,,,1.0,55.0,212547907.0
2008-07-29,,10.98,,,1.0,326.0,212547907.0
2008-07-30,,11.19,,,2.0,915.0,212547907.0
2008-07-31,,11.52,,,1.0,45.0,212547907.0
2008-08-01,,11.05,,,1.0,67.0,212547907.0
2008-08-04,,10.93,,,1.0,31.0,212547907.0
2008-08-05,,11.0603,,,2.0,24242.0,212547907.0
2008-08-06,,11.1323,,,,,212547907.0
2008-08-07,,11.06,,,,,212547907.0
2008-08-08,,11.35,,,1.0,103.0,212547907.0
2008-08-11,,11.34,,,1.0,8.0,212547907.0
2008-08-12,,11.24,,,1.0,34.0,212547907.0
2008-08-13,,11.11,,,1.0,108.0,212547907.0
2008-08-14,,10.98,,,1.0,76.0,212547907.0
2008-08-18,,11.07,,,3.0,1617.0,212547907.0
2008-08-19,,11.07,,,1.0,53.0,212547907.0
2008-08-20,,11.09,,,1.0,111.0,212547907.0
2008-08-21,,10.9,,,1.0,6.0,212547907.0
2008-08-22,,10.88,,,1.0,8.0,212547907.0
2008-08-26,,11.15,,,1.0,48.0,212547907.0
2008-08-27,,11.51,,,1.0,14.0,212547907.0
2008-08-28,,11.89,,,1.0,55.0,212547907.0
2008-09-03,,12.01,,,1.0,41.0,212547907.0
2008-09-04,,11.4812,,,1.0,56.0,212547907.0
2008-09-05,,11.29,,,1.0,13.0,212547907.0
2008-09-09,,11.38,,,1.0,18.0,212547907.0
2008-09-11,,11.05,,,1.0,90.0,212547907.0
2008-09-12,,11.0563,,,2.0,5397.0,212547907.0
2008-09-15,,10.88,,,1.0,11.0,212547907.0
2008-09-18,,10.35,,,1.0,19.0,212547907.0
2008-09-19,,10.3409,,,,,212547907.0
2008-09-22,,10.65,,,1.0,52.0,212547907.0
2008-09-23,,10.5519,,,3.0,651.0,212547907.0
2008-09-24,,10.59,,,2.0,55.0,212547907.0
2008-09-25,,10.62,,,1.0,16.0,212547907.0
2008-09-26,,10.47,,,1.0,53.0,212547907.0
2008-09-29,,10.05,,,1.0,41.0,212547907.0
2008-09-30,,10.0487,,,1.0,7.0,212547907.0
2008-10-02,10.81,10.75,10.75,,2.0,1101.0,212547907.0
2008-10-03,10.8,10.8,10.8,,1.0,37.0,212547907.0
2008-10-06,10.64,10.64,10.64,,1.0,22.0,212547907.0
