Date,CLOSE,SHROUT
1994-06-16,44.25,325625000
1994-06-17,43.75,325625000
1994-06-20,43.0,325625000
1994-06-21,42.875,325625000
1994-06-22,42.5,325625000
1994-06-23,43.0,325625000
1994-06-24,42.875,325625000
1994-06-28,41.875,325625000
1994-06-29,41.625,325625000
1994-06-30,41.75,325625000
1994-07-01,41.375,325625000
1994-07-04,41.875,325625000
1994-07-05,41.875,325625000
1994-07-06,42.375,325625000
1994-07-07,41.875,325625000
1994-07-08,41.75,325625000
1994-07-11,42.25,325625000
1994-07-12,42.5,325625000
1994-07-13,43.375,325625000
1994-07-14,42.875,325625000
1994-07-15,43.5,325625000
1994-07-18,44.375,325625000
1994-07-19,44.5,325625000
1994-07-20,44.625,325625000
1994-07-21,44.0,325625000
1994-07-22,43.5,325625000
1994-07-25,43.5,325625000
1994-07-26,43.25,325625000
1994-07-27,42.5,325625000
1994-07-28,42.375,325625000
1994-07-29,43.0,325625000
1994-08-01,43.875,325625000
1994-08-02,43.625,325625000
1994-08-03,43.0,325625000
1994-08-04,42.875,325625000
1994-08-05,42.25,325625000
1994-08-08,42.375,325625000
1994-08-09,42.5,325625000
1994-08-10,42.5,325625000
1994-08-11,42.5,325625000
1994-08-12,41.75,325625000
1994-08-15,41.625,325625000
1994-08-16,41.0,325625000
1994-08-17,41.625,325625000
1994-08-18,42.0,325625000
1994-08-19,41.875,325625000
1994-08-22,42.0,325625000
1994-08-23,42.0,325625000
1994-08-24,41.75,325625000
1994-08-25,42.375,325625000
1994-08-26,42.125,325625000
1994-08-31,42.375,325625000
1994-09-01,41.875,325625000
1994-09-02,42.625,325625000
1994-09-05,42.5,325625000
1994-09-06,42.5,325625000
1994-09-07,42.5,325625000
1994-09-08,42.625,325625000
1994-09-09,43.0,325625000
1994-09-12,42.875,325625000
1994-09-13,43.25,325625000
1994-09-14,43.0,325625000
1994-09-15,42.625,325625000
1994-09-16,42.75,325625000
1994-09-19,41.75,325625000
1994-09-20,40.875,325625000
1994-09-21,40.125,325625000
1994-09-22,40.0,325625000
1994-09-23,40.25,325625000
1994-09-26,40.75,325625000
1994-09-27,41.125,325625000
1994-09-28,41.0,325625000
1994-09-29,41.0,325625000
1994-09-30,40.875,325625000
1994-10-03,41.0,325625000
1994-10-04,41.5,325625000
1994-10-05,41.0,325625000
1994-10-06,41.0,325625000
1994-10-07,40.75,325625000
1994-10-10,41.75,325625000
1994-10-11,41.5,325625000
1994-10-12,42.375,325625000
1994-10-13,42.0,325625000
1994-10-14,42.25,325625000
1994-10-17,42.0,325625000
1994-10-18,42.0,325625000
1994-10-19,42.5,325625000
1994-10-20,42.375,325625000
1994-10-21,42.375,325625000
1994-10-24,42.625,325625000
1994-10-25,42.5,325625000
1994-10-26,42.75,325625000
1994-10-27,43.25,325625000
1994-10-28,44.25,325625000
1994-10-31,45.0,325625000
1994-11-01,44.5,325625000
1994-11-02,43.875,325625000
1994-11-03,43.375,325625000
1994-11-04,44.0,325625000
1994-11-07,43.125,325625000
1994-11-08,43.0,325625000
1994-11-09,43.0,325625000
1994-11-10,42.0,325625000
1994-11-11,41.25,325625000
1994-11-14,41.25,325625000
1994-11-15,41.25,325625000
1994-11-16,41.625,325625000
1994-11-17,42.125,325625000
1994-11-18,42.25,325625000
1994-11-21,42.125,325625000
1994-11-22,43.25,325625000
1994-11-23,42.5,325625000
1994-11-24,42.125,325625000
1994-11-25,42.125,325625000
1994-11-28,42.875,325625000
1994-11-29,43.125,325625000
1994-11-30,43.375,325625000
1994-12-01,43.125,325625000
1994-12-02,42.25,325625000
1994-12-05,42.125,325625000
1994-12-06,42.375,325625000
