Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2007-11-06,,8.8569,,,,,281988292
2007-11-08,,8.475,,,,,281988292
2007-11-12,,8.15,,,,,281988292
2007-12-11,,9.5654,,,1.0,29600.0,281988292
2007-12-12,,9.515,,,1.0,15000.0,281988292
2007-12-17,,9.2,,,1.0,1500.0,281988292
2007-12-27,,9.4787,,,1.0,4200.0,281988292
2008-01-07,,8.735,,,1.0,210.0,282327292
2008-01-08,,8.868,,,1.0,18000.0,282327292
2008-01-10,,8.43,,,1.0,16654.0,282327292
2008-01-18,,8.35,,,1.0,1300.0,282327292
2008-01-25,,8.515,,,1.0,2700.0,282327292
2008-01-30,,8.4852,,,,,282327292
2008-01-31,,8.385,,,1.0,900.0,282327292
2008-02-07,,8.4082,,,,,282327292
2008-02-19,,8.7147,,,,,282327292
2008-02-25,,8.5295,,,1.0,5500.0,282327292
2008-03-17,,7.905,,,1.0,4267.0,282327292
2008-04-01,,8.648,,,1.0,20000.0,282327292
2008-04-02,,8.7075,,,1.0,110000.0,282327292
2008-04-16,,8.4,,,,,282327292
2008-05-02,,8.6,,,1.0,31.0,282327292
2008-05-15,,7.86,,,3.0,528.0,282327292
2008-05-16,,7.25,,,2.0,6995456.0,282327292
2008-06-13,,6.37,,,2.0,509192.0,282327292
2008-06-16,,6.415,,,1.0,503000.0,282327292
2008-06-18,,6.1,,,1.0,253000.0,282327292
2008-07-02,,5.8075,,,1.0,9070.0,282533292
2008-07-03,,5.685,,,2.0,7414.0,282533292
2008-07-25,,5.6113,,,1.0,84400.0,282533292
2008-09-05,,6.4716,,,1.0,21800.0,282533292
2008-09-10,,6.6943,,,1.0,23870.0,282533292
2008-09-18,,6.0825,,,1.0,942.0,282533292
2008-09-22,,6.6125,,,1.0,265.0,282533292
2008-10-13,4.99,4.9884,4.99,,1.0,4500.0,282533292
2008-10-17,4.75,4.7511,4.75,,3.0,9670.0,282533292
2008-11-13,,4.49,,,,,282533292
2008-11-20,,4.49,,,,,282533292
2008-12-15,3.84,3.8379,3.84,,1.0,2000.0,282533292
2008-12-17,3.81,3.81,3.81,,2.0,500000.0,282533292
2009-01-05,3.92,3.92,3.92,,1.0,200000.0,332392107
2009-01-06,3.97,3.97,3.92,,5.0,637704.0,332392107
2009-01-12,4.27,4.2676,4.27,,2.0,4486.0,332392107
2009-01-20,3.65,3.6475,3.65,,1.0,2658.0,332392107
2009-01-22,3.36,3.3645,3.36,,1.0,9518.0,332392107
2009-01-23,3.08,3.08,3.08,,1.0,4562.0,332392107
