Date,CLOSE,SHROUT
1996-08-27,717.5,
1996-08-28,715.0,
1996-08-29,712.5,
1996-08-30,710.0,
1996-09-03,700.0,
1996-09-04,700.0,
1996-09-05,700.0,
1996-09-09,702.5,
1996-09-10,702.5,
1996-09-11,700.0,
1996-09-12,697.5,
1996-09-13,695.0,
1996-09-16,695.0,
1996-09-17,695.0,
1996-09-18,690.0,
1996-09-19,680.0,
1996-09-20,722.5,
1996-09-23,820.0,
1996-09-24,810.0,
1996-09-25,782.5,
1996-09-26,782.5,
1996-09-27,780.0,
1996-09-30,780.0,
1996-10-02,780.0,
1996-10-04,777.5,
1996-10-07,807.5,
1996-10-08,795.0,
1996-10-09,812.5,
1996-10-10,820.0,
1996-10-11,867.5,
1996-10-14,865.0,
1996-10-15,930.0,
1996-10-16,990.0,
1996-10-17,982.5,
1996-10-18,1005.0,
1996-10-21,1010.0,
1996-10-22,1010.0,
1996-10-23,942.5,
1996-10-24,930.0,
1996-10-25,927.5,
1996-10-28,927.5,
1996-10-29,907.5,
1996-10-30,902.5,
1996-10-31,885.0,
1996-11-01,882.5,
1996-11-04,865.0,
1996-11-05,865.0,
1996-11-06,857.5,
1996-11-07,857.5,
1996-11-08,857.5,
1996-11-11,857.5,
1996-11-12,855.0,
1996-11-13,840.0,
1996-11-14,827.5,
1996-11-15,762.5,
1996-11-18,795.0,
1996-11-19,797.5,
1996-11-20,787.5,
1996-11-21,787.5,
1996-11-22,792.5,
1996-11-25,875.0,
1996-11-26,875.0,
1996-11-27,875.0,
1996-11-28,875.0,
1996-11-29,875.0,
1996-12-02,875.0,
1996-12-03,875.0,
1996-12-04,872.5,
1996-12-05,870.0,
1996-12-06,852.5,
1996-12-09,845.0,
1996-12-10,842.5,
1996-12-11,842.5,
1996-12-12,842.5,
1996-12-13,835.0,
1996-12-16,835.0,
1996-12-17,830.0,
1996-12-18,835.0,
1996-12-19,872.5,
1996-12-20,872.5,
1996-12-23,872.5,
1996-12-24,870.0,
1996-12-27,925.0,
1996-12-30,945.0,
1996-12-31,940.0,
1997-01-02,892.5,
1997-01-03,892.5,
1997-01-06,905.0,
1997-01-07,885.0,
1997-01-08,927.5,
1997-01-09,915.0,
1997-01-10,915.0,
1997-01-13,920.0,
1997-01-14,915.0,
1997-01-15,945.0,
1997-01-16,1002.5,
1997-01-17,1007.5,
1997-01-20,1012.5,
1997-01-21,1022.5,
1997-01-22,1032.5,
1997-01-23,1132.5,
1997-01-24,1110.0,
1997-01-27,1107.5,
1997-01-28,1095.0,
1997-01-29,1067.5,
1997-01-30,1027.5,
1997-01-31,1025.0,
1997-02-03,992.5,
1997-02-04,1020.0,
1997-02-05,1020.0,
1997-02-06,1005.0,
1997-02-07,1005.0,
1997-02-10,1005.0,
1997-02-11,1007.5,
1997-02-12,1007.5,
1997-02-13,1007.5,
1997-02-14,1022.5,
1997-02-17,1055.0,
1997-02-18,1052.5,
1997-02-19,1057.5,
1997-02-20,1052.5,
1997-02-21,1040.0,
1997-02-24,1040.0,
1997-02-25,1040.0,
1997-02-26,1040.0,
1997-02-27,1040.0,
1997-02-28,1025.0,
1997-03-03,1027.5,
1997-03-05,1122.5,
1997-03-06,1182.5,
1997-03-07,1140.0,
1997-03-10,1144.0,
1997-03-11,1135.0,
1997-03-12,1132.5,
1997-03-13,1172.5,
1997-03-14,1255.0,
1997-03-17,1262.5,
1997-03-18,1267.5,
1997-03-19,1267.5,
1997-03-20,1202.5,
1997-03-21,1197.5,
1997-03-24,1195.0,
1997-03-25,1197.5,
1997-03-26,1230.0,
1997-03-27,1222.5,
1997-04-01,1182.5,
1997-04-03,1167.5,
1997-04-04,1167.5,
1997-04-07,1177.5,
1997-04-08,1222.5,
1997-04-09,1212.5,
1997-04-10,1210.0,
