Date,CLOSE,SHROUT
1994-06-16,525,
1994-06-17,530,
1994-06-20,535,
1994-06-21,520,
1994-06-22,530,
1994-06-23,523,
1994-06-24,535,
1994-06-28,525,
1994-06-29,533,
1994-06-30,534,
1994-07-01,530,
1994-07-04,525,
1994-07-05,530,
1994-07-06,525,
1994-07-07,520,
1994-07-08,518,
1994-07-11,520,
1994-07-12,520,
1994-07-13,525,
1994-07-14,530,
1994-07-15,536,
1994-07-18,550,
1994-07-19,565,
1994-07-20,570,
1994-07-21,575,
1994-07-22,570,
1994-07-25,565,
1994-07-26,571,
1994-07-27,566,
1994-07-28,566,
1994-07-29,560,
1994-08-01,565,
1994-08-02,570,
1994-08-03,565,
1994-08-04,568,
1994-08-05,560,
1994-08-08,560,
1994-08-09,560,
1994-08-10,556,
1994-08-11,535,
1994-08-12,528,
1994-08-15,535,
1994-08-16,530,
1994-08-17,530,
1994-08-18,540,
1994-08-19,540,
1994-08-22,541,
1994-08-23,541,
1994-08-24,532,
1994-08-25,532,
1994-08-26,535,
1994-08-31,530,
1994-09-01,535,
1994-09-02,540,
1994-09-05,570,
1994-09-06,570,
1994-09-07,580,
1994-09-08,580,
1994-09-09,585,
1994-09-12,595,
1994-09-13,595,
1994-09-14,591,
1994-09-15,595,
1994-09-16,620,
1994-09-19,610,
1994-09-20,608,
1994-09-21,600,
1994-09-22,600,
1994-09-23,600,
1994-09-26,605,
1994-09-27,574,
1994-09-28,570,
1994-09-29,576,
1994-09-30,570,
1994-10-03,570,
1994-10-04,570,
1994-10-05,560,
1994-10-06,550,
1994-10-07,535,
1994-10-10,535,
1994-10-11,540,
1994-10-12,547,
1994-10-13,560,
1994-10-14,550,
1994-10-17,540,
1994-10-18,575,
1994-10-19,565,
1994-10-20,580,
1994-10-21,580,
1994-10-24,570,
1994-10-26,560,
1994-10-27,560,
1994-10-28,560,
1994-10-31,558,
1994-11-01,560,
1994-11-02,555,
1994-11-03,550,
1994-11-04,549,
1994-11-07,555,
1994-11-08,548,
1994-11-09,550,
1994-11-10,540,
1994-11-11,535,
1994-11-14,530,
1994-11-15,530,
1994-11-16,532,
1994-11-17,545,
1994-11-18,540,
1994-11-21,543,
1994-11-22,546,
1994-11-23,537,
1994-11-24,530,
1994-11-25,535,
1994-11-28,535,
1994-11-29,528,
1994-11-30,514,
1994-12-01,510,
1994-12-02,510,
