Date,CLOSE,SHROUT
1998-12-21,106.0,
1999-02-25,102.0,
1999-03-30,99.0,
1999-04-28,100.0,
1999-06-16,93.0,
1999-07-02,95.0,
1999-07-27,97.0,
1999-08-12,100.5,
1999-08-19,96.5,
1999-08-27,98.5,
1999-09-02,99.5,
1999-09-07,98.5,
1999-09-14,94.0,
1999-09-22,96.0,
1999-09-27,94.0,
1999-10-14,95.0,
1999-11-05,101.25,
1999-11-10,102.3125,
1999-11-16,104.375,
1999-11-23,102.4375,
1999-11-29,102.6875,
1999-12-07,98.6875,
1999-12-14,102.625,
1999-12-21,98.75,
1999-12-29,97.3125,
2000-01-04,96.4375,
2000-01-05,95.125,
2000-01-06,94.5,
2000-01-07,95.25,
2000-01-10,96.5625,
2000-01-11,98.0625,
2000-01-12,97.5625,
2000-01-13,95.3125,
2000-01-14,96.5,
2000-01-17,96.0,
2000-01-18,95.1875,
2000-01-19,93.9375,
2000-01-20,94.125,
2000-01-21,93.0,
2000-01-24,93.0,
2000-01-25,93.25,
2000-01-26,94.875,
2000-01-27,94.5625,
2000-01-28,92.875,
2000-01-31,92.6875,
2000-02-01,94.5625,
2000-02-02,96.5,
2000-02-03,95.75,
2000-02-04,97.8125,
2000-02-07,96.4375,
2000-02-08,96.5625,
2000-02-09,97.3125,
2000-02-10,95.8125,
2000-02-11,95.125,
2000-02-14,94.625,
2000-02-15,95.1875,
2000-02-16,95.5625,
2000-02-17,94.25,
2000-02-18,95.0625,
2000-02-21,96.25,
2000-02-22,97.5,
2000-02-23,98.625,
2000-02-24,98.125,
2000-02-25,99.4375,
2000-02-28,99.625,
2000-03-01,97.25,
2000-03-02,98.125,
2000-03-03,98.375,
2000-03-06,99.8125,
2000-03-07,100.75,
2000-03-08,101.25,
2000-03-09,100.625,
2000-03-10,100.5,
2000-03-13,99.1875,
2000-03-14,99.4375,
2000-03-15,99.5625,
2000-03-16,100.5,
2000-03-17,101.875,
2000-03-21,101.75,
2000-03-24,100.0625,
2000-03-27,99.8125,
2000-03-28,97.9375,
2000-03-29,98.25,
2000-03-30,97.9375,
2000-03-31,98.5625,
2000-04-03,97.9375,
2000-04-04,98.9375,
2000-04-06,100.1875,
2000-04-07,98.5,
2000-04-10,99.3125,
2000-04-11,98.875,
2000-04-12,99.0625,
2000-04-13,98.3125,
2000-04-14,96.75,
2000-04-17,96.8125,
2000-04-18,96.625,
2000-04-19,96.875,
2000-04-20,96.75,
2000-04-26,96.375,
2000-04-27,97.1875,
2000-04-28,97.9375,
2000-05-02,99.375,
2000-05-03,98.875,
2000-05-04,98.25,
2000-05-05,96.3125,
2000-05-08,96.0625,
2000-05-09,97.0,
2000-05-10,98.3125,
2000-05-11,98.5,
2000-05-12,97.5,
2000-05-15,97.125,
2000-05-16,97.8125,
2000-05-17,98.3125,
2000-05-19,96.0,
2000-05-22,95.875,
2000-05-23,96.8125,
2000-05-24,96.125,
2000-05-25,96.75,
2000-05-30,98.75,
2000-05-31,98.9375,
2000-06-01,99.875,
2000-06-02,99.6875,
2000-06-05,100.25,
2000-06-06,99.25,
2000-06-07,99.6875,
2000-06-08,100.0625,
2000-06-09,99.5625,
2000-06-12,100.125,
2000-06-13,99.25,
2000-06-14,99.3125,
2000-06-15,99.125,
2000-06-16,98.25,
2000-06-20,98.875,
2000-06-21,98.0625,
2000-06-22,96.625,
2000-06-23,97.25,
2000-06-26,96.6875,
2000-06-27,97.5,
2000-06-28,97.1875,
2000-06-29,97.5625,
2000-06-30,98.3125,
2000-07-03,98.1875,
2000-07-04,98.0,
2000-07-05,98.5,
2000-07-06,98.5625,
2000-07-07,98.125,
2000-07-11,96.875,
2000-07-13,96.0625,
2000-07-17,96.1875,
2000-07-18,95.8125,
2000-07-19,96.125,
2000-07-20,96.9375,
2000-07-21,97.75,
2000-07-24,98.1875,
2000-07-31,96.1875,
2000-08-01,96.1875,
2000-08-02,96.0625,
2000-08-03,95.75,
2000-08-04,96.25,
2000-08-07,95.5,
2000-08-08,95.875,
2000-08-09,96.4375,
2000-08-10,96.6875,
2000-08-11,96.4375,
2000-08-14,96.9375,
2000-08-15,96.375,
2000-08-16,95.8125,
2000-08-17,95.875,
2000-08-21,95.125,
2000-08-23,94.625,
2000-08-24,95.0625,
2000-09-01,94.375,
2000-09-04,95.9375,
2000-09-05,96.25,
2000-09-06,95.3125,
2000-09-07,94.9375,
2000-09-08,95.3125,
2000-09-11,94.1875,
2000-09-12,119.75,
2000-09-13,120.8125,
2000-09-14,119.8125,
2000-09-15,121.8125,
2000-09-18,120.0,
2000-10-06,68.5,
2000-10-09,120.0,
2000-11-16,120.0,
