Date,CLOSE,SHROUT
1999-02-16,15.053,
1999-04-23,15.327,
1999-04-29,16.305,
1999-05-04,15.613,
1999-05-05,15.412,
1999-05-11,15.34,
1999-05-25,15.036,
1999-06-02,15.128,
1999-06-16,15.605,
1999-06-17,16.433,
1999-06-18,15.769,
1999-06-21,15.84,
1999-06-24,15.73,
1999-06-28,15.567,
1999-06-30,15.522,
1999-07-05,15.938,
1999-07-08,15.935,
1999-07-22,15.561,
1999-08-09,15.279,
1999-08-11,15.103,
1999-08-16,15.498,
1999-08-18,15.486,
1999-08-20,15.419,
1999-09-28,14.998,
1999-10-12,15.32,
1999-10-21,15.526,
1999-11-19,16.14,
1999-11-23,16.188,
2000-10-10,17.027,
2000-10-13,16.609,
