Date,CLOSE
2004-08-18,124.52
2004-08-19,124.55
2004-08-20,124.708
2004-08-23,124.905
2004-08-24,123.576
2004-08-25,123.938
2004-08-27,124.794
2004-08-31,124.459
2004-09-01,125.001
2004-09-02,124.669
2004-09-03,124.087
2004-09-06,123.418
2004-09-07,124.155
2004-09-08,123.956
2004-09-09,124.112
2004-09-10,124.771
2004-09-13,124.999
2004-09-14,124.724
2004-09-15,125.006
2004-09-16,124.888
2004-09-17,124.806
2004-09-20,125.072
2004-09-21,125.346
2004-09-22,125.423
2004-09-23,126.184
2004-09-24,126.422
2004-09-27,126.08
2004-09-28,126.718
2004-09-29,126.015
2004-09-30,125.923
2004-10-01,125.586
2004-10-04,124.976
2004-10-05,124.335
2004-10-06,124.916
2004-10-07,124.989
2004-10-08,124.424
2004-10-13,126.156
2004-10-14,125.84
2004-10-15,126.872
2004-10-18,127.052
2004-10-19,127.125
2004-10-20,126.568
2004-10-21,127.396
2004-10-22,127.521
2004-10-26,127.772
2004-10-27,127.33
2004-10-28,126.994
2004-10-29,126.613
2004-11-01,126.707
2004-11-02,126.696
2004-11-03,125.741
2004-11-04,126.304
2004-11-05,127.203
2004-11-08,126.649
2004-11-09,127.138
2004-11-10,127.59
2004-11-11,127.174
2004-11-12,127.764
2004-11-15,128.37
2004-11-16,128.861
2004-11-17,129.005
2004-11-18,128.661
2004-11-19,128.169
2004-11-22,128.779
2004-11-23,129.469
2004-11-24,129.736
2004-11-25,129.906
2004-11-26,130.738
2004-11-29,130.339
2004-11-30,129.101
2004-12-01,128.961
2004-12-02,128.701
2004-12-03,127.95
2004-12-06,128.192
2004-12-07,128.934
2004-12-08,129.288
2004-12-09,129.523
2004-12-10,129.493
2004-12-13,129.433
2004-12-14,130.042
2004-12-15,130.257
2004-12-16,131.04
2004-12-17,131.13
2004-12-20,131.092
2004-12-21,131.452
2004-12-22,130.834
2004-12-23,131.439
2004-12-24,131.48
2004-12-30,128.867
2004-12-31,128.988
2005-01-05,130.0
2005-01-06,129.637
2005-01-07,130.366
2005-01-10,130.557
2005-01-11,130.38
2005-01-12,129.918
2005-01-13,129.47
2005-01-14,132.029
2005-01-17,131.518
2005-01-18,131.69
2005-01-19,131.32
2005-01-20,131.163
2005-01-21,130.597
2005-01-24,130.264
2005-01-25,130.398
2005-01-26,130.473
2005-01-27,130.478
2005-01-28,129.859
2005-01-31,130.106
2005-02-01,130.169
2005-02-03,130.409
2005-02-04,130.275
2005-02-07,132.119
2005-02-08,133.086
2005-02-09,134.06
2005-02-10,134.409
2005-02-11,133.935
2005-02-14,133.252
2005-02-15,132.637
2005-02-16,132.595
2005-02-17,132.236
2005-02-18,131.673
2005-02-21,130.197
2005-02-22,129.662
2005-02-23,129.534
2005-02-24,129.038
2005-02-25,128.802
2005-02-28,129.399
2005-03-01,129.858
2005-03-02,128.558
2005-03-03,126.84
2005-03-04,126.978
2005-03-07,127.536
2005-03-08,127.375
2005-03-09,126.539
2005-03-10,126.169
2005-03-11,125.519
2005-03-14,125.632
2005-03-16,127.642
2005-03-17,127.483
2005-03-18,126.378
2005-03-21,126.051
2005-03-22,125.913
2005-03-23,126.854
2005-03-24,125.997
2005-03-29,126.557
2005-03-30,127.093
2005-03-31,128.001
2005-04-01,128.627
2005-04-04,127.485
2005-04-05,127.93
2005-04-06,127.513
2005-04-07,128.198
2005-04-08,128.881
2005-04-11,127.748
2005-04-12,127.934
2005-04-13,127.638
2005-04-14,128.078
2005-04-15,128.588
2005-04-18,129.096
2005-04-19,129.628
2005-04-20,129.723
2005-04-21,130.013
2005-04-22,130.447
2005-04-25,130.108
2005-04-26,130.372
2005-04-27,130.279
2005-04-28,130.571
2005-04-29,130.901
2005-05-03,131.282
2005-05-04,131.613
2005-05-05,130.108
2005-05-06,131.044
2005-05-09,129.566
2005-05-10,130.128
2005-05-11,131.168
2005-05-12,132.464
2005-05-13,132.434
2005-05-16,133.335
2005-05-17,133.51
2005-05-18,133.876
2005-05-19,134.053
2005-05-20,133.947
2005-05-23,133.378
2005-05-24,134.139
2005-05-25,134.456
2005-05-26,134.9
2005-05-27,133.825
2005-05-31,132.496
2005-06-01,133.722
2005-06-02,134.972
2005-06-03,135.531
2005-06-06,135.353
2005-06-07,135.173
2005-06-08,135.902
