Date,CLOSE,SHROUT,COUNT,HIGH,LOW,OPEN,VOLUME
1999-02-16,9.42,,,,,,
1999-04-23,9.674,,,,,,
1999-04-29,10.284,,,,,,
1999-05-04,9.82,,,,,,
1999-05-05,9.671,,,,,,
1999-05-11,9.693,,,,,,
1999-05-25,9.557,,,,,,
1999-06-02,9.451,,,,,,
1999-06-16,10.33,,,,,,
1999-06-17,10.404,,,,,,
1999-06-18,10.005,,,,,,
1999-06-21,10.069,,,,,,
1999-06-24,10.01,,,,,,
1999-06-28,9.927,,,,,,
1999-06-30,10.089,,,,,,
1999-07-05,10.389,,,,,,
1999-07-08,10.443,,,,,,
1999-07-22,10.18,,,,,,
1999-08-09,9.772,,,,,,
1999-08-11,9.65,,,,,,
1999-08-16,9.975,,,,,,
1999-08-18,10.004,,,,,,
1999-08-20,9.96,,,,,,
1999-09-28,9.67,,,,,,
1999-10-12,9.967,,,,,,
1999-10-21,10.056,,,,,,
1999-11-19,10.817,,,,,,
1999-11-23,10.806,,,,,,
2000-10-10,11.799,,,,,,
2000-10-13,11.253,,,,,,
