Date,CLOSE
1994-06-17,980
1994-06-20,950
1994-06-21,955
1994-06-22,950
1994-06-23,955
1994-06-24,950
1994-06-28,945
1994-06-29,950
1994-06-30,915
1994-07-01,930
1994-07-04,930
1994-07-05,925
1994-07-06,925
1994-07-07,920
1994-07-08,900
1994-07-11,890
1994-07-12,880
1994-07-13,885
1994-07-14,900
1994-07-15,920
1994-07-18,915
1994-07-19,930
1994-07-20,930
1994-07-21,935
1994-07-22,950
1994-07-25,940
1994-07-26,950
1994-07-27,945
1994-07-28,900
1994-07-29,905
1994-08-01,910
1994-08-02,920
1994-08-03,920
1994-08-04,910
1994-08-05,910
1994-08-08,915
1994-08-09,905
1994-08-10,910
1994-08-11,910
1994-08-12,910
1994-08-15,925
1994-08-16,890
1994-08-17,885
1994-08-18,880
1994-08-19,870
1994-08-22,850
1994-08-23,855
1994-08-24,885
1994-08-25,895
1994-08-26,915
1994-08-31,920
1994-09-01,915
1994-09-02,915
1994-09-05,910
1994-09-06,905
1994-09-07,910
1994-09-08,900
1994-09-09,905
1994-09-12,900
1994-09-13,895
1994-09-14,905
1994-09-15,890
1994-09-16,895
1994-09-19,895
1994-09-20,890
1994-09-21,894
1994-09-22,894
1994-09-23,910
1994-09-26,905
1994-09-27,907
1994-09-28,930
1994-09-29,925
1994-09-30,920
1994-10-03,905
1994-10-04,910
1994-10-05,910
1994-10-06,880
1994-10-07,865
1994-10-10,870
1994-10-11,905
1994-10-12,920
1994-10-13,960
1994-10-14,975
1994-10-17,965
1994-10-18,940
1994-10-19,935
1994-10-20,935
1994-10-21,930
1994-10-24,935
1994-10-26,935
1994-10-27,950
1994-10-28,960
1994-10-31,975
1994-11-01,970
1994-11-02,955
1994-11-03,950
1994-11-04,950
1994-11-07,940
1994-11-08,930
1994-11-09,950
1994-11-10,925
1994-11-11,922
1994-11-14,935
1994-11-15,955
1994-11-16,965
1994-11-17,970
1994-11-18,970
1994-11-21,975
1994-11-22,960
1994-11-23,950
1994-11-24,960
1994-11-25,955
1994-11-28,960
1994-11-29,955
1994-11-30,950
1994-12-01,955
1994-12-02,950
1994-12-05,965
1994-12-06,970
1994-12-07,970
1994-12-08,970
1994-12-09,965
1994-12-12,960
