Date,CLOSE,SHROUT
1994-06-17,43,
1994-06-20,43,
1994-06-21,43,
1994-06-22,43,
1994-06-23,43,
1994-06-24,43,
1994-06-27,43,
1994-06-28,43,
1994-06-29,40,
1994-06-30,37,
1994-07-01,40,
1994-07-04,40,
1994-07-05,40,
1994-07-06,40,
1994-07-07,40,
1994-07-08,40,
1994-07-11,40,
1994-07-12,40,
1994-07-13,40,
1994-07-14,40,
1994-07-15,40,
1994-07-18,40,
1994-07-19,40,
1994-07-20,40,
1994-07-21,40,
1994-07-22,40,
1994-07-25,40,
1994-07-26,40,
1994-07-27,40,
1994-07-28,40,
1994-07-29,42,
1994-08-01,42,
1994-08-02,42,
1994-08-03,42,
1994-08-04,42,
1994-08-05,42,
1994-08-08,42,
1994-08-09,42,
1994-08-10,42,
1994-08-11,42,
1994-08-12,42,
1994-08-15,42,
1994-08-16,42,
1994-08-17,42,
1994-08-18,42,
1994-08-19,42,
1994-08-22,42,
1994-08-23,42,
1994-08-24,42,
1994-08-25,42,
1994-08-26,42,
1994-08-31,42,
1994-09-01,42,
1994-09-02,42,
1994-09-05,42,
1994-09-06,42,
1994-09-07,42,
1994-09-08,42,
1994-09-09,55,
1994-09-12,55,
1994-09-13,55,
1994-09-14,55,
1994-09-15,55,
1994-09-16,55,
1994-09-19,55,
1994-09-20,55,
1994-09-21,55,
1994-09-22,55,
1994-09-23,55,
1994-09-26,55,
1994-09-27,55,
1994-09-28,55,
1994-09-29,55,
1994-09-30,55,
1994-10-03,55,
1994-10-04,55,
1994-10-05,55,
1994-10-06,55,
1994-10-07,55,
1994-10-10,55,
1994-10-11,55,
1994-10-12,55,
1994-10-13,55,
1994-10-14,55,
1994-10-17,55,
1994-10-18,55,
1994-10-19,55,
1994-10-20,55,
1994-10-21,55,
1994-10-24,55,
1994-10-26,55,
1994-10-27,55,
1994-10-28,55,
1994-10-31,55,
1994-11-01,55,
1994-11-02,55,
1994-11-03,55,
1994-11-04,55,
1994-11-07,55,
1994-11-08,45,
1994-11-09,45,
1994-11-10,45,
1994-11-11,45,
1994-11-14,45,
1994-11-15,45,
1994-11-16,45,
1994-11-17,45,
1994-11-18,45,
1994-11-21,45,
1994-11-22,45,
1994-11-23,45,
1994-11-24,45,
1994-11-25,45,
1994-11-28,45,
1994-11-29,45,
1994-11-30,45,
1994-12-01,45,
1994-12-02,45,
1994-12-05,45,
1994-12-06,45,
1994-12-07,45,
1994-12-08,45,
1994-12-09,45,
1994-12-12,45,
1994-12-13,45,
1994-12-14,45,
1994-12-15,45,
1994-12-16,45,
1994-12-19,45,
1994-12-20,45,
1994-12-21,45,
1994-12-22,45,
1994-12-23,45,
1994-12-29,45,
1994-12-30,45,
1995-01-03,45,
1995-01-04,43,
1995-01-05,43,
1995-01-06,38,
1995-01-09,38,
1995-01-10,38,
1995-01-11,38,
1995-01-12,38,
1995-01-13,38,
1995-01-16,38,
1995-01-17,38,
1995-01-18,38,
1995-01-19,38,
1995-01-20,38,
1995-01-23,38,
1995-01-24,38,
1995-01-25,33,
1995-01-26,35,
1995-01-27,35,
1995-01-31,38,
1995-02-01,33,
1995-02-02,33,
1995-02-03,33,
1995-02-06,33,
1995-02-07,33,
1995-02-08,33,
1995-02-09,33,
1995-02-10,35,
1995-02-13,35,
1995-02-14,35,
1995-02-15,35,
1995-02-16,35,
1995-02-17,35,
1995-02-20,35,
1995-02-21,35,
1995-02-22,35,
1995-02-23,35,
1995-02-24,35,
1995-02-27,35,
1995-02-28,35,
1995-03-01,35,
1995-03-02,35,
1995-03-03,35,
1995-03-06,35,
1995-03-07,35,
1995-03-08,35,
1995-03-09,35,
1995-03-10,35,
1995-03-13,35,
1995-03-14,35,
1995-03-15,35,
1995-03-17,40,
1995-03-20,40,
1995-03-21,40,
1995-03-22,37,
1995-03-23,37,
1995-03-24,37,
1995-03-27,37,
1995-03-28,37,
1995-03-29,30,
1995-03-30,30,
1995-03-31,30,
1995-04-03,38,
1995-04-04,38,
1995-04-05,38,
1995-04-06,38,
1995-04-07,38,
1995-04-10,38,
1995-04-11,38,
1995-04-12,38,
1995-04-13,38,
1995-04-18,38,
1995-04-19,38,
1995-04-20,35,
1995-04-21,35,
1995-04-24,30,
1995-04-25,30,
1995-04-26,30,
1995-04-27,30,
1995-04-28,30,
1995-05-01,30,
1995-05-02,25,
1995-05-03,25,
1995-05-04,25,
1995-05-05,30,
1995-05-09,30,
1995-05-10,30,
1995-05-11,27,
1995-05-12,27,
1995-05-15,27,
1995-05-16,27,
1995-05-17,27,
1995-05-18,27,
1995-05-19,27,
1995-05-22,27,
1995-05-23,27,
1995-05-24,27,
1995-05-25,25,
1995-05-26,25,
1995-05-30,25,
1995-05-31,25,
1995-06-01,25,
1995-06-02,25,
1995-06-05,25,
1995-06-06,25,
1995-06-07,25,
1995-06-08,25,
1995-06-12,23,
1995-06-13,23,
1995-06-14,23,
1995-06-15,23,
1995-06-16,23,
1995-06-19,23,
1995-06-20,25,
1995-06-21,27,
1995-06-22,27,
1995-06-23,27,
1995-06-26,27,
1995-06-27,25,
1995-06-28,25,
1995-06-29,25,
1995-06-30,25,
1995-07-03,23,
1995-07-04,23,
1995-07-05,23,
1995-07-06,23,
1995-07-07,23,
1995-07-10,23,
1995-07-11,23,
1995-07-12,23,
1995-07-13,23,
1995-07-14,23,
1995-07-17,23,
1995-07-18,23,
1995-07-19,23,
