Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME,SHROUT
2004-12-01,164.5,155.0,157.5,,,10377524.0,
2004-12-02,165.5,164.5,164.5,,,978564.0,
2004-12-03,169.5,166.0,166.0,,,272111.0,
2004-12-06,172.5,169.0,169.0,,,744707.0,
2004-12-07,172.0,172.0,172.0,,,303000.0,
2004-12-08,172.0,165.5,172.0,,,2754089.0,
2004-12-09,165.5,165.0,165.0,,,476043.0,
2004-12-10,167.5,166.0,166.0,,,131773.0,
2004-12-13,172.5,168.5,168.5,,,390175.0,
2004-12-14,174.5,172.5,172.5,,,124054.0,
2004-12-15,174.5,174.5,174.5,,,413002.0,
2004-12-16,177.5,173.5,173.5,,,318450.0,
2004-12-17,177.5,177.5,177.5,,,2500.0,
2004-12-20,183.0,179.5,179.5,,,232472.0,
2004-12-21,182.5,182.5,182.5,,,26191.0,
2004-12-22,182.5,182.5,182.5,,,6268.0,
2004-12-23,182.5,179.5,182.5,,,124680.0,
2004-12-29,179.5,178.5,179.5,,,26000.0,
2004-12-30,178.5,178.5,178.5,,,2000.0,
2004-12-31,178.5,178.5,178.5,,,10000.0,
2005-01-04,178.5,178.0,178.5,,,11667.0,
2005-01-05,178.0,178.0,178.0,,,12343.0,
2005-01-06,178.0,178.0,178.0,,,6400.0,
2005-01-07,178.0,178.0,178.0,,,78300.0,
2005-01-10,178.0,177.5,177.5,,,2000.0,
2005-01-12,177.5,177.5,177.5,,,12275.0,
2005-01-13,177.5,177.5,177.5,,,142148.0,
2005-01-14,177.5,171.5,177.5,,,63504.0,
2005-01-17,172.5,171.5,171.5,,,381600.0,
2005-01-18,172.5,172.5,172.5,,,54600.0,
2005-01-19,172.5,172.5,172.5,,,11900.0,
2005-01-20,172.5,172.5,172.5,,,94800.0,
2005-01-21,172.5,172.0,172.5,,,579500.0,
2005-01-24,172.0,172.0,172.0,,,838898.0,
2005-01-25,176.0,172.5,172.5,,,547568.0,
2005-01-26,179.0,176.0,176.0,,,965524.0,
2005-01-27,184.5,179.5,179.5,,,662717.0,
2005-01-28,184.5,184.5,184.5,,,137723.0,
2005-01-31,184.5,184.5,184.5,,,24400.0,
2005-02-01,184.5,184.5,184.5,,,11840.0,
2005-02-02,184.5,182.5,184.5,,,102350.0,
2005-02-03,183.0,182.5,182.5,,,113342.0,
2005-02-04,183.0,182.5,183.0,,,2100836.0,
2005-02-07,182.5,182.5,182.5,,,17820.0,
2005-02-08,186.0,182.5,182.5,,,190170.0,
2005-02-09,203.5,189.5,189.5,,,770480.0,
2005-02-10,201.5,198.5,201.5,,,486536.0,
2005-02-11,199.0,198.5,198.5,,,43300.0,
2005-02-14,199.0,199.0,199.0,,,24000.0,
2005-02-15,206.0,199.0,199.0,,,334990.0,
2005-02-16,205.5,205.5,205.5,,,27483.0,
2005-02-17,205.5,202.5,205.5,,,70650.0,
2005-02-18,202.5,202.5,202.5,,,117171.0,
2005-02-21,202.5,202.5,202.5,,,85800.0,
2005-02-22,203.5,201.5,202.5,,,83300.0,
2005-02-23,200.5,195.5,200.5,,,88118.0,
2005-02-24,195.5,195.5,195.5,,,70820.0,
2005-02-25,198.0,195.5,195.5,,,232716.0,
2005-02-28,199.5,197.5,198.0,,,579307.0,
2005-03-01,198.5,189.5,198.5,,,66378.0,
2005-03-02,191.0,189.5,189.5,,,57309.0,
2005-03-03,190.5,189.5,190.5,,,135537.0,
2005-03-04,189.5,188.5,189.5,,,430000.0,
2005-03-07,189.5,189.5,189.5,,,50938.0,
2005-03-08,191.0,189.5,189.5,,,28500.0,
2005-03-09,191.0,191.0,191.0,,,374010.0,
2005-03-10,192.0,192.0,192.0,,,1101740.0,
2005-03-11,192.0,192.0,192.0,,,379193.0,
2005-03-14,192.0,192.0,192.0,,,1325370.0,
2005-03-15,192.0,192.0,192.0,,,24800.0,
2005-03-16,192.0,191.0,192.0,,,381850.0,
2005-03-17,191.0,191.0,191.0,,,208960.0,
2005-03-18,190.5,190.0,190.5,,,1112941.0,
2005-03-21,190.5,190.0,190.0,,,519389.0,
2005-03-22,190.5,182.5,190.5,,,543482.0,
2005-03-23,182.0,175.5,182.0,,,36000.0,
2005-03-24,175.5,174.5,175.5,,,171156.0,
2005-03-29,173.0,170.0,173.0,,,600.0,
2005-03-30,168.5,167.0,168.5,,,20500.0,
2005-03-31,170.0,167.0,167.0,,,625000.0,
2005-04-01,169.5,164.5,169.5,,,48796.0,
2005-04-04,164.5,164.5,164.5,,,7500.0,
2005-04-05,165.0,164.5,164.5,,,27079.0,
2005-04-06,165.0,165.0,165.0,,,21909.0,
2005-04-07,165.0,165.0,165.0,,,146657.0,
2005-04-08,167.5,166.0,166.0,,,92000.0,
2005-04-12,167.5,166.5,167.5,,,190000.0,
2005-04-13,166.5,166.5,166.5,,,1768135.0,
2005-04-14,166.5,166.5,166.5,,,123954.0,
2005-04-15,167.5,166.5,166.5,,,120782.0,
2005-04-18,166.5,166.5,166.5,,,57870.0,
2005-04-19,166.5,166.5,166.5,,,379329.0,
2005-04-20,173.5,167.5,167.5,,,357802.0,
2005-04-21,173.5,173.5,173.5,,,380650.0,
2005-04-22,175.0,173.5,173.5,,,15055.0,
2005-04-25,175.0,175.0,175.0,,,3000.0,
2005-04-26,175.0,173.5,175.0,,,11636.0,
2005-04-27,173.5,171.0,173.5,,,36027.0,
2005-04-28,171.0,163.5,171.0,,,33789.0,
2005-04-29,163.5,157.0,163.5,,,86400.0,
