Date,CLOSE,SHROUT,COUNT,HIGH,LOW,OPEN,VOLUME
1997-03-19,16.63,,,,,,
1997-03-24,16.83,,,,,,
1997-03-26,16.72,,,,,,
1997-04-02,16.44,,,,,,
1997-04-03,16.65,,,,,,
1997-04-07,16.6,,,,,,
1997-04-08,16.51,,,,,,
1997-04-09,16.63,,,,,,
1997-04-10,16.68,,,,,,
1997-04-11,16.53,,,,,,
1997-04-15,16.36,,,,,,
1997-04-16,16.6,,,,,,
1997-04-17,16.63,,,,,,
1997-04-18,16.9,,,,,,
1997-04-21,16.85,,,,,,
1997-04-22,16.81,,,,,,
1997-04-23,17.12,,,,,,
1997-04-24,17.22,,,,,,
1997-04-28,17.11,,,,,,
1997-04-29,17.6,,,,,,
1997-05-02,17.8,,,,,,
1997-05-06,17.79,,,,,,
1997-05-07,17.85,,,,,,
1997-05-08,17.58,,,,,,
1997-05-09,17.76,,,,,,
1997-05-13,17.96,,,,,,
1997-05-14,17.85,,,,,,
1997-05-15,17.88,,,,,,
1997-05-16,18.4,,,,,,
1997-05-27,18.13,,,,,,
1997-05-28,18.14,,,,,,
1997-05-29,18.35,,,,,,
1997-05-30,18.64,,,,,,
1997-06-02,18.87,,,,,,
1997-06-03,18.63,,,,,,
1997-06-04,18.72,,,,,,
1997-06-05,18.58,,,,,,
1997-06-06,18.47,,,,,,
1997-06-10,18.67,,,,,,
1997-06-11,18.42,,,,,,
1997-06-12,18.45,,,,,,
1997-06-13,18.61,,,,,,
1997-06-16,18.65,,,,,,
1997-06-17,19.03,,,,,,
1997-06-18,19.02,,,,,,
1997-06-19,19.47,,,,,,
1997-06-20,19.6,,,,,,
1997-06-23,19.2,,,,,,
1997-06-24,19.13,,,,,,
1997-06-25,19.01,,,,,,
1997-06-26,18.81,,,,,,
1997-06-27,18.89,,,,,,
1997-06-30,19.21,,,,,,
1997-07-01,19.27,,,,,,
1997-07-02,19.59,,,,,,
1997-07-03,19.39,,,,,,
1997-07-04,19.35,,,,,,
1997-07-07,19.0,,,,,,
1997-07-08,18.62,,,,,,
1997-07-09,18.71,,,,,,
1997-07-10,18.51,,,,,,
1997-07-11,18.5,,,,,,
1997-07-14,18.25,,,,,,
1997-07-16,17.94,,,,,,
1997-07-17,18.21,,,,,,
1997-07-18,18.32,,,,,,
1997-07-21,17.85,,,,,,
1997-07-22,17.7,,,,,,
1997-07-24,17.63,,,,,,
1997-07-25,17.72,,,,,,
1997-07-28,18.08,,,,,,
1997-07-29,17.78,,,,,,
1997-07-30,17.97,,,,,,
1997-07-31,17.95,,,,,,
1997-08-01,17.75,,,,,,
1997-08-04,17.6,,,,,,
1997-08-05,17.61,,,,,,
1997-08-06,17.73,,,,,,
1997-08-07,17.21,,,,,,
1997-08-08,16.73,,,,,,
1997-08-11,16.77,,,,,,
1997-08-12,16.76,,,,,,
1997-08-14,16.97,,,,,,
1997-08-18,16.83,,,,,,
1997-08-19,16.85,,,,,,
1997-08-20,17.0,,,,,,
1997-08-21,17.05,,,,,,
1997-08-22,16.83,,,,,,
1997-08-26,16.95,,,,,,
1997-08-28,16.99,,,,,,
1997-08-29,16.83,,,,,,
1997-09-01,16.79,,,,,,
1997-09-02,16.61,,,,,,
1997-09-03,16.77,,,,,,
1997-09-04,16.48,,,,,,
1997-09-05,16.53,,,,,,
1997-09-08,16.8,,,,,,
1997-09-09,16.99,,,,,,
1997-09-11,16.56,,,,,,
1997-09-12,16.05,,,,,,
1997-09-15,16.12,,,,,,
1997-09-16,15.85,,,,,,
1997-09-17,15.92,,,,,,
1997-09-18,15.84,,,,,,
1997-09-19,15.43,,,,,,
1997-09-22,15.53,,,,,,
1997-09-23,15.71,,,,,,
1997-09-24,15.49,,,,,,
1997-09-25,15.47,,,,,,
1997-09-26,15.8,,,,,,
1997-09-29,15.94,,,,,,
1997-09-30,15.83,,,,,,
1997-10-01,15.89,,,,,,
1997-10-03,15.95,,,,,,
1997-10-06,16.0,,,,,,
1997-10-07,15.83,,,,,,
1997-10-08,15.82,,,,,,
