Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2008-06-04,,94.3,,,1.0,100.0,66926866.0
2008-06-09,,87.1,,,1.0,4800.0,66926866.0
2008-06-12,,88.0,,,1.0,100.0,66926866.0
2008-06-13,,87.5,,,1.0,3600.0,66926866.0
2008-06-18,,87.25,,,1.0,3000.0,66926866.0
2008-06-19,,84.69,,,1.0,2500.0,66926866.0
2008-06-24,,82.0,,,1.0,100.0,66926866.0
2008-07-02,,87.0,,,1.0,100.0,66926866.0
2008-07-03,,83.475,,,2.0,5100.0,66926866.0
2008-07-04,,83.475,,,,,66926866.0
2008-07-15,,83.5,,,1.0,100.0,66926866.0
2008-07-16,,83.5,,,1.0,100.0,66926866.0
2008-07-17,,87.5,,,1.0,100.0,66926866.0
2008-07-24,,95.5,,,1.0,100.0,66926866.0
2008-07-29,,93.0,,,1.0,200.0,66926866.0
2008-07-30,,95.75,,,1.0,100.0,66926866.0
2008-08-04,,93.0,,,1.0,100.0,66926866.0
2008-08-13,,98.8,,,1.0,100.0,66926866.0
2008-08-14,,95.8348,,,1.0,100.0,66926866.0
2008-08-15,,95.751,,,,,66926866.0
2008-08-18,,90.9412,,,1.0,1700.0,66926866.0
2008-08-20,,91.5,,,1.0,100.0,66926866.0
2008-08-27,,88.0,,,1.0,100.0,66926866.0
2008-09-09,,84.0,,,,,66926866.0
2008-09-10,,80.0,,,1.0,10.0,66926866.0
2008-09-12,,80.0,,,1.0,100.0,66926866.0
2008-09-15,,77.0,,,1.0,1800.0,66926866.0
2008-09-26,,76.25,,,1.0,100.0,66926866.0
2008-10-07,58.75,58.75,59.0,,1.0,50.0,67226866.0
2008-10-08,50.0,59.8167,50.0,,1.0,100.0,67226866.0
2008-10-10,48.0,48.0,48.0,,1.0,2000.0,67226866.0
2008-10-13,44.5,44.5,45.0,,1.0,1600.0,67226866.0
2008-10-17,53.0,53.0,53.0,,1.0,100.0,67226866.0
2008-10-20,55.75,55.75,56.0,,1.0,100.0,67226866.0
2008-10-22,53.0,53.0,53.0,,1.0,100.0,67226866.0
2008-10-23,51.5,51.5,52.0,,1.0,100.0,67226866.0
2008-10-28,38.9,38.9,39.0,,1.0,700.0,67226866.0
2008-10-29,37.4,37.4,37.0,,1.0,200.0,67226866.0
2008-10-31,41.7,41.7,42.0,,1.0,100.0,67226866.0
2008-11-05,47.6,47.6,48.0,,1.0,100.0,67226866.0
2008-11-06,41.9,41.9,42.0,,1.0,100.0,67226866.0
2008-11-10,48.0,48.0,48.0,,1.0,200.0,67226866.0
2008-11-11,42.8,42.8,43.0,,1.0,200.0,67226866.0
2008-11-13,36.5,36.5,37.0,,1.0,100.0,67226866.0
2008-11-17,39.0,39.0,39.0,,1.0,100.0,67226866.0
2008-11-18,38.8,38.8,39.0,,1.0,200.0,67226866.0
2008-11-19,39.0,39.0,39.0,,1.0,100.0,67226866.0
2008-11-24,34.25,34.25,34.0,,1.0,1526.0,67226866.0
2008-11-26,42.75,42.75,35.0,,2.0,1600.0,67226866.0
2008-11-27,45.0,45.0,45.0,,1.0,100.0,67226866.0
