Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2008-04-02,,195.5,,,1.0,95.0,35621937.0
2008-12-18,102.71,102.7133,103.0,,1.0,162.0,36690595.0
2009-02-27,70.0,70.0,70.0,,1.0,276.0,36419320.0
2009-12-08,,114.9,,114.9,,,36687530.0
2010-12-23,,131.036,,131.036,,,36687530.0
2011-12-21,,100.0,,,,,37797752.0
2012-05-22,,96.68,,,,,37797752.0
2012-05-24,,93.0,,,,,37797752.0
2017-05-08,220.1,220.1,220.1,224.75,1.0,3.0,37797752.0
2017-06-09,388.004297,386.744466,386.744466,386.5,2.0,8301.0,37797752.0
2017-06-12,388.388,388.388,388.388,388.0,2.0,7785.0,37797752.0
2017-07-07,389.92,389.92,389.92,389.5,1.0,1.0,37797752.0
2017-07-17,389.82,389.82,389.4891,389.0,2.0,1372.0,37797752.0
2017-07-20,389.97857,389.97857,389.29455,390.0,2.0,491.0,37797752.0
2017-07-25,389.883,389.883,389.883,390.0,1.0,19329.0,37797752.0
2017-07-26,390.28,390.28,390.28,390.0,1.0,1.0,37797752.0
2017-07-27,389.97818,389.97818,389.97818,390.0,1.0,11.0,37797752.0
2017-07-31,390.97867,390.97867,390.97867,390.0,1.0,15.0,37797752.0
2017-08-02,397.42187,397.42187,397.42187,390.0,1.0,16.0,37797752.0
