Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2017-12-11,46.0274,,46.0274,,1,354
2017-12-12,46.0422,,45.9817,,3,987
2017-12-13,47.0975,,46.57,,4,2097
2017-12-14,47.117,,47.0227,,4,1210
2017-12-15,46.8333,,46.7566,,3,2345
2017-12-18,47.202,,47.1896,,3,1999
2017-12-19,47.1525,,47.1525,,1,1229
2017-12-20,47.4002,,47.2025,,2,626
2017-12-21,46.6926,,46.5573,,4,703
2017-12-27,46.5053,,46.4227,,2,156
2017-12-28,46.3389,,46.2727,,3,619
2018-01-02,46.8026,,46.7033,,3,309
2018-01-03,48.575,,48.525,,2,44
2018-01-04,48.55,,48.55,,1,2
2018-01-05,50.0,,50.0,,1,353
2018-01-09,49.8,,49.7196,,2,904
2018-01-10,,,,49.725,,
2018-01-12,51.25,,51.25,50.475,1,490
2018-01-15,51.5362,,51.5362,52.0,1,566
2018-01-16,51.5362,,51.5362,51.25,1,746
2018-01-17,51.2942,,51.2942,51.85,1,66
2018-01-18,51.2942,,51.2942,51.55,1,66
2018-01-19,51.2942,,51.2942,51.25,1,512
2018-01-22,51.4897,,51.3992,51.55,4,367
2018-01-23,52.0,,51.6992,51.25,5,52
2018-01-24,52.2,,51.8992,51.55,7,93
2018-01-25,51.3974,,51.3974,51.65,1,50
2018-01-26,51.4,,51.3,51.15,4,214
2018-01-29,51.4,,51.3,51.05,4,214
2018-01-30,51.65,,51.65,51.15,1,25000
2018-01-31,51.65,,51.65,51.75,1,25000
2018-02-01,50.4,,50.4,50.775,1,3608
2018-02-02,49.8917,,49.8917,50.375,1,368
2018-02-05,48.5,,48.3557,49.0,2,946
2018-02-06,47.152,,46.9586,47.175,2,738
2018-02-07,48.795,,48.3153,48.35,5,2040
2018-02-08,52.7,,51.8592,51.75,5,2371
2018-02-09,50.7835,,50.7835,50.775,1,1030
2018-02-12,53.3,,51.4992,51.45,14,3180
2018-02-13,53.7,,53.5183,53.1,4,2440
2018-02-14,54.2,,53.0992,54.05,7,2455
2018-02-15,53.8,,53.3,52.8,11,19879
2018-02-16,55.0,,54.3,53.5,2,94
2018-02-19,55.0,,54.4,54.95,7,1922
2018-02-20,55.9,,55.45,54.75,2,139
2018-02-21,55.2,,54.9855,55.65,7,2399
2018-02-22,55.2,,54.9855,54.75,7,2399
2018-02-23,54.375,,54.1,54.65,5,118
2018-02-26,55.1,,54.65,54.95,6,280
2018-02-27,58.35,,57.85,54.95,4,1121
2018-02-28,57.2,,57.2,57.8,1,77
2018-03-01,57.2,,57.2,56.1,1,77
