Date,CLOSE
1994-06-17,33.0
1994-06-20,33.875
1994-06-21,33.625
1994-06-22,34.0
1994-06-23,33.375
1994-06-24,33.5
1994-06-27,33.375
1994-06-28,33.0
1994-06-29,32.375
1994-06-30,32.875
1994-07-01,32.75
1994-07-04,32.75
1994-07-05,32.75
1994-07-06,32.125
1994-07-07,31.875
1994-07-08,31.5
1994-07-11,30.75
1994-07-12,31.625
1994-07-13,31.125
1994-07-14,30.875
1994-07-15,30.625
1994-07-18,30.875
1994-07-19,30.875
1994-07-20,31.75
1994-07-21,32.375
1994-07-22,32.25
1994-07-25,32.125
1994-07-26,31.0
1994-07-27,31.25
1994-07-28,31.75
1994-07-29,31.375
1994-08-01,31.0
1994-08-02,31.0
1994-08-03,30.625
1994-08-04,30.375
1994-08-05,30.875
1994-08-08,30.625
1994-08-09,30.375
1994-08-10,30.375
1994-08-11,30.0
1994-08-12,30.125
1994-08-15,30.125
1994-08-16,30.0
1994-08-17,30.125
1994-08-18,29.875
1994-08-19,30.375
1994-08-22,30.625
1994-08-23,30.25
1994-08-24,30.125
1994-08-25,29.5
1994-08-26,29.125
1994-08-31,30.375
1994-09-01,30.875
1994-09-02,31.0
1994-09-05,31.5
1994-09-06,31.5
1994-09-07,31.875
1994-09-08,32.25
1994-09-09,32.75
1994-09-12,33.125
1994-09-13,33.625
1994-09-14,33.0
1994-09-15,32.625
1994-09-16,32.375
1994-09-19,32.75
1994-09-20,34.25
1994-09-21,34.375
1994-09-22,34.5
1994-09-23,35.0
1994-09-26,35.75
1994-09-27,35.75
1994-09-28,36.5
1994-09-29,35.625
1994-09-30,35.75
1994-10-03,35.375
1994-10-04,34.625
1994-10-05,34.0
1994-10-06,33.625
1994-10-07,34.0
1994-10-10,33.75
1994-10-11,33.75
1994-10-12,34.25
1994-10-13,35.0
1994-10-14,34.375
1994-10-17,33.875
1994-10-18,34.125
1994-10-19,34.125
1994-10-20,34.25
1994-10-21,34.75
1994-10-24,34.25
1994-10-25,34.0
1994-10-26,33.875
1994-10-27,33.375
1994-10-28,32.25
1994-10-31,31.375
1994-11-01,32.0
1994-11-02,31.875
1994-11-03,31.625
1994-11-04,31.875
1994-11-07,31.625
1994-11-08,31.75
1994-11-09,32.5
1994-11-10,31.75
1994-11-11,31.875
1994-11-14,31.625
1994-11-15,31.5
1994-11-16,31.25
1994-11-17,31.25
1994-11-18,30.625
1994-11-21,30.0
1994-11-22,29.75
1994-11-23,29.375
1994-11-24,28.5
1994-11-25,29.0
1994-11-28,29.5
1994-11-29,28.875
1994-11-30,29.375
1994-12-01,28.5
1994-12-02,28.75
1994-12-05,28.125
