Date,CLOSE,SHROUT
1994-06-17,95.0,
1994-06-20,91.0,
1994-06-21,91.625,
1994-06-22,91.625,
1994-06-23,91.75,
1994-06-24,90.875,
1994-06-28,94.25,
1994-06-29,92.5,
1994-06-30,91.75,
1994-07-01,90.5,
1994-07-04,91.125,
1994-07-05,91.0,
1994-07-06,92.875,
1994-07-07,92.0,
1994-07-08,94.0,
1994-07-11,93.125,
1994-07-12,91.5,
1994-07-13,92.125,
1994-07-14,93.5,
1994-07-15,94.375,
1994-07-18,93.75,
1994-07-19,94.875,
1994-07-20,94.75,
1994-07-21,94.25,
1994-07-22,96.25,
1994-07-25,96.5,
1994-07-26,97.0,
1994-07-27,96.25,
1994-07-28,95.5,
1994-07-29,96.25,
1994-08-01,96.75,
1994-08-02,98.75,
1994-08-03,100.5,
1994-08-04,100.125,
1994-08-05,100.0,
1994-08-08,99.875,
1994-08-09,99.125,
1994-08-10,98.375,
1994-08-11,98.5,
1994-08-12,97.75,
1994-08-15,96.375,
1994-08-16,97.0,
1994-08-17,97.375,
1994-08-18,98.25,
1994-08-19,97.875,
1994-08-22,97.875,
1994-08-23,98.875,
1994-08-24,98.875,
1994-08-25,99.75,
1994-08-26,101.375,
1994-08-31,101.0,
1994-09-01,98.875,
1994-09-02,99.125,
1994-09-05,98.75,
1994-09-06,98.25,
1994-09-07,98.375,
1994-09-08,98.125,
1994-09-09,98.5,
1994-09-12,97.125,
1994-09-13,96.75,
1994-09-14,96.125,
1994-09-15,96.375,
1994-09-16,96.0,
1994-09-19,95.25,
1994-09-20,96.375,
1994-09-21,95.25,
1994-09-22,96.25,
1994-09-23,99.5,
1994-09-26,100.5,
1994-09-27,96.625,
1994-09-28,98.0,
1994-09-29,98.875,
1994-09-30,99.0,
1994-10-03,99.25,
1994-10-04,98.25,
1994-10-05,95.875,
1994-10-06,96.125,
1994-10-07,99.25,
1994-10-10,101.75,
1994-10-11,102.25,
1994-10-12,100.25,
1994-10-13,100.125,
1994-10-14,100.75,
1994-10-17,102.875,
1994-10-18,102.5,
1994-10-19,102.25,
1994-10-20,103.25,
1994-10-21,102.75,
1994-10-24,103.0,
1994-10-25,102.5,
1994-10-26,103.875,
1994-10-27,105.375,
1994-10-28,105.25,
1994-10-31,104.125,
1994-11-01,103.125,
1994-11-02,102.0,
1994-11-03,102.75,
1994-11-04,103.625,
1994-11-07,103.625,
1994-11-08,104.375,
1994-11-09,106.125,
1994-11-10,105.125,
1994-11-11,105.75,
1994-11-14,106.375,
1994-11-15,107.25,
1994-11-16,108.5,
1994-11-17,108.375,
1994-11-18,108.375,
1994-11-21,108.625,
1994-11-22,108.25,
1994-11-23,107.25,
1994-11-24,109.5,
1994-11-25,108.875,
1994-11-28,108.5,
1994-11-29,107.25,
1994-11-30,107.25,
1994-12-01,107.625,
1994-12-02,107.75,
1994-12-05,108.25,
