Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2008-01-24,12.33,,12.33,12.33,,187.0,261553590.0
2008-01-25,12.54,,12.54,12.54,,81.0,261553590.0
2008-01-28,12.55,,12.55,12.55,,52.0,261553590.0
2008-01-29,12.76,,12.76,12.76,,20.0,261553590.0
2008-01-30,12.715,,12.6,12.715,,808.0,261553590.0
2008-01-31,12.642,,12.3,12.3,,4521.0,261553590.0
2008-02-01,12.65,,12.65,12.65,,8.0,261553590.0
2008-02-04,13.03,,13.03,13.03,,37.0,261553590.0
2008-02-05,13.07,,13.01,13.07,,3138.0,261553590.0
2008-02-13,12.69,,12.69,12.69,,13.0,261553590.0
2008-02-14,13.14,,13.05,13.14,,6683.0,261553590.0
2008-02-15,13.11,,13.11,13.11,,5.0,261553590.0
2008-02-18,13.08,,13.08,13.08,,88.0,261553590.0
2008-02-20,13.81,,13.81,13.81,,66.0,261553590.0
2008-02-21,14.09,,14.09,14.09,,53.0,261553590.0
2008-02-22,13.86,,13.86,13.86,,3.0,261553590.0
2008-02-27,14.12,,14.12,14.12,,39.0,261553590.0
2008-02-28,14.036,,14.036,14.036,,29905.0,261553590.0
2008-02-29,14.018,,14.018,14.018,,11173.0,261553590.0
2008-03-05,13.66,,13.66,13.66,,15500.0,261553590.0
2008-03-06,13.545,,13.545,13.545,,4651.0,261553590.0
2008-03-11,12.89,,12.89,12.89,,13.0,261553590.0
2008-03-17,12.12,,12.12,12.12,,6535.0,261553590.0
2008-03-18,12.33,12.28,12.29,12.29,,2314.0,261553590.0
2008-03-19,12.333,12.17,12.23,12.333,,6000.0,261553590.0
2008-03-20,12.099,12.14,12.099,12.099,,23418.0,261553590.0
2008-03-25,,12.71,,,,,261553590.0
2008-03-26,,12.82,,,,,261553590.0
2008-03-27,,12.8,,,,,261553590.0
2008-03-28,,12.83,,,,,261553590.0
2008-03-31,,12.84,,,,,261553590.0
2008-04-01,13.56,13.53,13.56,13.56,,64.0,261553590.0
2008-04-02,13.41,13.54,13.41,13.41,,52.0,261553590.0
2008-04-03,,13.27,,,,,261553590.0
2008-04-04,,13.46,,,,,261553590.0
2008-04-07,13.91,13.95,13.91,13.91,,400.0,261553590.0
2008-04-08,,14.01,,,,,261553590.0
2008-04-09,,13.74,,,,,261553590.0
2008-04-10,,13.48,,,,,261553590.0
2008-04-11,13.57,13.5,13.57,13.57,,12.0,261553590.0
2008-04-14,13.37,13.6,13.37,13.37,,18.0,261553590.0
2008-04-15,13.68,13.47,13.68,13.68,,33.0,261553590.0
2008-04-16,13.71,13.66,13.71,13.71,,17.0,261553590.0
2008-04-17,,13.58,,,,,261553590.0
2008-04-18,13.261,13.37,13.261,13.261,,44545.0,261553590.0
2008-04-21,13.209,13.2,13.2,13.2,,55115.0,261553590.0
2008-04-22,13.37,13.44,13.37,13.37,,33.0,261553590.0
2008-04-23,,13.44,,,,,261553590.0
2008-04-24,13.429,13.51,13.429,13.429,,1550.0,261553590.0
2008-04-25,,13.31,,,,,261553590.0
2008-04-28,13.41,13.45,13.41,13.41,,52.0,261553590.0
2008-04-29,13.5,13.51,13.5,13.5,,553.0,261553590.0
2008-04-30,13.53,13.51,13.53,13.53,,32.0,261553590.0
2008-05-02,14.04,13.92,13.7,14.04,,672.0,261553590.0
2008-05-06,14.21,14.24,14.0633,14.0633,,7.0,261553590.0
2008-05-07,14.615,14.86,14.33,14.61,,11418.0,261553590.0
2008-05-08,14.75,14.75,14.67,14.75,,1831.0,261553590.0
2008-05-09,14.75,14.57,14.69,14.69,,14802.0,261553590.0
2008-05-12,14.7,14.71,14.7,14.7,,680.0,261553590.0
2008-05-13,14.9,14.81,14.8387,14.8387,,1553.0,261553590.0
2008-05-14,15.3,15.28,15.26,15.26,,1836.0,261553590.0
2008-05-15,15.13,14.84,14.87,15.13,,40218.0,261553590.0
2008-05-16,,14.74,,,,,261553590.0
2008-05-19,,15.27,,,,,261553590.0
2008-05-20,15.09,14.79,15.09,15.09,,14.0,261553590.0
2008-05-21,14.65,14.63,14.65,14.65,,135.0,261553590.0
2008-05-22,14.5115,14.58,14.5115,14.5115,,170.0,261553590.0
2008-05-23,,14.51,,,,,261553590.0
2008-05-27,,14.35,,,,,261553590.0
2008-05-28,14.7857,14.5,14.55,14.55,,8.0,261553590.0
2008-05-29,14.63,14.62,14.58,14.623,,63867.0,261553590.0
2008-05-30,14.79,14.76,14.79,14.79,,20703.0,261553590.0
2008-06-02,14.7646,14.64,14.5425,14.7646,,1992.0,261553590.0
2008-06-03,,14.73,,,,,261553590.0
2008-06-04,14.51,14.48,14.43,14.4312,,8962.0,261553590.0
2008-06-05,14.45,14.39,14.45,14.45,,6654.0,261553590.0
2008-06-06,14.55,14.21,13.97,14.55,,17842.0,261553590.0
2008-06-09,13.605,13.42,13.6,13.605,,699.0,261553590.0
2008-06-10,13.33,13.39,13.33,13.33,,873.0,261553590.0
2008-06-11,13.473,13.09,13.47,13.4726,,5418.0,261553590.0
2008-06-12,13.41,13.23,13.34,13.41,,217.0,261553590.0
2008-06-13,,13.54,,,,,261553590.0
2008-06-16,,13.49,,,,,261553590.0
2008-06-17,13.4962,13.46,13.4888,13.4888,,71253.0,261553590.0
2008-06-18,,13.58,,,,,261553590.0
2008-06-19,,12.73,,,,,261553590.0
2008-06-20,,12.53,,,,,261553590.0
2008-06-23,12.755,12.51,12.65,12.745,,8688.0,261553590.0
2008-06-24,12.64,12.91,12.53,12.64,,33805.0,261553590.0
2008-06-25,12.891,12.91,12.89,12.8909,,2910.0,261553590.0
2008-06-26,12.26,12.28,12.2599,12.26,,2806.0,261553590.0
2008-06-27,,12.62,,,,,261553590.0
2008-06-30,12.33,12.35,12.2,12.205,,5007.0,261472608.0
2008-07-01,11.9414,11.97,11.9414,11.9414,,4190.0,261472608.0
2008-07-02,12.53,12.31,12.42,12.465,,24139.0,261472608.0
2008-07-03,12.207,12.34,12.08,12.08,,6432.0,261472608.0
2008-07-04,,12.42,,,,,261472608.0
2008-07-07,,12.27,,,,,261472608.0
2008-07-08,,11.71,,,,,261472608.0
2008-07-09,,11.87,,,,,261472608.0
2008-07-10,,11.56,,,,,261472608.0
2008-07-11,,10.13,,,,,261472608.0
2008-07-14,10.21,10.36,10.21,10.21,,1300.0,261472608.0
2008-07-15,,10.0,,,,,261472608.0
2008-07-16,,9.85,,,,,261472608.0
2008-07-17,10.3454,10.29,10.34,10.34,,21577.0,261472608.0
2008-07-18,,10.59,,,,,261472608.0
2008-07-21,,11.29,,,,,261472608.0
2008-07-22,10.977,10.88,10.977,10.977,,16162.0,261472608.0
2008-07-23,,11.16,,,,,261472608.0
2008-07-24,,11.15,,,,,261472608.0
2008-07-25,,10.72,,,,,261472608.0
2008-07-28,10.636,10.23,10.636,10.636,,1600.0,261472608.0
2008-07-29,,10.16,,,,,261472608.0
2008-07-30,10.61,10.83,10.5,10.5,,80340.0,261472608.0
2008-07-31,,10.83,,,,,261472608.0
2008-08-01,10.75,10.79,10.75,10.75,,918.0,261472608.0
2008-08-04,11.045,11.02,11.0192,11.045,,4711.0,261472608.0
2008-08-05,,11.9,,,,,261472608.0
2008-08-06,12.62,12.63,12.62,12.62,,1232.0,261472608.0
2008-08-07,,12.27,,,,,261472608.0
2008-08-08,12.49,12.51,12.49,12.49,,100.0,261472608.0
2008-08-11,12.88,12.81,12.88,12.88,,80.0,261472608.0
2008-08-12,,12.88,,,,,261472608.0
2008-08-13,,12.29,,,,,261472608.0
2008-08-14,,11.95,,,,,261472608.0
2008-08-15,,11.76,,,,,261472608.0
2008-08-18,11.68,11.69,11.68,11.68,,1488.0,261472608.0
2008-08-19,,10.97,,,,,261472608.0
2008-08-20,,11.11,,,,,261472608.0
2008-08-21,,10.87,,,,,261472608.0
2008-08-22,,11.08,,,,,261472608.0
2008-08-26,,10.93,,,,,261472608.0
2008-08-27,,10.74,,,,,261472608.0
2008-08-28,,10.98,,,,,261472608.0
2008-08-29,11.365,11.42,11.36,11.365,,605.0,261472608.0
2008-09-01,,11.39,,,,,261472608.0
2008-09-02,11.63,11.63,11.63,11.63,,4484.0,261472608.0
2008-09-03,,11.37,,,,,261472608.0
2008-09-04,,10.77,,,,,261472608.0
2008-09-05,,10.63,,,,,261472608.0
2008-09-08,10.9,,10.9,10.9,,100.0,261472608.0
2008-09-09,,10.96,,,,,261472608.0
2008-09-10,,11.08,,,,,261472608.0
2008-09-11,,10.67,,,,,261472608.0
2008-09-12,,10.55,,,,,261472608.0
2008-09-15,,10.05,,,,,261472608.0
2008-09-16,,10.26,,,,,261472608.0
2008-09-17,,9.9,,,,,261472608.0
