Date,CLOSE,SHROUT,COUNT,HIGH,LOW,OPEN,VOLUME
1994-06-17,411.0,,,,,,
1994-06-20,412.0,,,,,,
1994-06-21,413.0,,,,,,
1994-06-22,417.0,,,,,,
1994-06-23,416.0,,,,,,
1994-06-24,416.0,,,,,,
1994-06-27,416.0,,,,,,
1994-06-28,422.0,,,,,,
1994-06-29,423.0,,,,,,
1994-06-30,423.0,,,,,,
1994-07-01,419.0,,,,,,
1994-07-04,440.0,,,,,,
1994-07-05,448.0,,,,,,
1994-07-06,446.0,,,,,,
1994-07-07,459.0,,,,,,
1994-07-08,466.0,,,,,,
1994-07-11,455.0,,,,,,
1994-07-12,468.0,,,,,,
1994-07-13,481.0,,,,,,
1994-07-14,482.0,,,,,,
1994-07-15,472.0,,,,,,
1994-07-18,471.0,,,,,,
1994-07-19,481.0,,,,,,
1994-07-20,475.0,,,,,,
1994-07-21,482.0,,,,,,
1994-07-22,488.0,,,,,,
1994-07-25,486.0,,,,,,
1994-07-26,495.0,,,,,,
1994-07-27,496.0,,,,,,
1994-07-28,490.0,,,,,,
1994-07-29,492.0,,,,,,
1994-08-01,500.0,,,,,,
1994-08-02,504.0,,,,,,
1994-08-03,502.0,,,,,,
1994-08-04,504.0,,,,,,
1994-08-05,493.0,,,,,,
1994-08-08,490.0,,,,,,
1994-08-09,490.0,,,,,,
1994-08-10,486.0,,,,,,
1994-08-11,482.0,,,,,,
1994-08-12,475.0,,,,,,
1994-08-15,480.0,,,,,,
1994-08-16,482.0,,,,,,
1994-08-17,482.0,,,,,,
1994-08-18,496.0,,,,,,
1994-08-19,512.0,,,,,,
1994-08-22,508.0,,,,,,
1994-08-23,503.0,,,,,,
1994-08-24,514.0,,,,,,
1994-08-25,517.0,,,,,,
1994-08-26,519.0,,,,,,
1994-08-31,540.0,,,,,,
1994-09-01,552.0,,,,,,
1994-09-02,547.0,,,,,,
1994-09-05,548.0,,,,,,
1994-09-06,545.0,,,,,,
1994-09-07,541.0,,,,,,
1994-09-08,545.0,,,,,,
1994-09-09,557.0,,,,,,
1994-09-12,552.0,,,,,,
1994-09-13,549.0,,,,,,
1994-09-14,540.0,,,,,,
1994-09-15,543.0,,,,,,
1994-09-16,545.0,,,,,,
1994-09-19,541.0,,,,,,
1994-09-20,532.0,,,,,,
1994-09-21,528.0,,,,,,
1994-09-22,525.0,,,,,,
1994-09-23,532.0,,,,,,
1994-09-26,539.0,,,,,,
1994-09-27,541.0,,,,,,
1994-09-28,556.0,,,,,,
1994-09-29,558.0,,,,,,
1994-09-30,559.0,,,,,,
1994-10-03,554.0,,,,,,
1994-10-04,553.0,,,,,,
1994-10-05,547.0,,,,,,
1994-10-06,533.0,,,,,,
1994-10-07,510.0,,,,,,
1994-10-10,522.0,,,,,,
1994-10-11,533.0,,,,,,
1994-10-12,559.0,,,,,,
1994-10-13,565.0,,,,,,
1994-10-14,585.0,,,,,,
1994-10-17,595.0,,,,,,
1994-10-18,593.0,,,,,,
1994-10-19,616.0,,,,,,
1994-10-20,671.0,,,,,,
1994-10-21,672.0,,,,,,
1994-10-24,670.0,,,,,,
1994-10-26,675.0,,,,,,
1994-10-27,685.0,,,,,,
1994-10-28,689.0,,,,,,
1994-10-31,686.0,,,,,,
1994-11-01,674.0,,,,,,
1994-11-02,662.0,,,,,,
1994-11-03,679.0,,,,,,
1994-11-04,680.0,,,,,,
1994-11-07,664.0,,,,,,
1994-11-08,659.0,,,,,,
1994-11-09,678.0,,,,,,
1994-11-10,675.0,,,,,,
1994-11-11,675.0,,,,,,
1994-11-14,676.0,,,,,,
1994-11-15,665.0,,,,,,
1994-11-16,690.0,,,,,,
1994-11-17,690.0,,,,,,
1994-11-18,685.0,,,,,,
1994-11-21,675.0,,,,,,
1994-11-22,663.0,,,,,,
1994-11-23,645.0,,,,,,
1994-11-24,653.0,,,,,,
1994-11-25,651.0,,,,,,
1994-11-28,660.0,,,,,,
1994-11-29,655.0,,,,,,
1994-11-30,657.0,,,,,,
1994-12-01,675.0,,,,,,
1994-12-02,676.0,,,,,,
1994-12-05,680.0,,,,,,
1994-12-06,679.0,,,,,,
1994-12-07,687.0,,,,,,
1994-12-08,670.0,,,,,,
1994-12-09,655.0,,,,,,
