Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2017-12-14,8.7,,8.7,,2.0,125000.0,97213511
2017-12-15,8.7,,8.7,,1.0,40000.0,97213511
2017-12-20,8.8248,,8.8248,,1.0,8000.0,97213511
2017-12-21,8.9465,,8.9224,,3.0,49828.0,97213511
2018-06-01,9.3,9.3,9.3,,1.0,1199.0,97213511
2018-07-12,8.52,8.52,8.52,,2.0,537670.0,97213511
2018-08-16,8.35,8.35,8.35,,1.0,50000.0,97213511
2018-10-02,7.95,7.95,7.95,,1.0,48680.0,96662721
2018-11-28,7.63674,7.63674,7.63674,,1.0,12685.0,96662721
2018-12-14,8.46,8.46,8.46,,1.0,200000.0,96662721
2019-03-15,10.20306,10.20306,10.20306,,1.0,1141.0,96402727
