Date,CLOSE,SHROUT
2002-03-01,78.0,
2002-03-04,78.0,
2002-03-05,78.0,
2002-03-06,78.0,
2002-03-07,78.0625,
2002-03-08,78.0625,
2002-03-11,78.0625,
2002-03-12,78.0625,
2002-03-13,78.0625,
2002-03-14,78.125,
2002-03-18,78.125,
2002-03-19,78.125,
2002-03-20,78.125,
2002-03-21,78.1875,
2002-03-22,78.1875,
2002-03-25,78.1875,
2002-03-26,78.1875,
2002-03-27,78.25,
2002-03-28,78.25,
2002-04-02,78.25,
2002-04-03,78.25,
2002-04-04,78.3125,
2002-04-08,78.3125,
2002-04-09,78.3125,
2002-04-10,78.3125,
2002-04-11,78.375,
2002-04-12,78.375,
2002-04-15,78.375,
2002-04-16,78.375,
2002-04-17,78.375,
2002-04-18,78.4375,
2002-04-19,78.4375,
2002-04-22,78.4375,
2002-04-24,78.4375,
2002-04-26,78.5,
2002-04-29,78.5,
2002-04-30,78.5,
2002-05-01,78.5,
2002-05-02,78.5625,
2002-05-03,78.5625,
2002-05-07,78.5625,
2002-05-08,78.625,
2002-05-09,78.625,
2002-05-10,78.625,
2002-05-13,78.625,
2002-05-14,78.6875,
2002-05-15,78.6875,
2002-05-16,78.6875,
2002-05-17,78.6875,
2002-05-20,78.75,
2002-05-21,78.75,
2002-05-22,78.75,
2002-05-23,78.75,
2002-05-24,78.75,
2002-05-27,78.8125,
2002-05-28,78.8125,
2002-05-29,78.8125,
2002-05-30,78.875,
2002-05-31,78.875,
2002-06-05,78.875,
2002-06-06,78.9375,
2002-06-07,78.9375,
2002-06-10,78.9375,
2002-06-11,78.9375,
2002-06-12,78.9375,
2002-06-13,79.0,
2002-06-14,79.0,
2002-06-17,79.0,
2002-06-18,79.0,
2002-06-19,79.0,
2002-06-20,79.0625,
2002-06-21,79.0625,
2002-06-24,79.0625,
2002-06-25,79.0625,
2002-06-26,79.125,
2002-06-27,79.125,
2002-07-08,79.1875,
2002-07-10,79.1875,
2002-07-11,79.1875,
2002-07-15,79.25,
2002-07-16,79.25,
2002-07-17,79.25,
2002-07-18,79.25,
2002-07-23,79.3125,
2002-07-24,79.3125,
2002-07-25,79.375,
2002-07-26,79.375,
2002-07-30,79.375,
2002-07-31,79.375,
2002-08-01,79.4375,
2002-08-02,79.4375,
2002-08-05,79.4375,
2002-08-07,79.4375,
2002-08-08,79.5,
2002-08-09,79.5,
2002-08-12,79.5,
2002-08-13,79.5,
2002-08-14,79.5,
2002-08-15,79.5625,
2002-08-16,79.5625,
2002-08-19,79.5625,
2002-08-20,79.5625,
2002-08-21,79.5625,
2002-08-22,79.625,
2002-08-23,79.625,
2002-08-27,79.625,
2002-08-28,79.625,
2002-08-29,79.6875,
2002-08-30,79.6875,
2002-09-02,79.6875,
2002-09-03,79.6875,
2002-09-04,79.75,
2002-09-05,79.75,
2002-09-09,79.75,
2002-09-10,79.75,
2002-09-11,79.75,
2002-09-12,79.8125,
2002-09-13,79.8125,
2002-09-16,79.8125,
2002-09-17,79.8125,
2002-09-18,79.875,
2002-09-19,79.875,
2002-09-20,79.875,
2002-09-23,79.875,
2002-09-24,79.9375,
2002-09-25,79.9375,
2002-09-26,79.9375,
2002-09-27,79.9375,
2002-10-01,80.0,
2002-10-02,80.0,
2002-10-03,80.0,
2002-10-04,80.0,
2002-10-07,80.0,
2002-10-08,80.0625,
2002-10-09,80.0625,
2002-10-10,80.0625,
2002-10-11,80.0625,
2002-10-14,80.125,
2002-10-15,80.125,
2002-10-16,80.125,
2002-10-17,80.125,
2002-10-18,80.1875,
2002-10-21,80.1875,
2002-10-22,80.1875,
2002-10-23,80.1875,
