Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME,SHROUT
2005-09-30,38.0,35.5,37.5,36.0,,2092863.0,410283622
2005-10-03,36.0,35.5,36.0,35.5,,2181000.0,410283622
2005-10-04,35.5,35.0,35.5,35.5,,408378.0,410283622
2005-10-05,35.5,35.5,35.5,35.5,,22471881.0,410283622
2005-10-06,,,,35.5,,,410283622
2005-10-07,35.5,35.5,35.5,35.5,,50000.0,410283622
2005-10-10,35.5,35.5,35.5,35.5,,27709.0,410283622
2005-10-11,35.5,35.5,35.5,35.5,,1250.0,410283622
2005-10-12,35.5,35.5,35.5,35.5,,58552.0,410283622
2005-10-13,35.5,35.5,35.5,35.5,,25000.0,410283622
2005-10-14,,,,35.5,,,410283622
2005-10-17,35.5,35.5,35.5,35.5,,2000.0,410283622
2005-10-18,,,,35.5,,,410283622
2005-10-19,,,,35.5,,,410283622
2005-10-20,,,,35.5,,,410283622
2005-10-21,,,,35.5,,,410283622
2005-10-24,,,,35.5,,,410283622
2005-10-25,35.5,35.5,35.5,35.5,,563.0,410283622
2005-10-26,35.5,34.0,35.5,34.0,,92429.0,410283622
2005-10-27,,,,34.0,,,410283622
2005-10-28,,,,34.0,,,410283622
2005-10-31,34.0,34.0,34.0,34.0,,28564.0,410283622
2005-11-01,34.0,34.0,34.0,34.0,,25000.0,410283622
2005-11-02,34.0,33.75,34.0,33.75,,32143.0,410283622
2005-11-03,33.75,33.75,33.75,33.75,,1401242.0,410283622
2005-11-04,33.75,33.75,33.75,33.75,,1775000.0,410283622
2005-11-07,33.75,33.75,33.75,33.75,,25000.0,410283622
2005-11-08,33.75,33.75,33.75,33.75,,90000.0,410283622
2005-11-09,,,,33.75,,,410283622
2005-11-10,,,,33.75,,,410283622
2005-11-11,,,,33.75,,,410283622
2005-11-14,33.75,33.75,33.75,33.75,,71429.0,410283622
2005-11-15,33.75,33.5,33.75,33.5,,61429.0,410283622
2005-11-16,33.5,33.5,33.5,33.5,,51000.0,410283622
2005-11-17,33.5,33.5,33.5,33.5,,65000.0,410283622
2005-11-18,33.5,33.5,33.5,33.5,,127143.0,410283622
2005-11-21,33.5,33.5,33.5,33.5,,106428.0,410283622
2005-11-22,33.5,33.5,33.5,33.5,,25000.0,410283622
2005-11-23,33.5,33.0,33.5,33.0,,94579.0,410283622
2005-11-24,33.0,32.0,33.0,32.0,,145421.0,410283622
2005-11-25,32.0,32.0,32.0,32.0,,128571.0,410283622
2005-11-28,32.0,32.0,32.0,32.0,,66071.0,410283622
2005-11-29,32.0,32.0,32.0,32.0,,246785.0,410283622
2005-11-30,32.5,31.25,32.5,31.25,,75000.0,410283622
2005-12-01,,,,31.25,,,410283622
2005-12-02,,,,31.25,,,410283622
2005-12-05,,,,31.25,,,410283622
2005-12-06,31.25,31.25,31.25,31.25,,25000.0,410283622
2005-12-07,31.25,31.25,31.25,31.25,,50000.0,410283622
2005-12-08,31.25,31.25,31.25,31.25,,75000.0,410283622
2005-12-09,,,,31.25,,,410283622
2005-12-12,31.25,31.25,31.25,31.25,,125000.0,410283622
2005-12-13,31.25,31.25,31.25,31.25,,125000.0,410283622
2005-12-14,31.25,31.25,31.25,31.25,,29592.0,410283622
2005-12-15,31.25,31.25,31.25,31.25,,102500.0,410283622
2005-12-16,31.25,31.25,31.25,31.25,,147143.0,410283622
2005-12-19,31.25,30.5,31.25,30.5,,155000.0,410283622
2005-12-20,30.5,29.5,30.5,29.5,,349286.0,410283622
2005-12-21,29.5,28.5,29.5,28.5,,78000.0,410283622
2005-12-22,28.5,28.5,28.5,28.5,,27500.0,410283622
2005-12-23,,,,28.5,,,410283622
2005-12-28,28.5,28.5,28.5,28.5,,25000.0,410283622
2005-12-29,28.5,28.5,28.5,28.5,,48500.0,410283622
2005-12-30,28.5,28.5,28.5,28.5,,25000.0,410283622
2006-01-03,29.0,28.5,28.5,29.0,,525000.0,410283622
2006-01-04,29.0,28.25,29.0,28.25,,1425000.0,410283622
2006-01-05,27.5,27.25,27.5,27.5,,4158412.0,410283622
2006-01-06,29.0,29.0,29.0,29.0,,606156.0,410283622
2006-01-09,29.0,29.0,29.0,29.0,,300.0,410283622
