Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME
1994-03-31,150.0,139.0,140.0,,,1149093
1994-04-05,157.0,143.5,143.5,,,139730
1994-04-06,170.0,158.0,158.0,,,133597
1994-04-07,195.0,169.0,169.0,,,438420
1994-04-08,209.0,188.0,192.0,,,376669
1994-04-11,230.0,205.0,205.0,,,437360
1994-04-12,222.0,188.0,217.0,,,441625
1994-04-13,207.0,202.0,202.0,,,78895
1994-04-14,208.0,198.0,208.0,,,85814
1994-04-15,203.0,197.0,203.0,,,64350
1994-04-18,202.0,197.0,202.0,,,30184
1994-04-19,198.0,181.0,195.0,,,407689
1994-04-20,193.0,185.0,185.0,,,47137
1994-04-21,192.0,186.0,192.0,,,23285
1994-04-22,190.0,178.0,188.0,,,105306
1994-04-25,187.0,182.0,187.0,,,26300
1994-04-26,187.0,183.0,187.0,,,47350
1994-04-27,187.0,182.0,187.0,,,39136
1994-04-28,185.0,180.0,182.0,,,156600
1994-04-29,183.0,178.0,180.0,,,133454
1994-05-03,182.0,177.0,182.0,,,20220
1994-05-04,182.0,178.0,181.0,,,59192
1994-05-05,183.0,180.0,180.0,,,15730
1994-05-06,187.0,181.0,182.0,,,53330
1994-05-09,187.0,183.0,187.0,,,10340
1994-05-10,187.0,182.0,187.0,,,16967
1994-05-11,187.0,182.0,187.0,,,26381
1994-05-12,187.0,182.0,186.0,,,10954
1994-05-13,188.0,182.0,183.0,,,45500
1994-05-16,183.0,183.0,183.0,,,2680
1994-05-17,187.0,183.0,187.0,,,5175
1994-05-18,192.0,185.0,186.0,,,85800
1994-05-19,197.0,190.0,192.0,,,47635
1994-05-20,197.0,194.0,197.0,,,11831
1994-05-23,197.0,192.0,197.0,,,25850
1994-05-24,194.0,190.0,192.0,,,18800
1994-05-25,188.0,183.0,188.0,,,16650
1994-05-26,185.0,180.0,184.0,,,11056
1994-05-27,180.0,178.0,180.0,,,11500
1994-05-31,184.0,178.0,178.0,,,12064
1994-06-01,183.0,179.0,183.0,,,24000
1994-06-02,188.0,180.0,180.0,,,19700
1994-06-03,187.0,183.0,187.0,,,24430
1994-06-06,188.0,186.0,186.0,,,10032
1994-06-07,188.0,184.0,187.0,,,9030
1994-06-08,188.0,184.0,187.0,,,32750
1994-06-09,188.0,183.0,187.0,,,9050
1994-06-10,188.0,184.0,184.0,,,4772
1994-06-13,187.0,183.0,187.0,,,5300
1994-06-14,187.0,184.0,187.0,,,9110
1994-06-15,188.0,183.0,187.0,,,16461
1994-06-16,187.0,182.5,182.5,,,12350
1994-06-17,186.0,183.0,186.0,,,9850
1994-06-20,186.0,184.0,186.0,,,8690
1994-06-21,186.0,183.0,183.0,,,4200
1994-06-22,183.0,183.0,183.0,,,3965
1994-06-23,182.0,182.0,182.0,,,941
1994-06-24,181.0,180.0,181.0,,,3000
1994-06-27,180.0,178.0,178.0,,,14600
1994-06-28,182.0,177.0,179.0,,,13950
1994-06-29,182.0,177.0,178.0,,,54210
1994-06-30,182.0,178.5,178.5,,,277200
1994-07-01,183.0,178.0,179.0,,,100683
1994-07-04,183.0,178.0,183.0,,,8061
1994-07-05,183.0,183.0,183.0,,,1250
1994-07-06,178.0,178.0,178.0,,,14900
1994-07-07,182.0,178.0,178.0,,,5375
1994-07-08,182.0,178.0,182.0,,,6950
1994-07-12,178.0,178.0,178.0,,,1850
1994-07-13,182.0,178.0,180.0,,,56700
1994-07-14,182.0,178.0,182.0,,,5770
1994-07-15,179.0,178.0,178.0,,,9500
1994-07-18,180.0,178.0,178.0,,,11000
1994-07-19,182.0,178.0,178.5,,,104050
1994-07-20,180.0,178.0,179.0,,,14461
1994-07-21,182.0,178.0,178.0,,,3250
1994-07-25,182.0,178.0,178.0,,,3273
1994-07-26,180.5,179.0,179.0,,,120500
1994-07-27,181.0,178.0,181.0,,,30300
1994-07-28,178.5,178.0,178.0,,,7250
1994-07-29,181.5,181.0,181.5,,,5010
1994-08-01,182.0,179.0,181.0,,,2950
1994-08-02,178.0,178.0,178.0,,,7000
1994-08-03,181.0,178.0,181.0,,,10520
1994-08-05,182.0,180.0,181.0,,,38759
1994-08-08,179.0,178.0,178.0,,,3400
1994-08-09,182.0,178.0,179.0,,,7310
1994-08-10,182.0,179.0,179.0,,,12500
1994-08-11,182.0,178.0,178.0,,,15078
1994-08-12,182.0,182.0,182.0,,,3200
1994-08-15,179.0,179.0,179.0,,,1000
1994-08-17,182.0,178.0,182.0,,,7112
1994-08-18,179.0,179.0,179.0,,,20500
1994-08-19,179.0,179.0,179.0,,,2000
1994-08-22,181.0,179.0,181.0,,,3750
1994-08-23,182.0,178.0,178.0,,,7865
1994-08-24,182.0,182.0,182.0,,,1190
1994-08-25,181.0,178.0,181.0,,,11900
1994-08-26,182.0,178.0,182.0,,,21989
1994-08-30,182.0,178.0,182.0,,,6290
1994-08-31,183.0,183.0,183.0,,,3230
1994-09-01,179.0,178.0,178.0,,,2569
1994-09-02,183.0,183.0,183.0,,,1500
1994-09-05,197.0,183.0,183.0,,,128170
1994-09-06,193.0,188.0,192.0,,,38973
1994-09-07,193.0,189.0,189.0,,,11640
1994-09-08,193.0,192.0,193.0,,,6115
1994-09-09,193.0,188.0,192.0,,,45738
1994-09-12,193.0,188.0,193.0,,,11558
1994-09-13,193.0,193.0,193.0,,,950
1994-09-14,192.0,188.0,192.0,,,12150
1994-09-15,190.0,185.0,187.0,,,9980
1994-09-16,188.0,185.0,188.0,,,24165
1994-09-19,190.0,186.0,190.0,,,18700
1994-09-20,188.0,185.0,186.0,,,3500
1994-09-21,188.0,188.0,188.0,,,3030
1994-09-22,185.0,185.0,185.0,,,4358
1994-09-23,186.0,183.0,183.0,,,12595
1994-09-26,187.0,183.0,185.0,,,6200
1994-09-27,185.0,180.0,185.0,,,6340
1994-09-28,185.0,180.0,185.0,,,6662
1994-09-29,183.0,183.0,183.0,,,1100
1994-09-30,178.0,178.0,178.0,,,1000
1994-10-03,183.0,179.0,183.0,,,14700
1994-10-04,183.0,178.0,183.0,,,15166
1994-10-05,178.0,178.0,178.0,,,5400
1994-10-06,177.0,167.0,177.0,,,30950
1994-10-07,172.0,167.0,172.0,,,21580
1994-10-10,172.0,168.0,171.0,,,7220
1994-10-11,171.0,171.0,171.0,,,600
1994-10-12,173.0,172.0,173.0,,,7000
1994-10-13,172.0,172.0,172.0,,,1700
1994-10-14,175.0,170.0,174.0,,,11000
1994-10-17,175.0,170.0,170.0,,,6139
1994-10-18,174.0,174.0,174.0,,,1200
1994-10-19,175.0,174.0,175.0,,,1900
1994-10-20,175.0,170.0,175.0,,,1750
1994-10-21,171.0,171.0,171.0,,,1900
1994-10-24,175.0,171.0,175.0,,,2485
1994-10-25,168.0,168.0,168.0,,,1000
1994-10-26,168.0,168.0,168.0,,,6750
1994-10-27,171.0,168.0,168.0,,,11479
1994-10-28,168.0,167.0,168.0,,,6200
1994-10-31,167.0,167.0,167.0,,,1000
1994-11-01,170.0,161.0,170.0,,,18650
1994-11-02,161.0,145.0,161.0,,,46580
1994-11-03,154.0,152.0,153.0,,,14662
1994-11-04,153.0,145.0,152.0,,,199080
1994-11-07,153.0,147.0,149.0,,,141412
