Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,SHROUT
2007-11-19,,84.0,,,,,10112978
2012-07-30,133.5,133.5,133.5,,1.0,887.0,9968142
2014-01-27,301.5,300.5,300.5,,5.0,62.0,10048135
2014-02-06,333.0,333.0,333.0,,1.0,6.0,10048135
2014-02-17,329.25,329.0,329.0,,3.0,67.0,10048135
2014-03-03,323.0,323.0,321.75,,6.0,216.0,10048135
2014-03-21,349.0,347.25,347.25,,3.0,54.0,10048135
2014-04-23,369.75,369.75,369.75,,1.0,223.0,10048135
2014-04-25,357.5,357.5,357.5,,2.0,57.0,10048135
2014-05-19,351.0,351.0,351.0,,1.0,104.0,10072135
2014-07-17,413.0,413.0,413.0,,6.0,80.0,10072135
2014-07-24,416.5,410.0625,410.0625,,7.0,88.0,10072135
2014-07-25,412.0,412.0,412.0,,1.0,26.0,10072135
2014-09-05,399.0,395.5,395.5,,6.0,20.0,10083635
2014-09-10,405.0,404.5,402.5,,9.0,209.0,10083635
2014-09-12,416.75,416.75,415.5,,5.0,29.0,10083635
2014-09-16,427.5,425.0,425.0,,12.0,218.0,10083635
2014-10-02,424.0,424.0,422.75,,2.0,45.0,10183612
2014-10-08,378.25,378.25,378.25,,1.0,100.0,10183612
2014-10-22,397.0,397.0,395.625,,3.0,150.0,10183612
2014-11-20,430.75,430.75,430.75,,1.0,4.0,10183612
2014-11-25,428.130435,417.5,417.5,,3.0,1818.0,10183612
2014-11-26,425.5,421.25,421.25,,8.0,19.0,10212112
2014-11-27,,420.763412,,,,,10212112
2014-12-08,464.5625,464.5625,464.5625,,1.0,7.0,10212112
2014-12-11,494.75,494.75,494.75,,1.0,15.0,10212112
2014-12-15,523.895,523.895,523.895,,1.0,6.0,10212112
2014-12-16,509.0,506.0,506.0,,2.0,54.0,10212112
2015-01-12,138.5,138.0,138.0,,7.0,466.0,40848448
2015-02-02,143.0,142.75,142.75,,4.0,363.0,40848448
2015-02-04,140.909626,140.909626,140.909626,,1.0,935.0,40848448
2015-02-09,135.396962,133.973077,133.973077,,6.0,230.0,40848448
2015-02-10,137.800295,137.472571,134.85093,,6.0,1034.0,40848448
2015-02-16,136.0,134.25,134.25,,2.0,42.0,40848448
2015-02-17,134.5,133.25,133.25,,4.0,74.0,40848448
2015-02-18,131.75,131.5,131.5,,3.0,60.0,40848448
2015-02-19,136.5,136.5,133.473333,,5.0,149.0,40848448
2015-02-20,136.0,133.75,133.75,,5.0,24.0,40848448
2015-03-02,136.75,136.5,136.5,,8.0,293.0,40848448
2015-03-03,134.5,134.5,134.5,,1.0,20.0,40848448
2015-03-04,132.25,132.25,132.0,,5.0,67.0,40848448
2015-03-05,135.5,135.5,135.5,,1.0,935.0,40848448
2015-03-11,148.5,147.5,147.5,,11.0,1610.0,40848448
2015-03-13,154.949481,152.97,152.47,,4.0,95.0,40848448
2015-03-16,156.0,156.0,152.0,,10.0,153.0,40848448
2015-03-17,154.25,153.25,151.5,,10.0,147.0,40848448
2015-03-18,155.25,154.816613,152.25,,22.0,790.0,40848448
2015-03-19,157.0,157.0,157.0,,1.0,60.0,40848448
2015-03-23,160.5,160.0625,160.0625,,4.0,3575.0,40848448
2015-03-25,157.078198,156.874348,156.714925,,3.0,536.0,40848448
2015-03-27,158.0,156.75,156.75,,8.0,83.0,40848448
2015-03-31,158.893167,158.893167,158.468148,,5.0,347.0,40848448
2015-04-01,158.75,158.75,158.75,,1.0,1.0,40848448
2015-04-10,173.156976,172.093302,172.093302,,8.0,2917.0,40848448
2015-04-13,183.963143,178.87,177.888868,,7.0,462.0,40848448
2015-04-15,194.0,191.870742,191.5625,,11.0,1762.0,40848448
2015-04-16,,191.870742,,,,,40848448
2015-04-20,179.0,175.25,175.25,,7.0,46.0,40848448
2015-04-21,183.5,182.75,180.25,,4.0,141.0,40848448
2015-04-27,181.5,181.5,179.5,,3.0,111.0,40848448
2015-04-30,178.440655,176.57,173.670596,,7.0,1681.0,40848448
2015-05-04,181.0,181.0,180.0,,10.0,367.0,
2015-05-11,189.75,189.75,188.5,,8.0,43.0,40848448
2015-05-13,199.0,198.0,196.5,,7.0,21.0,40848448
2015-05-18,198.5,196.590378,195.71988,,8.0,389.0,40848448
2015-05-22,188.5,186.5,186.5,,3.0,7.0,41206048
2015-06-08,187.281056,187.281056,187.281056,,1.0,966.0,41206048
2015-06-09,185.962778,185.962778,185.962778,,1.0,18.0,41206048
2015-06-11,189.9375,189.75,188.5,,6.0,687.0,41206048
2015-06-17,179.0,179.0,179.0,,1.0,1.0,41206048
2015-06-19,177.5,176.0,175.25,,10.0,60.0,41206048
2015-06-26,175.25,175.25,175.25,,1.0,1.0,41206048
2015-06-29,176.536,175.239764,168.535,,16.0,1290.0,41206048
2015-06-30,177.5,176.430508,176.035,,30.0,1469.0,41206048
2015-07-01,178.5,178.5,178.5,,1.0,759.0,41206048
2015-07-07,174.0,174.0,174.0,,1.0,374.0,41206048
2015-07-09,172.75,172.5,172.5,,4.0,14.0,41206048
2015-07-10,174.53,173.596517,171.5,,14.0,444.0,41206048
2015-07-14,173.25,173.25,173.25,,1.0,1.0,41206048
2015-07-21,179.0,176.75,176.5,,3.0,26.0,41206048
2015-07-22,178.04,177.337297,177.337297,,4.0,209.0,41206048
2015-07-24,181.75,181.75,181.5,,9.0,45.0,41206048
2015-07-27,179.25,179.25,179.25,,2.0,44.0,41206048
2015-07-31,185.5,185.5,185.5,,1.0,807.0,41206048
2015-08-04,191.133913,191.133913,191.133913,,1.0,115.0,41206048
2015-08-06,198.0,198.0,198.0,,1.0,37.0,41206048
2015-08-10,193.75,193.75,193.75,,1.0,2.0,41206048
2015-08-11,193.354094,193.354094,192.75,,8.0,203.0,41206048
