Date,CLOSE,SHROUT
1998-06-17,775.0,
1998-07-14,837.5,
1998-07-22,837.5,
1998-10-21,1137.5,
1998-10-22,1125.0,
1998-10-27,1110.0,
1998-10-28,1075.0,
1998-10-29,1025.0,
1998-10-30,1050.0,
1998-11-04,1175.0,
1998-11-11,1125.0,
1998-11-18,1150.0,
1998-11-24,1275.0,
1998-12-16,1550.0,
1998-12-18,1500.0,
1998-12-22,1550.0,
1999-01-05,1625.0,
1999-01-07,1750.0,
1999-01-14,1700.0,
1999-01-15,1650.0,
1999-01-19,1725.0,
1999-01-20,1700.0,
1999-01-22,1625.0,
1999-02-01,1500.0,
1999-02-04,1510.0,
1999-02-10,1450.0,
1999-02-15,1540.0,
1999-02-22,1465.0,
1999-02-23,1425.0,
1999-03-02,1450.0,
1999-03-03,1475.0,
1999-03-15,1650.0,
1999-03-18,1675.0,
1999-03-22,1725.0,
1999-04-09,1925.0,
1999-04-12,1950.0,
1999-04-14,1975.0,
1999-04-19,2115.0,
1999-04-20,2225.0,
1999-04-21,2150.0,
1999-04-26,2200.0,
1999-04-27,2350.0,
1999-04-28,2425.0,
1999-04-30,2300.0,
1999-05-05,2400.0,
1999-05-06,2365.0,
1999-05-11,2450.0,
1999-05-12,2375.0,
1999-05-13,2360.0,
1999-05-14,2275.0,
1999-05-18,2250.0,
1999-05-19,2275.0,
1999-05-25,2225.0,
1999-05-27,2300.0,
1999-06-02,2425.0,
1999-06-03,2460.0,
1999-06-11,2700.0,
1999-06-14,2600.0,
1999-06-15,2610.0,
1999-06-16,2600.0,
1999-06-18,2650.0,
1999-06-22,2700.0,
1999-07-06,2975.0,
1999-07-09,3075.0,
1999-08-04,2850.0,
1999-08-06,2775.0,
1999-08-17,2700.0,
1999-08-19,2625.0,
1999-09-10,3050.0,
1999-09-17,2950.0,
1999-09-29,2875.0,
1999-09-30,2700.0,
1999-10-11,2750.0,
1999-10-13,2825.0,
1999-10-18,2800.0,
1999-10-25,2675.0,
1999-10-26,2650.0,
1999-10-27,2625.0,
1999-10-28,2600.0,
1999-11-01,2750.0,
1999-11-02,2900.0,
1999-11-05,3025.0,
1999-11-15,3175.0,
1999-11-17,3250.0,
1999-11-18,3150.0,
1999-11-26,3200.0,
1999-11-30,3160.0,
1999-12-03,3175.0,
1999-12-08,3300.0,
1999-12-15,3350.0,
1999-12-16,3250.0,
1999-12-17,3600.0,
1999-12-20,3225.0,
2000-01-05,3500.0,
2000-01-24,3200.0,
2000-01-25,3075.0,
2000-01-26,3050.0,
2000-01-28,3175.0,
2000-08-30,2625.0,
2000-09-01,2550.0,
2000-09-06,2575.0,
2000-09-08,2500.0,
2000-09-12,2525.0,
2000-09-18,2200.0,
2000-09-19,2225.0,
2000-09-26,2250.0,
2000-09-28,2400.0,
2000-09-29,2450.0,
2000-10-02,2325.0,
2000-10-04,2375.0,
2000-10-05,2390.0,
2000-10-06,2425.0,
2000-10-09,2450.0,
2000-10-10,2375.0,
2000-10-11,2250.0,
2000-10-12,2225.0,
2000-10-16,2125.0,
2000-10-17,2100.0,
2000-10-19,2075.0,
2000-10-20,2100.0,
2000-10-23,2200.0,
2000-10-24,2275.0,
2000-10-25,2250.0,
2000-10-26,2125.0,
2000-10-27,2115.0,
2000-10-30,2075.0,
2000-10-31,2025.0,
2000-11-01,2225.0,
2000-11-02,2200.0,
2000-11-06,2250.0,
2000-11-09,2275.0,
2000-11-10,2250.0,
2000-11-14,2175.0,
2000-11-15,2250.0,
2000-11-20,2150.0,
2000-11-23,2025.0,
2000-11-27,2175.0,
2000-11-28,2075.0,
2000-12-01,1925.0,
2000-12-04,1850.0,
2000-12-06,1975.0,
2000-12-11,2125.0,
2000-12-12,2200.0,
2000-12-13,2185.0,
2000-12-14,2175.0,
2000-12-18,2125.0,
2000-12-21,2025.0,
2001-01-03,1925.0,
2001-01-04,2125.0,
2001-01-08,2225.0,
2001-01-12,2150.0,
2001-01-15,2250.0,
2001-01-18,2300.0,
2001-01-19,2325.0,
2001-01-22,2375.0,
2001-02-01,2325.0,
2001-02-21,2225.0,
2001-02-22,2175.0,
2001-03-01,2125.0,
2001-03-06,2075.0,
2001-03-08,2125.0,
2001-03-12,2075.0,
2001-03-16,1985.0,
2001-03-21,1925.0,
2001-03-23,1900.0,
2001-03-27,1925.0,
2001-03-30,1900.0,
2001-04-03,1775.0,
2001-04-04,1750.0,
2001-04-05,1700.0,
2001-04-06,1750.0,
2001-04-09,1700.0,
2001-04-10,1800.0,
2001-04-17,2000.0,
2001-04-18,2100.0,
2001-04-24,2200.0,
2001-04-25,2175.0,
2001-04-30,2250.0,
2001-05-02,2275.0,
2001-05-03,2250.0,
2001-05-08,2300.0,
2001-05-11,2310.0,
2001-05-14,2325.0,
2001-05-21,2525.0,
2001-05-29,2575.0,
2001-05-31,2532.5,
2001-06-01,2517.5,
2001-06-04,2477.5,
2001-06-05,2527.5,
2001-06-07,2492.5,
2001-06-08,2567.5,
2001-06-12,2492.5,
2001-06-13,2527.5,
2001-06-21,2442.5,
2001-06-28,2392.5,
2001-07-06,2442.5,
2001-07-19,2192.5,
2001-07-24,2132.5,
2001-08-02,2317.5,
2001-08-09,2292.5,
2001-08-21,2342.5,
2001-09-12,2050.0,
2001-09-14,2117.5,
2001-09-17,2042.5,
2001-09-24,2017.5,
2001-10-02,1992.5,
2001-10-04,2052.5,
2001-10-12,2150.0,
2001-10-16,2225.0,
2001-11-02,2292.5,
2001-11-07,2400.0,
2001-11-08,2392.5,
2001-11-12,2462.5,
2001-11-13,2512.5,
2001-11-14,2525.0,
