Date,CLOSE
1998-12-21,115.0
1999-02-25,114.0
1999-03-30,113.0
1999-04-28,112.0
1999-06-16,110.0
1999-07-02,109.0
1999-08-13,107.0
1999-08-19,108.0
1999-09-02,107.0
1999-09-14,106.0
1999-09-24,107.0
1999-09-27,106.0
1999-10-07,105.0
1999-10-28,104.0
1999-11-05,105.4375
1999-11-11,105.875
1999-11-17,106.0
1999-11-29,104.6875
1999-12-07,105.0
1999-12-14,105.375
1999-12-21,104.9375
1999-12-29,104.75
2000-01-04,104.5
2000-01-05,104.0
2000-01-06,103.875
2000-01-07,103.8125
2000-01-10,104.0
2000-01-11,104.125
2000-01-12,103.875
2000-01-13,103.8125
2000-01-14,104.0
2000-01-17,103.875
2000-01-18,103.75
2000-01-19,103.5
2000-01-20,103.5
2000-01-21,103.5
2000-01-26,103.625
2000-01-27,103.75
2000-01-28,103.5
2000-01-31,103.4375
2000-02-01,103.5625
2000-02-02,103.875
2000-02-04,103.9375
2000-02-07,103.75
2000-02-08,103.625
2000-02-09,103.75
2000-02-10,103.6875
2000-02-11,103.625
2000-02-14,103.875
2000-02-15,104.0625
2000-02-16,104.0
2000-02-17,103.625
2000-02-18,103.75
2000-02-21,103.75
2000-02-22,104.0
2000-02-23,104.125
2000-02-24,104.0625
2000-02-25,104.3125
2000-02-28,104.25
2000-03-01,104.0625
2000-03-02,104.125
2000-03-03,104.125
2000-03-06,104.1875
2000-03-07,104.25
2000-03-08,104.3125
2000-03-09,104.25
2000-03-10,104.3125
2000-03-13,104.25
2000-03-14,104.25
2000-03-15,104.125
2000-03-16,104.125
2000-03-17,104.375
2000-03-21,104.375
2000-03-24,104.25
2000-03-27,104.125
2000-03-28,103.8125
2000-03-29,103.875
2000-03-30,103.8125
2000-03-31,104.0
2000-04-03,103.9375
2000-04-04,104.0
2000-04-07,104.0
2000-04-10,104.125
2000-04-11,104.0
2000-04-12,104.0
2000-04-13,104.0
2000-04-14,104.0
2000-04-17,104.0
2000-04-19,103.9375
2000-04-20,103.8125
2000-04-25,103.8125
2000-04-26,103.75
2000-04-27,103.875
2000-04-28,104.0
2000-05-02,104.1875
2000-05-05,104.0
2000-05-08,103.875
2000-05-09,103.875
2000-05-10,104.0
2000-05-11,103.9375
2000-05-12,103.625
2000-05-15,103.5
2000-05-16,103.5625
2000-05-17,103.5625
2000-05-18,103.4375
2000-05-19,103.5
2000-05-22,103.4375
2000-05-23,103.5625
2000-05-25,103.5
2000-05-26,103.5625
2000-05-30,103.75
2000-05-31,103.5625
2000-06-01,103.75
2000-06-02,103.875
2000-06-05,104.0625
2000-06-06,104.0
2000-06-07,103.9375
2000-06-09,103.75
2000-06-12,103.875
2000-06-13,104.0
2000-06-14,103.875
2000-06-15,103.875
2000-06-16,104.0
2000-06-19,103.0625
2000-06-20,104.125
2000-06-21,104.0625
2000-06-22,103.875
2000-06-23,103.8125
2000-06-26,103.75
2000-06-28,103.75
2000-06-30,103.875
2000-07-03,103.8125
2000-07-05,103.875
2000-07-06,104.0
2000-07-07,103.875
2000-07-10,104.0625
2000-07-11,103.875
2000-07-13,104.0
2000-07-17,103.875
2000-07-18,103.8125
2000-07-19,103.75
2000-07-21,103.5625
2000-07-24,103.625
2000-07-27,103.75
2000-07-31,103.5
2000-08-03,103.4375
2000-08-07,103.5
2000-08-08,103.5625
2000-08-11,103.5
2000-08-15,103.375
2000-08-16,103.3125
2000-08-17,103.3125
2000-08-23,103.25
2000-08-24,103.25
2000-09-04,103.3125
2000-09-05,103.25
2000-09-06,103.25
2000-09-07,103.25
2000-09-08,103.25
2000-09-11,103.25
2000-09-12,103.25
2000-09-13,103.0625
2000-09-15,103.125
2000-09-18,103.0625
2000-09-20,103.125
2000-09-21,103.125
2000-09-22,103.1875
2000-09-25,103.25
2000-09-26,103.125
2000-09-27,103.125
2000-09-28,103.125
2000-09-29,103.125
2000-10-04,103.3125
2000-10-06,103.0
2000-10-09,103.25
2000-10-10,103.375
2000-10-11,103.25
2000-10-12,103.3125
2000-10-13,103.375
2000-10-16,103.4375
2000-10-17,103.3125
2000-10-18,103.3125
2000-10-19,103.375
2000-10-20,103.3125
2000-10-24,103.25
2000-10-25,103.3125
2000-10-26,103.25
2000-10-31,103.125
2000-11-02,103.1875
2000-11-03,103.25
2000-11-07,103.25
2000-11-08,103.25
