Date,CLOSE,SHROUT,COUNT,HIGH,LOW,OPEN,VOLUME
1994-06-16,60.375,496084000.0,,,,,
1994-06-17,61.0,496084000.0,,,,,
1994-06-20,60.625,496084000.0,,,,,
1994-06-21,60.5,496084000.0,,,,,
1994-06-22,60.375,496084000.0,,,,,
1994-06-23,60.25,496084000.0,,,,,
1994-06-24,59.875,496084000.0,,,,,
1994-06-27,59.625,496084000.0,,,,,
1994-06-28,59.75,496084000.0,,,,,
1994-06-29,60.25,496084000.0,,,,,
1994-06-30,61.625,496084000.0,,,,,
1994-07-01,61.25,496084000.0,,,,,
1994-07-04,61.0,496084000.0,,,,,
1994-07-05,61.0,496084000.0,,,,,
1994-07-06,59.875,496084000.0,,,,,
1994-07-07,60.25,496084000.0,,,,,
1994-07-08,60.5,496084000.0,,,,,
1994-07-11,60.375,496084000.0,,,,,
1994-07-12,60.125,496084000.0,,,,,
1994-07-13,59.875,496084000.0,,,,,
1994-07-14,59.875,496084000.0,,,,,
1994-07-15,61.25,496084000.0,,,,,
1994-07-18,60.5,496084000.0,,,,,
1994-07-19,60.5,496084000.0,,,,,
1994-07-20,60.25,496084000.0,,,,,
1994-07-21,59.5,496084000.0,,,,,
1994-07-22,59.5,496084000.0,,,,,
1994-07-25,59.875,496084000.0,,,,,
1994-07-26,60.25,496084000.0,,,,,
1994-07-27,60.625,496084000.0,,,,,
1994-07-28,61.25,496084000.0,,,,,
1994-07-29,61.75,496084000.0,,,,,
1994-08-01,62.0,496084000.0,,,,,
1994-08-02,62.5,496084000.0,,,,,
1994-08-03,62.25,496084000.0,,,,,
1994-08-04,62.25,496084000.0,,,,,
1994-08-05,61.75,496084000.0,,,,,
1994-08-08,61.125,496084000.0,,,,,
1994-08-09,61.625,496084000.0,,,,,
1994-08-10,61.375,496084000.0,,,,,
1994-08-11,61.625,496084000.0,,,,,
1994-08-12,61.875,496084000.0,,,,,
1994-08-15,62.25,496084000.0,,,,,
1994-08-16,61.875,496084000.0,,,,,
1994-08-17,61.625,496084000.0,,,,,
1994-08-18,61.125,496084000.0,,,,,
1994-08-19,60.5,496084000.0,,,,,
1994-08-22,60.375,496084000.0,,,,,
1994-08-23,59.5,496084000.0,,,,,
1994-08-24,59.375,496084000.0,,,,,
1994-08-25,59.875,496084000.0,,,,,
1994-08-26,59.125,496084000.0,,,,,
1994-08-31,58.75,496084000.0,,,,,
1994-09-01,58.875,496084000.0,,,,,
1994-09-02,58.5,496084000.0,,,,,
1994-09-05,57.875,496084000.0,,,,,
1994-09-06,57.875,496084000.0,,,,,
1994-09-07,58.25,496084000.0,,,,,
1994-09-08,57.375,496084000.0,,,,,
1994-09-09,57.375,496084000.0,,,,,
1994-09-12,56.75,496084000.0,,,,,
1994-09-13,55.875,496084000.0,,,,,
1994-09-14,55.875,496084000.0,,,,,
1994-09-15,56.875,496084000.0,,,,,
1994-09-16,57.875,496084000.0,,,,,
1994-09-19,57.125,496084000.0,,,,,
1994-09-20,57.625,496084000.0,,,,,
1994-09-21,56.0,496084000.0,,,,,
1994-09-22,55.125,496084000.0,,,,,
1994-09-23,55.5,496084000.0,,,,,
1994-09-26,55.125,496084000.0,,,,,
1994-09-27,56.25,496084000.0,,,,,
1994-09-28,56.375,496084000.0,,,,,
1994-09-29,57.25,496084000.0,,,,,
1994-09-30,56.125,496084000.0,,,,,
1994-10-03,55.25,496084000.0,,,,,
1994-10-04,54.625,496084000.0,,,,,
1994-10-05,52.875,496084000.0,,,,,
1994-10-06,53.125,496084000.0,,,,,
1994-10-07,53.125,496084000.0,,,,,
1994-10-10,53.75,496084000.0,,,,,
1994-10-11,53.25,496084000.0,,,,,
1994-10-12,53.75,496084000.0,,,,,
1994-10-13,53.625,496084000.0,,,,,
1994-10-14,54.625,496084000.0,,,,,
1994-10-17,55.625,496084000.0,,,,,
1994-10-18,55.0,496084000.0,,,,,
1994-10-19,54.75,496084000.0,,,,,
1994-10-20,54.75,496084000.0,,,,,
1994-10-21,52.375,496084000.0,,,,,
1994-10-24,52.5,496084000.0,,,,,
1994-10-25,51.875,496084000.0,,,,,
1994-10-26,50.875,496084000.0,,,,,
1994-10-27,50.375,496084000.0,,,,,
1994-10-28,50.875,496084000.0,,,,,
1994-10-31,52.375,496084000.0,,,,,
1994-11-01,52.75,496084000.0,,,,,
1994-11-02,51.75,496084000.0,,,,,
1994-11-03,51.25,496084000.0,,,,,
1994-11-04,51.0,496084000.0,,,,,
1994-11-07,50.25,496236058.0,,,,,
1994-11-08,50.625,496236058.0,,,,,
1994-11-09,50.25,496236058.0,,,,,
1994-11-10,51.125,496236058.0,,,,,
1994-11-11,50.75,496236058.0,,,,,
1994-11-14,50.375,496236058.0,,,,,
1994-11-15,51.25,496236058.0,,,,,
1994-11-16,51.5,496236058.0,,,,,
1994-11-17,51.25,496236058.0,,,,,
1994-11-18,51.5,496236058.0,,,,,
1994-11-21,50.875,496236058.0,,,,,
1994-11-22,51.75,496236058.0,,,,,
1994-11-23,51.875,496236058.0,,,,,
1994-11-24,52.25,496236058.0,,,,,
1994-11-25,52.25,496236058.0,,,,,
1994-11-28,52.375,496236058.0,,,,,
1994-11-29,51.75,496236058.0,,,,,
1994-11-30,51.625,496236058.0,,,,,
1994-12-01,51.375,496236058.0,,,,,
1994-12-02,51.125,496236058.0,,,,,
1994-12-05,51.125,496236058.0,,,,,
1994-12-06,51.625,496236058.0,,,,,
