Date,CLOSE,SHROUT
1995-10-17,1750,
1995-10-18,1783,
1995-10-19,1785,
1995-10-20,1790,
1995-10-23,1785,
1995-10-24,1770,
1995-10-25,1765,
1995-10-26,1750,
1995-10-27,1750,
1995-10-30,1722,
1995-11-01,1726,
1995-11-02,1745,
1995-11-03,1740,
1995-11-06,1716,
1995-11-07,1748,
1995-11-08,1770,
1995-11-09,1846,
1995-11-10,1842,
1995-11-13,1855,
1995-11-14,1855,
1995-11-15,1850,
1995-11-16,1863,
1995-11-17,1885,
1995-11-20,1898,
1995-11-21,1880,
1995-11-22,1880,
1995-11-23,1850,
1995-11-24,1859,
1995-11-27,1835,
1995-11-28,1848,
1995-11-29,1852,
1995-11-30,1856,
1995-12-01,1810,
1995-12-04,1805,
1995-12-05,1837,
1995-12-06,1910,
1995-12-07,1925,
1995-12-08,1973,
1995-12-11,2012,
1995-12-12,2033,
1995-12-13,2022,
1995-12-14,1960,
1995-12-15,1948,
1995-12-18,1972,
1995-12-19,1933,
1995-12-20,1947,
1995-12-21,1970,
1995-12-22,1970,
1995-12-27,1970,
1995-12-28,1970,
1995-12-29,1970,
1996-01-02,1932,
1996-01-03,1995,
1996-01-04,2062,
1996-01-05,2050,
1996-01-08,2120,
1996-01-09,2122,
1996-01-10,2098,
1996-01-11,2086,
1996-01-12,2130,
1996-01-15,2100,
1996-01-16,2140,
1996-01-17,2184,
1996-01-18,2174,
1996-01-19,2177,
1996-01-22,2203,
1996-01-23,2196,
1996-01-24,2210,
1996-01-25,2202,
1996-01-26,2235,
1996-01-29,2225,
1996-01-30,2210,
1996-01-31,2220,
1996-02-01,2230,
1996-02-02,2270,
1996-02-05,2233,
1996-02-06,2228,
1996-02-07,2210,
1996-02-08,2175,
1996-02-09,2130,
1996-02-12,2118,
1996-02-13,2095,
1996-02-14,2070,
1996-02-15,2063,
1996-02-16,2017,
1996-02-19,1980,
1996-02-20,1962,
1996-02-21,1915,
1996-02-22,2030,
1996-02-23,2107,
1996-02-26,2184,
1996-02-27,2124,
1996-02-28,2077,
1996-02-29,2052,
1996-03-01,2028,
1996-03-04,2042,
1996-03-05,2052,
1996-03-06,2080,
1996-03-07,2075,
1996-03-08,2075,
1996-03-11,1975,
1996-03-12,2075,
1996-03-13,2053,
1996-03-14,2040,
1996-03-15,2002,
1996-03-18,2000,
1996-03-19,2015,
1996-03-20,1995,
1996-03-21,1998,
1996-03-22,2015,
1996-03-25,2037,
1996-03-26,2076,
1996-03-27,2068,
1996-03-28,2023,
1996-03-29,2050,
1996-04-01,2021,
1996-04-02,1961,
1996-04-03,1965,
1996-04-04,1975,
1996-04-09,1975,
1996-04-10,1960,
1996-04-11,1998,
1996-04-12,2015,
1996-04-15,2020,
1996-04-16,2080,
1996-04-17,2058,
1996-04-18,2033,
1996-04-19,2052,
1996-04-22,2102,
1996-04-23,2104,
1996-04-24,2083,
1996-04-25,2030,
1996-04-26,2002,
1996-04-29,2021,
1996-04-30,2059,
1996-05-01,2112,
1996-05-02,2131,
1996-05-03,2090,
1996-05-07,2085,
1996-05-08,2057,
1996-05-09,2012,
1996-05-10,2075,
1996-05-13,2130,
1996-05-14,2150,
1996-05-15,2150,
1996-05-16,2143,
1996-05-17,2147,
1996-05-20,2126,
1996-05-21,2100,
1996-05-22,2107,
1996-05-23,2107,
1996-05-24,2130,
1996-05-28,2124,
1996-05-29,2106,
1996-05-30,2078,
1996-05-31,2085,
1996-06-03,2062,
1996-06-04,2040,
1996-06-05,2030,
1996-06-06,2040,
1996-06-07,2040,
1996-06-10,2040,
1996-06-11,1985,
1996-06-12,1998,
1996-06-13,2043,
1996-06-14,2030,
1996-06-17,2005,
1996-06-18,2015,
1996-06-19,2040,
1996-06-20,2070,
1996-06-21,2143,
1996-06-24,2140,
1996-06-25,2155,
1996-06-26,2185,
1996-06-27,2207,
1996-06-28,2167,
1996-07-01,2143,
1996-07-02,2164,
1996-07-03,2160,
1996-07-04,2190,
1996-07-05,2179,
1996-07-08,2165,
1996-07-09,2197,
1996-07-11,2195,
1996-07-15,2105,
1996-07-16,2008,
1996-07-17,2030,
1996-07-18,2063,
1996-07-19,2140,
1996-07-22,2115,
1996-07-23,2135,
1996-07-24,2048,
1996-07-25,2052,
1996-07-26,2035,
1996-07-29,2010,
1996-07-30,1980,
1996-07-31,1965,
1996-08-01,1888,
1996-08-02,1955,
1996-08-05,1968,
1996-08-06,1925,
1996-08-07,1880,
1996-08-08,1815,
1996-08-09,1815,
1996-08-12,1882,
1996-08-13,1880,
1996-08-14,1827,
1996-08-15,1825,
