Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME,SHROUT
2000-08-18,12.0,12.0,11.0,12.0,,8000.0,38984388.0
2000-08-21,12.0,11.0,11.25,12.0,,56553.0,38984388.0
2000-08-22,11.8,11.8,11.25,11.8,,1000.0,38984388.0
2000-08-23,12.0,12.0,11.75,12.0,,60000.0,38984388.0
2000-08-24,,,11.75,,,,38984388.0
2000-08-25,,,11.75,,,,38984388.0
2000-08-29,,,11.75,,,,38984388.0
2000-08-30,,,11.75,,,,38984388.0
2000-08-31,12.0,11.0,11.0,11.0,,20166.0,38984388.0
2000-09-01,12.0,12.0,11.0,12.0,,50000.0,38984388.0
2000-09-04,,,11.0,,,,38984388.0
2000-09-05,12.0,11.8,11.25,11.8,,24000.0,38984388.0
2000-09-06,13.0,11.8,12.0,11.8,,276500.0,38984388.0
2000-09-07,13.0,12.8,12.0,12.8,,122000.0,38984388.0
2000-09-08,13.0,12.75,12.75,12.8,,406500.0,38984388.0
2000-09-11,14.5,13.0,13.5,13.25,,177000.0,38984388.0
2000-09-12,14.0,13.0,13.5,13.0,,65000.0,38984388.0
2000-09-13,12.7,12.7,13.5,12.7,,4620.0,38984388.0
2000-09-14,14.3,12.5,13.5,12.5,,44819.0,38984388.0
2000-09-15,14.5,12.5,13.75,12.5,,116084.0,38984388.0
2000-09-18,16.5,14.5,15.75,15.3,,220230.0,38984388.0
2000-09-19,18.5,16.0,17.5,16.3,,353920.0,38984388.0
2000-09-20,22.0,18.4,20.0,18.4,,855374.0,38984388.0
2000-09-21,20.0,18.5,19.25,19.0,,171000.0,38984388.0
2000-09-22,19.0,16.75,18.0,19.0,,218950.0,38984388.0
2000-09-25,19.0,17.2,18.0,18.0,,51705.0,38984388.0
2000-09-26,19.0,17.2,18.0,18.8,,49011.0,38984388.0
2000-09-27,19.0,18.0,18.25,19.0,,273700.0,38984388.0
2000-09-28,19.0,17.5,18.25,18.8,,73000.0,38984388.0
2000-09-29,20.0,18.1,18.75,19.0,,110000.0,38984388.0
2000-10-02,20.5,18.7,19.5,19.5,,99136.0,38984388.0
2000-10-03,21.75,19.5,20.5,20.5,,138020.0,38984388.0
2000-10-04,21.0,18.0,19.0,19.7,,482502.0,38984388.0
2000-10-05,18.2,17.7,18.5,18.2,,60080.0,38984388.0
2000-10-06,,,18.5,,,,38984388.0
2000-10-09,19.5,17.7,18.5,19.5,,64000.0,38984388.0
2000-10-10,19.5,19.5,18.5,19.5,,25200.0,38984388.0
2000-10-11,20.0,17.5,18.5,17.5,,124343.0,38984388.0
2000-10-12,18.0,18.0,18.5,18.0,,5000.0,38984388.0
2000-10-13,17.5,16.5,18.25,17.5,,70920.0,38984388.0
2000-10-16,18.0,18.0,18.25,18.0,,15000.0,38984388.0
2000-10-17,18.0,16.0,17.0,17.5,,99000.0,38984388.0
2000-10-18,16.0,15.0,16.0,15.2,,85000.0,38984388.0
2000-10-19,17.0,15.0,16.0,15.0,,57810.0,38984388.0
2000-10-20,17.5,16.0,16.75,16.8,,153048.0,38984388.0
2000-10-23,18.0,17.5,17.0,18.0,,40000.0,38984388.0
2000-10-24,25.0,16.2,21.0,16.2,,2329417.0,38984388.0
2000-10-25,22.0,20.0,21.0,22.0,,558814.0,38984388.0
2000-10-26,23.0,20.0,22.0,22.0,,198868.0,38984388.0
2000-10-27,25.5,21.25,24.5,23.0,,339901.0,38984388.0
2000-10-30,29.5,25.5,27.25,25.5,,801677.0,38984388.0
2000-10-31,37.23,25.0,33.25,27.0,,2623448.0,38984388.0
2000-11-01,36.5,32.5,33.0,34.0,,1395665.0,38984388.0
2000-11-02,34.0,27.5,30.75,34.0,,944499.0,38984388.0
2000-11-03,31.5,28.5,29.5,31.5,,463437.0,38984388.0
2000-11-06,30.0,26.5,27.25,28.5,,492680.0,38984388.0
2000-11-07,27.5,23.0,24.0,26.5,,339159.0,38984388.0
2000-11-08,25.0,23.0,24.25,23.2,,85327.0,38984388.0
2000-11-09,25.5,23.5,24.75,24.8,,114714.0,38984388.0
2000-11-10,27.5,25.3,25.75,25.3,,250719.0,38984388.0
2000-11-13,27.0,25.0,26.0,26.5,,99875.0,38984388.0
2000-11-14,27.0,24.5,25.5,27.0,,63982.0,38984388.0
2000-11-15,26.5,24.5,25.75,24.5,,111352.0,38984388.0
2000-11-16,26.5,24.0,24.75,26.5,,121597.0,38984388.0
2000-11-17,25.5,23.5,24.5,24.0,,113003.0,38984388.0
2000-11-20,25.5,23.0,23.75,25.5,,82640.0,38984388.0
2000-11-21,24.5,23.0,23.25,23.0,,29012.0,38984388.0
2000-11-22,24.5,22.0,23.0,22.5,,44391.0,38984388.0
2000-11-23,26.0,22.0,23.5,22.2,,54032.0,38984388.0
2000-11-24,24.5,22.5,23.5,24.5,,35030.0,38984388.0
2000-11-27,25.0,22.75,24.25,24.5,,86190.0,38984388.0
2000-11-28,25.0,22.5,23.25,25.0,,97471.0,38984388.0
2000-11-29,22.75,22.0,22.25,22.75,,44991.0,38984388.0
2000-11-30,21.5,19.5,20.75,21.5,,100087.0,38984388.0
2000-12-01,21.5,19.5,20.5,20.0,,53755.0,38984388.0
2000-12-04,21.5,20.0,20.75,21.0,,38651.0,38984388.0
2000-12-05,21.0,19.5,20.75,19.5,,53697.0,38984388.0
2000-12-06,23.0,20.0,21.25,21.5,,1736983.0,38984388.0
2000-12-07,22.5,20.5,21.5,20.5,,41655.0,38984388.0
2000-12-08,26.0,22.0,23.75,22.0,,226929.0,38984388.0
2000-12-11,27.5,24.0,25.25,24.5,,167255.0,38984388.0
2000-12-12,27.5,25.0,25.75,26.0,,234000.0,38984388.0
