Date,CLOSE
1996-09-20,16.29
1996-09-23,16.21
1996-09-24,16.45
1996-09-25,16.66
1996-09-26,16.71
1996-09-27,16.75
1996-09-30,16.87
1996-10-02,17.77
1996-10-04,17.66
1996-10-07,17.67
1996-10-08,17.54
1996-10-09,17.43
1996-10-10,17.22
1996-10-11,17.42
1996-10-14,17.44
1996-10-15,17.45
1996-10-16,17.47
1996-10-17,17.56
1996-10-18,17.74
1996-10-21,18.07
1996-10-22,17.94
1996-10-23,17.98
1996-10-24,17.88
1996-10-25,17.87
1996-10-28,18.27
1996-10-29,18.32
1996-10-30,18.53
1996-10-31,18.3
1996-11-01,18.37
1996-11-04,18.17
1996-11-05,18.24
1996-11-06,18.22
1996-11-07,17.91
1996-11-08,17.84
1996-11-11,17.53
1996-11-12,17.81
1996-11-13,18.0
1996-11-14,17.74
1996-11-15,17.64
1996-11-18,17.33
1996-11-19,17.34
1996-11-20,17.64
1996-11-21,17.85
1996-11-22,18.09
1996-11-25,18.41
1996-11-26,18.21
1996-11-27,18.36
1996-11-28,18.13
1996-11-29,18.39
1996-12-02,18.17
1996-12-03,18.02
1996-12-04,17.28
1996-12-05,17.09
1996-12-06,16.58
1996-12-09,16.98
1996-12-10,17.19
1996-12-11,16.95
1996-12-12,17.05
1996-12-13,16.76
1996-12-16,16.75
1996-12-17,16.91
1996-12-18,16.98
1996-12-19,16.28
1996-12-20,15.97
1996-12-23,16.01
1996-12-24,16.02
1996-12-30,16.38
1996-12-31,16.48
1997-01-02,16.54
1997-01-03,16.66
1997-01-06,16.76
1997-01-07,16.66
1997-01-08,16.45
1997-01-09,16.66
1997-01-10,16.26
1997-01-13,15.96
1997-01-14,15.79
1997-01-15,15.32
1997-01-16,15.76
1997-01-17,15.95
1997-01-20,15.73
1997-01-21,15.78
1997-01-22,15.81
1997-01-23,15.62
1997-01-24,15.67
1997-01-27,15.68
1997-01-28,15.43
1997-01-29,15.61
1997-01-30,15.66
1997-01-31,15.58
1997-02-03,15.54
1997-02-04,15.7
1997-02-05,15.88
1997-02-06,15.85
1997-02-07,15.71
1997-02-10,15.36
1997-02-11,15.59
1997-02-12,15.29
1997-02-13,14.89
1997-02-14,14.74
1997-02-17,14.62
1997-02-18,14.4
1997-02-19,14.23
1997-02-20,14.16
1997-02-21,14.84
1997-02-24,14.99
1997-02-25,15.01
1997-02-26,14.94
1997-02-27,14.84
1997-02-28,14.67
1997-03-03,14.7
1997-03-05,14.91
1997-03-06,15.25
1997-03-07,15.58
1997-03-10,15.82
1997-03-11,16.15
1997-03-12,15.84
1997-03-13,15.75
1997-03-14,15.66
1997-03-17,15.42
1997-03-18,15.16
1997-03-19,15.3
1997-03-20,15.29
1997-03-21,15.35
1997-03-24,15.52
1997-03-25,15.72
1997-03-26,15.88
1997-03-27,15.75
